"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20210222.csv"
"C","Report for 02/22/2021"
"C","Report generated 03/01/2021 22:18:25 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","02/22/2021","00:14:03","Coal","Coal",283,"No"
"D","02/22/2021","00:14:03","Hydro","Hydro",515,"No"
"D","02/22/2021","00:14:03","Natural Gas","Natural Gas",5805,"Yes"
"D","02/22/2021","00:14:03","Nuclear","Nuclear",3354,"No"
"D","02/22/2021","00:14:03","Landfill Gas","Renewables",34,"No"
"D","02/22/2021","00:14:03","Refuse","Renewables",308,"No"
"D","02/22/2021","00:14:03","Wind","Renewables",365,"No"
"D","02/22/2021","00:14:03","Wood","Renewables",347,"No"
"D","02/22/2021","00:25:09","Coal","Coal",276,"No"
"D","02/22/2021","00:25:09","Hydro","Hydro",485,"No"
"D","02/22/2021","00:25:09","Natural Gas","Natural Gas",5554,"Yes"
"D","02/22/2021","00:25:09","Nuclear","Nuclear",3355,"No"
"D","02/22/2021","00:25:09","Other","Other",15,"No"
"D","02/22/2021","00:25:09","Landfill Gas","Renewables",34,"No"
"D","02/22/2021","00:25:09","Refuse","Renewables",317,"No"
"D","02/22/2021","00:25:09","Wind","Renewables",391,"No"
"D","02/22/2021","00:25:09","Wood","Renewables",347,"No"
"D","02/22/2021","00:39:59","Coal","Coal",278,"No"
"D","02/22/2021","00:39:59","Hydro","Hydro",486,"No"
"D","02/22/2021","00:39:59","Natural Gas","Natural Gas",5540,"Yes"
"D","02/22/2021","00:39:59","Nuclear","Nuclear",3355,"No"
"D","02/22/2021","00:39:59","Other","Other",6,"No"
"D","02/22/2021","00:39:59","Landfill Gas","Renewables",34,"No"
"D","02/22/2021","00:39:59","Refuse","Renewables",318,"No"
"D","02/22/2021","00:39:59","Wind","Renewables",424,"No"
"D","02/22/2021","00:39:59","Wood","Renewables",349,"No"
"D","02/22/2021","01:02:10","Coal","Coal",276,"No"
"D","02/22/2021","01:02:10","Hydro","Hydro",483,"No"
"D","02/22/2021","01:02:10","Natural Gas","Natural Gas",5456,"Yes"
"D","02/22/2021","01:02:10","Nuclear","Nuclear",3353,"No"
"D","02/22/2021","01:02:10","Landfill Gas","Renewables",34,"No"
"D","02/22/2021","01:02:10","Refuse","Renewables",313,"No"
"D","02/22/2021","01:02:10","Wind","Renewables",397,"No"
"D","02/22/2021","01:02:10","Wood","Renewables",345,"No"
"D","02/22/2021","01:16:59","Coal","Coal",279,"No"
"D","02/22/2021","01:16:59","Hydro","Hydro",485,"No"
"D","02/22/2021","01:16:59","Natural Gas","Natural Gas",5430,"Yes"
"D","02/22/2021","01:16:59","Nuclear","Nuclear",3353,"No"
"D","02/22/2021","01:16:59","Landfill Gas","Renewables",35,"No"
"D","02/22/2021","01:16:59","Refuse","Renewables",303,"No"
"D","02/22/2021","01:16:59","Wind","Renewables",403,"No"
"D","02/22/2021","01:16:59","Wood","Renewables",346,"No"
"D","02/22/2021","01:21:06","Coal","Coal",277,"No"
"D","02/22/2021","01:21:06","Hydro","Hydro",479,"No"
"D","02/22/2021","01:21:06","Natural Gas","Natural Gas",5339,"Yes"
"D","02/22/2021","01:21:06","Nuclear","Nuclear",3355,"No"
"D","02/22/2021","01:21:06","Other","Other",9,"No"
"D","02/22/2021","01:21:06","Landfill Gas","Renewables",34,"No"
"D","02/22/2021","01:21:06","Refuse","Renewables",301,"No"
"D","02/22/2021","01:21:06","Wind","Renewables",443,"No"
"D","02/22/2021","01:21:06","Wood","Renewables",345,"No"
"D","02/22/2021","01:37:41","Coal","Coal",267,"No"
"D","02/22/2021","01:37:41","Hydro","Hydro",475,"No"
"D","02/22/2021","01:37:41","Natural Gas","Natural Gas",5398,"Yes"
"D","02/22/2021","01:37:41","Nuclear","Nuclear",3355,"No"
