"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20170126.csv"
"C","Report for 01/26/2017"
"C","Report generated 04/16/2020 21:35:19 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/26/2017","00:09:06","Coal","Coal",83,"No"
"D","01/26/2017","00:09:06","Hydro","Hydro",749,"No"
"D","01/26/2017","00:09:06","Natural Gas","Natural Gas",3368,"Yes"
"D","01/26/2017","00:09:06","Nuclear","Nuclear",4015,"No"
"D","01/26/2017","00:09:06","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:09:06","Refuse","Renewables",382,"No"
"D","01/26/2017","00:09:06","Wind","Renewables",264,"No"
"D","01/26/2017","00:09:06","Wood","Renewables",389,"No"
"D","01/26/2017","00:15:03","Coal","Coal",82,"No"
"D","01/26/2017","00:15:03","Hydro","Hydro",749,"No"
"D","01/26/2017","00:15:03","Natural Gas","Natural Gas",3500,"No"
"D","01/26/2017","00:15:03","Nuclear","Nuclear",4013,"No"
"D","01/26/2017","00:15:03","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:15:03","Refuse","Renewables",379,"No"
"D","01/26/2017","00:15:03","Wind","Renewables",265,"No"
"D","01/26/2017","00:15:03","Wood","Renewables",402,"No"
"D","01/26/2017","00:23:52","Coal","Coal",83,"No"
"D","01/26/2017","00:23:52","Hydro","Hydro",750,"No"
"D","01/26/2017","00:23:52","Natural Gas","Natural Gas",3544,"Yes"
"D","01/26/2017","00:23:52","Nuclear","Nuclear",4014,"No"
"D","01/26/2017","00:23:52","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:23:52","Refuse","Renewables",380,"No"
"D","01/26/2017","00:23:52","Wind","Renewables",263,"No"
"D","01/26/2017","00:23:52","Wood","Renewables",408,"No"
"D","01/26/2017","00:31:17","Coal","Coal",84,"No"
"D","01/26/2017","00:31:17","Hydro","Hydro",749,"No"
"D","01/26/2017","00:31:17","Natural Gas","Natural Gas",3399,"Yes"
"D","01/26/2017","00:31:17","Nuclear","Nuclear",4012,"No"
"D","01/26/2017","00:31:17","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:31:17","Refuse","Renewables",379,"No"
"D","01/26/2017","00:31:17","Wind","Renewables",262,"No"
"D","01/26/2017","00:31:17","Wood","Renewables",413,"No"
"D","01/26/2017","00:38:25","Coal","Coal",84,"No"
"D","01/26/2017","00:38:25","Hydro","Hydro",749,"No"
"D","01/26/2017","00:38:25","Natural Gas","Natural Gas",3185,"Yes"
"D","01/26/2017","00:38:25","Nuclear","Nuclear",4019,"No"
"D","01/26/2017","00:38:25","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:38:25","Refuse","Renewables",377,"No"
"D","01/26/2017","00:38:25","Wind","Renewables",277,"No"
"D","01/26/2017","00:38:25","Wood","Renewables",409,"No"
"D","01/26/2017","00:55:10","Coal","Coal",86,"No"
"D","01/26/2017","00:55:10","Hydro","Hydro",732,"No"
"D","01/26/2017","00:55:10","Natural Gas","Natural Gas",3189,"Yes"
"D","01/26/2017","00:55:10","Nuclear","Nuclear",4014,"No"
"D","01/26/2017","00:55:10","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","00:55:10","Refuse","Renewables",380,"No"
"D","01/26/2017","00:55:10","Wind","Renewables",259,"No"
"D","01/26/2017","00:55:10","Wood","Renewables",422,"No"
"D","01/26/2017","01:02:14","Coal","Coal",86,"No"
"D","01/26/2017","01:02:14","Hydro","Hydro",734,"No"
"D","01/26/2017","01:02:14","Natural Gas","Natural Gas",3196,"Yes"
"D","01/26/2017","01:02:14","Nuclear","Nuclear",4013,"No"
"D","01/26/2017","01:02:14","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:02:14","Refuse","Renewables",373,"No"
"D","01/26/2017","01:02:14","Wind","Renewables",255,"No"
"D","01/26/2017","01:02:14","Wood","Renewables",417,"No"
"D","01/26/2017","01:03:31","Coal","Coal",88,"No"
"D","01/26/2017","01:03:31","Hydro","Hydro",735,"No"
"D","01/26/2017","01:03:31","Natural Gas","Natural Gas",3282,"No"
"D","01/26/2017","01:03:31","Nuclear","Nuclear",4011,"No"
"D","01/26/2017","01:03:31","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:03:31","Refuse","Renewables",378,"No"
"D","01/26/2017","01:03:31","Wind","Renewables",259,"No"
"D","01/26/2017","01:03:31","Wood","Renewables",422,"Yes"
"D","01/26/2017","01:14:17","Coal","Coal",86,"No"
"D","01/26/2017","01:14:17","Hydro","Hydro",734,"No"
"D","01/26/2017","01:14:17","Natural Gas","Natural Gas",3090,"Yes"
"D","01/26/2017","01:14:17","Nuclear","Nuclear",4015,"No"
"D","01/26/2017","01:14:17","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:14:17","Refuse","Renewables",381,"No"
"D","01/26/2017","01:14:17","Wind","Renewables",258,"No"
"D","01/26/2017","01:14:17","Wood","Renewables",428,"No"
"D","01/26/2017","01:21:52","Coal","Coal",85,"No"
"D","01/26/2017","01:21:52","Hydro","Hydro",728,"No"
"D","01/26/2017","01:21:52","Natural Gas","Natural Gas",3000,"Yes"
"D","01/26/2017","01:21:52","Nuclear","Nuclear",4018,"No"
"D","01/26/2017","01:21:52","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:21:52","Refuse","Renewables",391,"No"
"D","01/26/2017","01:21:52","Wind","Renewables",252,"No"
"D","01/26/2017","01:21:52","Wood","Renewables",425,"No"
"D","01/26/2017","01:43:20","Coal","Coal",88,"No"
"D","01/26/2017","01:43:20","Hydro","Hydro",737,"No"
"D","01/26/2017","01:43:20","Natural Gas","Natural Gas",2898,"Yes"
"D","01/26/2017","01:43:20","Nuclear","Nuclear",4012,"No"
"D","01/26/2017","01:43:20","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:43:20","Refuse","Renewables",382,"No"
"D","01/26/2017","01:43:20","Wind","Renewables",240,"No"
"D","01/26/2017","01:43:20","Wood","Renewables",436,"No"
"D","01/26/2017","01:50:53","Coal","Coal",86,"No"
"D","01/26/2017","01:50:53","Hydro","Hydro",728,"No"
"D","01/26/2017","01:50:53","Natural Gas","Natural Gas",3284,"Yes"
"D","01/26/2017","01:50:53","Nuclear","Nuclear",4013,"No"
"D","01/26/2017","01:50:53","Landfill Gas","Renewables",28,"No"
"D","01/26/2017","01:50:53","Refuse","Renewables",374,"No"
"D","01/26/2017","01:50:53","Wind","Renewables",225,"No"
"D","01/26/2017","01:50:53","Wood","Renewables",442,"No"
