"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20180128.csv"
"C","Report for 01/28/2018"
"C","Report generated 04/16/2020 21:31:43 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/28/2018","00:00:50","Coal","Coal",81,"No"
"D","01/28/2018","00:00:50","Hydro","Hydro",751,"No"
"D","01/28/2018","00:00:50","Natural Gas","Natural Gas",3006,"Yes"
"D","01/28/2018","00:00:50","Nuclear","Nuclear",4035,"No"
"D","01/28/2018","00:00:50","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:00:50","Refuse","Renewables",360,"No"
"D","01/28/2018","00:00:50","Solar","Renewables",0,"No"
"D","01/28/2018","00:00:50","Wind","Renewables",764,"Yes"
"D","01/28/2018","00:00:50","Wood","Renewables",484,"No"
"D","01/28/2018","00:05:35","Coal","Coal",81,"No"
"D","01/28/2018","00:05:35","Hydro","Hydro",751,"No"
"D","01/28/2018","00:05:35","Natural Gas","Natural Gas",2807,"Yes"
"D","01/28/2018","00:05:35","Nuclear","Nuclear",4035,"No"
"D","01/28/2018","00:05:35","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:05:35","Refuse","Renewables",360,"No"
"D","01/28/2018","00:05:35","Solar","Renewables",0,"No"
"D","01/28/2018","00:05:35","Wind","Renewables",761,"Yes"
"D","01/28/2018","00:05:35","Wood","Renewables",484,"No"
"D","01/28/2018","00:05:59","Coal","Coal",81,"No"
"D","01/28/2018","00:05:59","Hydro","Hydro",751,"No"
"D","01/28/2018","00:05:59","Natural Gas","Natural Gas",2707,"Yes"
"D","01/28/2018","00:05:59","Nuclear","Nuclear",4035,"No"
"D","01/28/2018","00:05:59","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:05:59","Refuse","Renewables",360,"No"
"D","01/28/2018","00:05:59","Solar","Renewables",0,"No"
"D","01/28/2018","00:05:59","Wind","Renewables",760,"Yes"
"D","01/28/2018","00:05:59","Wood","Renewables",484,"No"
"D","01/28/2018","00:10:21","Coal","Coal",80,"No"
"D","01/28/2018","00:10:21","Hydro","Hydro",750,"No"
"D","01/28/2018","00:10:21","Natural Gas","Natural Gas",2581,"Yes"
"D","01/28/2018","00:10:21","Nuclear","Nuclear",4030,"No"
"D","01/28/2018","00:10:21","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:10:21","Refuse","Renewables",359,"No"
"D","01/28/2018","00:10:21","Solar","Renewables",0,"No"
"D","01/28/2018","00:10:21","Wind","Renewables",766,"Yes"
"D","01/28/2018","00:10:21","Wood","Renewables",473,"No"
"D","01/28/2018","00:16:47","Coal","Coal",81,"No"
"D","01/28/2018","00:16:47","Hydro","Hydro",750,"No"
"D","01/28/2018","00:16:47","Natural Gas","Natural Gas",2513,"Yes"
"D","01/28/2018","00:16:47","Nuclear","Nuclear",4035,"No"
"D","01/28/2018","00:16:47","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:16:47","Refuse","Renewables",359,"No"
"D","01/28/2018","00:16:47","Solar","Renewables",0,"No"
"D","01/28/2018","00:16:47","Wind","Renewables",755,"Yes"
"D","01/28/2018","00:16:47","Wood","Renewables",468,"No"
"D","01/28/2018","00:26:20","Coal","Coal",83,"No"
"D","01/28/2018","00:26:20","Hydro","Hydro",747,"No"
"D","01/28/2018","00:26:20","Natural Gas","Natural Gas",2809,"Yes"
"D","01/28/2018","00:26:20","Nuclear","Nuclear",4032,"No"
"D","01/28/2018","00:26:20","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:26:20","Refuse","Renewables",359,"No"
"D","01/28/2018","00:26:20","Wind","Renewables",738,"Yes"
"D","01/28/2018","00:26:20","Wood","Renewables",468,"No"
"D","01/28/2018","00:31:53","Coal","Coal",83,"No"
"D","01/28/2018","00:31:53","Hydro","Hydro",747,"No"
"D","01/28/2018","00:31:53","Natural Gas","Natural Gas",2899,"Yes"
"D","01/28/2018","00:31:53","Nuclear","Nuclear",4032,"No"
"D","01/28/2018","00:31:53","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:31:53","Refuse","Renewables",359,"No"
"D","01/28/2018","00:31:53","Wind","Renewables",740,"Yes"
"D","01/28/2018","00:31:53","Wood","Renewables",477,"No"
"D","01/28/2018","00:43:57","Coal","Coal",82,"No"
"D","01/28/2018","00:43:57","Hydro","Hydro",741,"No"
"D","01/28/2018","00:43:57","Natural Gas","Natural Gas",2707,"Yes"
"D","01/28/2018","00:43:57","Nuclear","Nuclear",4032,"No"
"D","01/28/2018","00:43:57","Landfill Gas","Renewables",28,"No"
"D","01/28/2018","00:43:57","Refuse","Renewables",360,"No"
"D","01/28/2018","00:43:57","Solar","Renewables",0,"No"
"D","01/28/2018","00:43:57","Wind","Renewables",754,"Yes"
"D","01/28/2018","00:43:57","Wood","Renewables",469,"No"
"D","01/28/2018","00:46:12","Coal","Coal",82,"No"
