"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20181019.csv"
"C","Report for 10/19/2018"
"C","Report generated 04/16/2020 21:28:52 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/19/2018","00:08:08","Hydro","Hydro",568,"No"
"D","10/19/2018","00:08:08","Natural Gas","Natural Gas",4024,"Yes"
"D","10/19/2018","00:08:08","Nuclear","Nuclear",1899,"No"
"D","10/19/2018","00:08:08","Other","Other",2,"No"
"D","10/19/2018","00:08:08","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:08:08","Refuse","Renewables",361,"No"
"D","10/19/2018","00:08:08","Wind","Renewables",628,"Yes"
"D","10/19/2018","00:08:08","Wood","Renewables",187,"No"
"D","10/19/2018","00:11:32","Hydro","Hydro",568,"No"
"D","10/19/2018","00:11:32","Natural Gas","Natural Gas",3966,"Yes"
"D","10/19/2018","00:11:32","Nuclear","Nuclear",1898,"No"
"D","10/19/2018","00:11:32","Other","Other",2,"No"
"D","10/19/2018","00:11:32","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:11:32","Refuse","Renewables",361,"No"
"D","10/19/2018","00:11:32","Wind","Renewables",618,"Yes"
"D","10/19/2018","00:11:32","Wood","Renewables",194,"No"
"D","10/19/2018","00:21:25","Hydro","Hydro",567,"No"
"D","10/19/2018","00:21:25","Natural Gas","Natural Gas",3798,"Yes"
"D","10/19/2018","00:21:25","Nuclear","Nuclear",1896,"No"
"D","10/19/2018","00:21:25","Other","Other",2,"No"
"D","10/19/2018","00:21:25","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:21:25","Refuse","Renewables",361,"No"
"D","10/19/2018","00:21:25","Wind","Renewables",612,"Yes"
"D","10/19/2018","00:21:25","Wood","Renewables",191,"No"
"D","10/19/2018","00:35:38","Coal","Coal",1,"No"
"D","10/19/2018","00:35:38","Hydro","Hydro",568,"No"
"D","10/19/2018","00:35:38","Natural Gas","Natural Gas",3787,"Yes"
"D","10/19/2018","00:35:38","Nuclear","Nuclear",1896,"No"
"D","10/19/2018","00:35:38","Other","Other",2,"No"
"D","10/19/2018","00:35:38","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:35:38","Refuse","Renewables",362,"No"
"D","10/19/2018","00:35:38","Wind","Renewables",606,"Yes"
"D","10/19/2018","00:35:38","Wood","Renewables",190,"No"
"D","10/19/2018","00:37:06","Coal","Coal",1,"No"
"D","10/19/2018","00:37:06","Hydro","Hydro",568,"No"
"D","10/19/2018","00:37:06","Natural Gas","Natural Gas",3836,"Yes"
"D","10/19/2018","00:37:06","Nuclear","Nuclear",1896,"No"
"D","10/19/2018","00:37:06","Other","Other",2,"No"
"D","10/19/2018","00:37:06","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:37:06","Refuse","Renewables",362,"No"
"D","10/19/2018","00:37:06","Wind","Renewables",609,"Yes"
"D","10/19/2018","00:37:06","Wood","Renewables",190,"No"
"D","10/19/2018","00:51:08","Hydro","Hydro",502,"No"
"D","10/19/2018","00:51:08","Natural Gas","Natural Gas",3947,"Yes"
"D","10/19/2018","00:51:08","Nuclear","Nuclear",1894,"No"
"D","10/19/2018","00:51:08","Other","Other",2,"No"
"D","10/19/2018","00:51:08","Landfill Gas","Renewables",29,"No"
"D","10/19/2018","00:51:08","Refuse","Renewables",361,"No"
"D","10/19/2018","00:51:08","Wind","Renewables",581,"Yes"
"D","10/19/2018","00:51:08","Wood","Renewables",193,"No"
"D","10/19/2018","01:06:25","Hydro","Hydro",508,"No"
"D","10/19/2018","01:06:25","Natural Gas","Natural Gas",4189,"Yes"
"D","10/19/2018","01:06:25","Nuclear","Nuclear",1896,"No"
"D","10/19/2018","01:06:25","Other","Other",2,"No"
