"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201205.csv"
"C","Report for 12/05/2020"
"C","Report generated 12/10/2020 02:51:14 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/05/2020","00:08:03","Hydro","Hydro",876,"No"
"D","12/05/2020","00:08:03","Natural Gas","Natural Gas",3161,"Yes"
"D","12/05/2020","00:08:03","Nuclear","Nuclear",3347,"No"
"D","12/05/2020","00:08:03","Other","Other",22,"No"
"D","12/05/2020","00:08:03","Landfill Gas","Renewables",21,"No"
"D","12/05/2020","00:08:03","Refuse","Renewables",292,"No"
"D","12/05/2020","00:08:03","Wind","Renewables",177,"No"
"D","12/05/2020","00:08:03","Wood","Renewables",305,"No"
"D","12/05/2020","00:14:16","Hydro","Hydro",873,"No"
"D","12/05/2020","00:14:16","Natural Gas","Natural Gas",2996,"Yes"
"D","12/05/2020","00:14:16","Nuclear","Nuclear",3346,"No"
"D","12/05/2020","00:14:16","Other","Other",21,"No"
"D","12/05/2020","00:14:16","Landfill Gas","Renewables",21,"No"
"D","12/05/2020","00:14:16","Refuse","Renewables",295,"No"
"D","12/05/2020","00:14:16","Wind","Renewables",172,"No"
"D","12/05/2020","00:14:16","Wood","Renewables",304,"No"
"D","12/05/2020","00:21:07","Hydro","Hydro",875,"No"
"D","12/05/2020","00:21:07","Natural Gas","Natural Gas",2994,"Yes"
"D","12/05/2020","00:21:07","Nuclear","Nuclear",3350,"No"
"D","12/05/2020","00:21:07","Landfill Gas","Renewables",21,"No"
"D","12/05/2020","00:21:07","Refuse","Renewables",286,"No"
"D","12/05/2020","00:21:07","Wind","Renewables",160,"No"
"D","12/05/2020","00:21:07","Wood","Renewables",305,"No"
"D","12/05/2020","00:27:03","Hydro","Hydro",873,"No"
"D","12/05/2020","00:27:03","Natural Gas","Natural Gas",2950,"Yes"
"D","12/05/2020","00:27:03","Nuclear","Nuclear",3348,"No"
"D","12/05/2020","00:27:03","Landfill Gas","Renewables",21,"No"
"D","12/05/2020","00:27:03","Refuse","Renewables",286,"No"
"D","12/05/2020","00:27:03","Wind","Renewables",152,"No"
"D","12/05/2020","00:27:03","Wood","Renewables",304,"No"
"D","12/05/2020","00:45:39","Hydro","Hydro",875,"No"
"D","12/05/2020","00:45:39","Natural Gas","Natural Gas",2896,"Yes"
"D","12/05/2020","00:45:39","Nuclear","Nuclear",3348,"No"
