"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20190721.csv"
"C","Report for 07/21/2019"
"C","Report generated 04/16/2020 21:26:13 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","07/21/2019","00:00:30","Coal","Coal",363,"No"
"D","07/21/2019","00:00:30","Hydro","Hydro",810,"No"
"D","07/21/2019","00:00:30","Natural Gas","Natural Gas",9465,"Yes"
"D","07/21/2019","00:00:30","Nuclear","Nuclear",3319,"No"
"D","07/21/2019","00:00:30","Oil","Oil",249,"No"
"D","07/21/2019","00:00:30","Other","Other",24,"No"
"D","07/21/2019","00:00:30","Landfill Gas","Renewables",28,"No"
"D","07/21/2019","00:00:30","Refuse","Renewables",317,"No"
"D","07/21/2019","00:00:30","Solar","Renewables",1,"No"
"D","07/21/2019","00:00:30","Wind","Renewables",610,"No"
"D","07/21/2019","00:00:30","Wood","Renewables",345,"No"
"D","07/21/2019","00:05:56","Coal","Coal",381,"No"
"D","07/21/2019","00:05:56","Hydro","Hydro",807,"No"
"D","07/21/2019","00:05:56","Natural Gas","Natural Gas",9486,"Yes"
"D","07/21/2019","00:05:56","Nuclear","Nuclear",3319,"No"
"D","07/21/2019","00:05:56","Oil","Oil",246,"No"
"D","07/21/2019","00:05:56","Other","Other",13,"No"
"D","07/21/2019","00:05:56","Landfill Gas","Renewables",28,"No"
"D","07/21/2019","00:05:56","Refuse","Renewables",324,"No"
"D","07/21/2019","00:05:56","Solar","Renewables",1,"No"
"D","07/21/2019","00:05:56","Wind","Renewables",619,"No"
"D","07/21/2019","00:05:56","Wood","Renewables",346,"No"
"D","07/21/2019","00:14:27","Coal","Coal",396,"Yes"
"D","07/21/2019","00:14:27","Hydro","Hydro",865,"No"
"D","07/21/2019","00:14:27","Natural Gas","Natural Gas",9373,"No"
"D","07/21/2019","00:14:27","Nuclear","Nuclear",3319,"No"
"D","07/21/2019","00:14:27","Oil","Oil",248,"No"
"D","07/21/2019","00:14:27","Other","Other",17,"No"
"D","07/21/2019","00:14:27","Landfill Gas","Renewables",28,"No"
"D","07/21/2019","00:14:27","Refuse","Renewables",323,"No"
"D","07/21/2019","00:14:27","Solar","Renewables",1,"No"
"D","07/21/2019","00:14:27","Wind","Renewables",583,"No"
"D","07/21/2019","00:14:27","Wood","Renewables",348,"No"
"D","07/21/2019","00:21:27","Coal","Coal",398,"No"
"D","07/21/2019","00:21:27","Hydro","Hydro",898,"No"
"D","07/21/2019","00:21:27","Natural Gas","Natural Gas",9211,"Yes"
"D","07/21/2019","00:21:27","Nuclear","Nuclear",3319,"No"
"D","07/21/2019","00:21:27","Oil","Oil",243,"No"
"D","07/21/2019","00:21:27","Other","Other",13,"No"
"D","07/21/2019","00:21:27","Landfill Gas","Renewables",28,"No"
"D","07/21/2019","00:21:27","Refuse","Renewables",328,"No"
"D","07/21/2019","00:21:27","Solar","Renewables",1,"No"
"D","07/21/2019","00:21:27","Wind","Renewables",581,"No"
"D","07/21/2019","00:21:27","Wood","Renewables",347,"No"
"D","07/21/2019","00:29:06","Coal","Coal",383,"No"
"D","07/21/2019","00:29:06","Hydro","Hydro",902,"No"
"D","07/21/2019","00:29:06","Natural Gas","Natural Gas",8978,"No"
"D","07/21/2019","00:29:06","Nuclear","Nuclear",3319,"No"
"D","07/21/2019","00:29:06","Oil","Oil",221,"Yes"
"D","07/21/2019","00:29:06","Other","Other",20,"No"
"D","07/21/2019","00:29:06","Landfill Gas","Renewables",28,"No"
"D","07/21/2019","00:29:06","Refuse","Renewables",333,"No"
"D","07/21/2019","00:29:06","Solar","Renewables",1,"No"
"D","07/21/2019","00:29:06","Wind","Renewables",622,"No"
"D","07/21/2019","00:29:06","Wood","Renewables",350,"No"
"D","07/21/2019","00:39:50","Coal","Coal",398,"No"
