"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201216.csv"
"C","Report for 12/16/2020"
"C","Report generated 01/15/2021 10:23:09 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/16/2020","00:13:16","Hydro","Hydro",680,"No"
"D","12/16/2020","00:13:16","Natural Gas","Natural Gas",4221,"Yes"
"D","12/16/2020","00:13:16","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","00:13:16","Oil","Oil",722,"No"
"D","12/16/2020","00:13:16","Other","Other",6,"No"
"D","12/16/2020","00:13:16","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","00:13:16","Refuse","Renewables",288,"No"
"D","12/16/2020","00:13:16","Wind","Renewables",690,"Yes"
"D","12/16/2020","00:13:16","Wood","Renewables",283,"No"
"D","12/16/2020","00:30:42","Hydro","Hydro",730,"No"
"D","12/16/2020","00:30:42","Natural Gas","Natural Gas",4108,"Yes"
"D","12/16/2020","00:30:42","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","00:30:42","Oil","Oil",730,"No"
"D","12/16/2020","00:30:42","Other","Other",3,"No"
"D","12/16/2020","00:30:42","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","00:30:42","Refuse","Renewables",290,"No"
"D","12/16/2020","00:30:42","Wind","Renewables",695,"Yes"
"D","12/16/2020","00:30:42","Wood","Renewables",279,"No"
"D","12/16/2020","00:39:36","Hydro","Hydro",718,"No"
"D","12/16/2020","00:39:36","Natural Gas","Natural Gas",3993,"Yes"
"D","12/16/2020","00:39:36","Nuclear","Nuclear",3350,"No"
"D","12/16/2020","00:39:36","Oil","Oil",722,"No"
"D","12/16/2020","00:39:36","Other","Other",2,"No"
"D","12/16/2020","00:39:36","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","00:39:36","Refuse","Renewables",297,"No"
"D","12/16/2020","00:39:36","Wind","Renewables",679,"Yes"
"D","12/16/2020","00:39:36","Wood","Renewables",278,"No"
"D","12/16/2020","00:51:03","Hydro","Hydro",668,"No"
"D","12/16/2020","00:51:03","Natural Gas","Natural Gas",4093,"Yes"
"D","12/16/2020","00:51:03","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","00:51:03","Oil","Oil",724,"No"
"D","12/16/2020","00:51:03","Other","Other",1,"No"
"D","12/16/2020","00:51:03","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","00:51:03","Refuse","Renewables",298,"No"
"D","12/16/2020","00:51:03","Wind","Renewables",659,"Yes"
"D","12/16/2020","00:51:03","Wood","Renewables",280,"No"
"D","12/16/2020","00:56:09","Hydro","Hydro",662,"No"
"D","12/16/2020","00:56:09","Natural Gas","Natural Gas",4012,"Yes"
"D","12/16/2020","00:56:09","Nuclear","Nuclear",3345,"No"
"D","12/16/2020","00:56:09","Oil","Oil",718,"No"
"D","12/16/2020","00:56:09","Other","Other",1,"No"
"D","12/16/2020","00:56:09","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","00:56:09","Refuse","Renewables",298,"No"
"D","12/16/2020","00:56:09","Wind","Renewables",661,"Yes"
"D","12/16/2020","00:56:09","Wood","Renewables",282,"No"
"D","12/16/2020","01:08:14","Hydro","Hydro",707,"No"
"D","12/16/2020","01:08:14","Natural Gas","Natural Gas",3913,"Yes"
"D","12/16/2020","01:08:14","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","01:08:14","Oil","Oil",727,"No"
"D","12/16/2020","01:08:14","Other","Other",3,"No"
"D","12/16/2020","01:08:14","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","01:08:14","Refuse","Renewables",300,"No"
"D","12/16/2020","01:08:14","Wind","Renewables",651,"Yes"
"D","12/16/2020","01:08:14","Wood","Renewables",284,"No"
"D","12/16/2020","01:27:31","Hydro","Hydro",701,"No"
"D","12/16/2020","01:27:31","Natural Gas","Natural Gas",4075,"Yes"
"D","12/16/2020","01:27:31","Nuclear","Nuclear",3346,"No"
"D","12/16/2020","01:27:31","Oil","Oil",719,"No"
"D","12/16/2020","01:27:31","Other","Other",1,"No"
"D","12/16/2020","01:27:31","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","01:27:31","Refuse","Renewables",304,"No"
"D","12/16/2020","01:27:31","Wind","Renewables",635,"Yes"
"D","12/16/2020","01:27:31","Wood","Renewables",287,"No"
"D","12/16/2020","01:43:43","Hydro","Hydro",655,"No"
"D","12/16/2020","01:43:43","Natural Gas","Natural Gas",4141,"Yes"
"D","12/16/2020","01:43:43","Nuclear","Nuclear",3336,"No"
"D","12/16/2020","01:43:43","Oil","Oil",723,"No"
"D","12/16/2020","01:43:43","Other","Other",1,"No"
"D","12/16/2020","01:43:43","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","01:43:43","Refuse","Renewables",297,"No"
"D","12/16/2020","01:43:43","Wind","Renewables",657,"Yes"
"D","12/16/2020","01:43:43","Wood","Renewables",291,"No"
"D","12/16/2020","02:11:19","Coal","Coal",2,"No"
"D","12/16/2020","02:11:19","Hydro","Hydro",628,"No"
"D","12/16/2020","02:11:19","Natural Gas","Natural Gas",4090,"Yes"
"D","12/16/2020","02:11:19","Nuclear","Nuclear",3346,"No"
"D","12/16/2020","02:11:19","Oil","Oil",721,"No"
"D","12/16/2020","02:11:19","Other","Other",1,"No"
"D","12/16/2020","02:11:19","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","02:11:19","Refuse","Renewables",304,"No"
"D","12/16/2020","02:11:19","Wind","Renewables",658,"No"
"D","12/16/2020","02:11:19","Wood","Renewables",304,"No"
"D","12/16/2020","02:15:20","Coal","Coal",11,"No"
"D","12/16/2020","02:15:20","Hydro","Hydro",627,"Yes"
"D","12/16/2020","02:15:20","Natural Gas","Natural Gas",4141,"No"
"D","12/16/2020","02:15:20","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","02:15:20","Oil","Oil",715,"No"
"D","12/16/2020","02:15:20","Other","Other",2,"No"
"D","12/16/2020","02:15:20","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","02:15:20","Refuse","Renewables",303,"No"
"D","12/16/2020","02:15:20","Wind","Renewables",661,"No"
"D","12/16/2020","02:15:20","Wood","Renewables",307,"No"
"D","12/16/2020","02:37:53","Coal","Coal",33,"No"
"D","12/16/2020","02:37:53","Hydro","Hydro",643,"No"
"D","12/16/2020","02:37:53","Natural Gas","Natural Gas",4211,"Yes"
"D","12/16/2020","02:37:53","Nuclear","Nuclear",3341,"No"
"D","12/16/2020","02:37:53","Oil","Oil",708,"No"
"D","12/16/2020","02:37:53","Other","Other",1,"No"
"D","12/16/2020","02:37:53","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","02:37:53","Refuse","Renewables",300,"No"
"D","12/16/2020","02:37:53","Wind","Renewables",638,"No"
"D","12/16/2020","02:37:53","Wood","Renewables",311,"No"
"D","12/16/2020","02:49:56","Coal","Coal",30,"No"
"D","12/16/2020","02:49:56","Hydro","Hydro",632,"Yes"
"D","12/16/2020","02:49:56","Natural Gas","Natural Gas",4146,"No"
"D","12/16/2020","02:49:56","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","02:49:56","Oil","Oil",669,"No"
"D","12/16/2020","02:49:56","Other","Other",3,"No"
"D","12/16/2020","02:49:56","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","02:49:56","Refuse","Renewables",299,"No"
"D","12/16/2020","02:49:56","Wind","Renewables",626,"Yes"
"D","12/16/2020","02:49:56","Wood","Renewables",312,"No"
"D","12/16/2020","02:58:05","Coal","Coal",30,"No"
"D","12/16/2020","02:58:05","Hydro","Hydro",631,"No"
"D","12/16/2020","02:58:05","Natural Gas","Natural Gas",4192,"Yes"
"D","12/16/2020","02:58:05","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","02:58:05","Oil","Oil",650,"No"
"D","12/16/2020","02:58:05","Other","Other",2,"No"
"D","12/16/2020","02:58:05","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","02:58:05","Refuse","Renewables",301,"No"
"D","12/16/2020","02:58:05","Wind","Renewables",623,"No"
"D","12/16/2020","02:58:05","Wood","Renewables",312,"No"
"D","12/16/2020","03:17:04","Coal","Coal",31,"No"
"D","12/16/2020","03:17:04","Hydro","Hydro",668,"No"
"D","12/16/2020","03:17:04","Natural Gas","Natural Gas",4275,"Yes"
"D","12/16/2020","03:17:04","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","03:17:04","Oil","Oil",605,"No"
"D","12/16/2020","03:17:04","Other","Other",2,"No"
"D","12/16/2020","03:17:04","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","03:17:04","Refuse","Renewables",303,"No"
"D","12/16/2020","03:17:04","Wind","Renewables",607,"No"
"D","12/16/2020","03:17:04","Wood","Renewables",312,"No"
"D","12/16/2020","03:29:36","Coal","Coal",40,"No"
"D","12/16/2020","03:29:36","Hydro","Hydro",613,"No"
"D","12/16/2020","03:29:36","Natural Gas","Natural Gas",4200,"Yes"
"D","12/16/2020","03:29:36","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","03:29:36","Oil","Oil",574,"No"
"D","12/16/2020","03:29:36","Other","Other",1,"No"
"D","12/16/2020","03:29:36","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","03:29:36","Refuse","Renewables",301,"No"
"D","12/16/2020","03:29:36","Wind","Renewables",586,"No"
"D","12/16/2020","03:29:36","Wood","Renewables",312,"No"
"D","12/16/2020","03:44:10","Coal","Coal",117,"No"
"D","12/16/2020","03:44:10","Hydro","Hydro",609,"No"
"D","12/16/2020","03:44:10","Natural Gas","Natural Gas",4448,"Yes"
"D","12/16/2020","03:44:10","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","03:44:10","Oil","Oil",530,"No"
"D","12/16/2020","03:44:10","Other","Other",2,"No"
"D","12/16/2020","03:44:10","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","03:44:10","Refuse","Renewables",300,"No"
"D","12/16/2020","03:44:10","Wind","Renewables",582,"No"
"D","12/16/2020","03:44:10","Wood","Renewables",313,"No"
"D","12/16/2020","03:51:53","Coal","Coal",142,"No"
"D","12/16/2020","03:51:53","Hydro","Hydro",615,"No"
"D","12/16/2020","03:51:53","Natural Gas","Natural Gas",4461,"Yes"
"D","12/16/2020","03:51:53","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","03:51:53","Oil","Oil",505,"No"
"D","12/16/2020","03:51:53","Other","Other",3,"No"
"D","12/16/2020","03:51:53","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","03:51:53","Refuse","Renewables",312,"No"
"D","12/16/2020","03:51:53","Wind","Renewables",598,"No"
"D","12/16/2020","03:51:53","Wood","Renewables",315,"No"
"D","12/16/2020","04:06:49","Coal","Coal",177,"No"
"D","12/16/2020","04:06:49","Hydro","Hydro",628,"No"
"D","12/16/2020","04:06:49","Natural Gas","Natural Gas",4344,"Yes"
"D","12/16/2020","04:06:49","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","04:06:49","Oil","Oil",462,"No"
"D","12/16/2020","04:06:49","Other","Other",4,"No"
"D","12/16/2020","04:06:49","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","04:06:49","Refuse","Renewables",303,"No"
"D","12/16/2020","04:06:49","Wind","Renewables",600,"No"
"D","12/16/2020","04:06:49","Wood","Renewables",315,"No"
"D","12/16/2020","04:25:10","Coal","Coal",204,"No"
"D","12/16/2020","04:25:10","Hydro","Hydro",632,"No"
"D","12/16/2020","04:25:10","Natural Gas","Natural Gas",4536,"Yes"
"D","12/16/2020","04:25:10","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","04:25:10","Oil","Oil",417,"No"
"D","12/16/2020","04:25:10","Other","Other",13,"No"
"D","12/16/2020","04:25:10","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","04:25:10","Refuse","Renewables",311,"No"
"D","12/16/2020","04:25:10","Wind","Renewables",579,"No"
"D","12/16/2020","04:25:10","Wood","Renewables",320,"No"
"D","12/16/2020","04:37:06","Coal","Coal",226,"No"
"D","12/16/2020","04:37:06","Hydro","Hydro",667,"No"
"D","12/16/2020","04:37:06","Natural Gas","Natural Gas",4726,"Yes"
"D","12/16/2020","04:37:06","Nuclear","Nuclear",3352,"No"
"D","12/16/2020","04:37:06","Oil","Oil",376,"No"
"D","12/16/2020","04:37:06","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","04:37:06","Refuse","Renewables",318,"No"
"D","12/16/2020","04:37:06","Wind","Renewables",589,"No"
"D","12/16/2020","04:37:06","Wood","Renewables",320,"No"
"D","12/16/2020","04:58:48","Coal","Coal",255,"No"
"D","12/16/2020","04:58:48","Hydro","Hydro",713,"No"
"D","12/16/2020","04:58:48","Natural Gas","Natural Gas",4859,"Yes"
"D","12/16/2020","04:58:48","Nuclear","Nuclear",3350,"No"
"D","12/16/2020","04:58:48","Oil","Oil",336,"No"
"D","12/16/2020","04:58:48","Other","Other",4,"No"
"D","12/16/2020","04:58:48","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","04:58:48","Refuse","Renewables",321,"No"
"D","12/16/2020","04:58:48","Wind","Renewables",583,"No"
"D","12/16/2020","04:58:48","Wood","Renewables",325,"No"
"D","12/16/2020","05:20:59","Coal","Coal",323,"No"
"D","12/16/2020","05:20:59","Hydro","Hydro",651,"No"
"D","12/16/2020","05:20:59","Natural Gas","Natural Gas",4816,"Yes"
"D","12/16/2020","05:20:59","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","05:20:59","Oil","Oil",295,"No"
"D","12/16/2020","05:20:59","Other","Other",4,"No"
"D","12/16/2020","05:20:59","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","05:20:59","Refuse","Renewables",325,"No"
"D","12/16/2020","05:20:59","Wind","Renewables",603,"No"
"D","12/16/2020","05:20:59","Wood","Renewables",328,"No"
"D","12/16/2020","05:30:43","Coal","Coal",332,"No"
"D","12/16/2020","05:30:43","Hydro","Hydro",646,"No"
"D","12/16/2020","05:30:43","Natural Gas","Natural Gas",4980,"Yes"
"D","12/16/2020","05:30:43","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","05:30:43","Oil","Oil",269,"No"
"D","12/16/2020","05:30:43","Other","Other",5,"No"
"D","12/16/2020","05:30:43","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","05:30:43","Refuse","Renewables",320,"No"
"D","12/16/2020","05:30:43","Wind","Renewables",628,"No"
"D","12/16/2020","05:30:43","Wood","Renewables",323,"No"
"D","12/16/2020","05:42:20","Coal","Coal",329,"No"
"D","12/16/2020","05:42:20","Hydro","Hydro",661,"No"
"D","12/16/2020","05:42:20","Natural Gas","Natural Gas",5430,"Yes"
"D","12/16/2020","05:42:20","Nuclear","Nuclear",3350,"No"
"D","12/16/2020","05:42:20","Oil","Oil",248,"No"
"D","12/16/2020","05:42:20","Other","Other",5,"No"
"D","12/16/2020","05:42:20","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","05:42:20","Refuse","Renewables",322,"No"
"D","12/16/2020","05:42:20","Wind","Renewables",642,"No"
"D","12/16/2020","05:42:20","Wood","Renewables",325,"No"
"D","12/16/2020","05:53:06","Coal","Coal",336,"No"
"D","12/16/2020","05:53:06","Hydro","Hydro",662,"No"
"D","12/16/2020","05:53:06","Natural Gas","Natural Gas",5614,"Yes"
"D","12/16/2020","05:53:06","Nuclear","Nuclear",3353,"No"
"D","12/16/2020","05:53:06","Oil","Oil",214,"No"
"D","12/16/2020","05:53:06","Other","Other",11,"No"
"D","12/16/2020","05:53:06","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","05:53:06","Refuse","Renewables",327,"No"
"D","12/16/2020","05:53:06","Wind","Renewables",653,"No"
"D","12/16/2020","05:53:06","Wood","Renewables",330,"No"
"D","12/16/2020","06:01:17","Coal","Coal",332,"No"
"D","12/16/2020","06:01:17","Hydro","Hydro",818,"No"
"D","12/16/2020","06:01:17","Natural Gas","Natural Gas",5847,"Yes"
"D","12/16/2020","06:01:17","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","06:01:17","Oil","Oil",183,"No"
"D","12/16/2020","06:01:17","Other","Other",5,"No"
"D","12/16/2020","06:01:17","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:01:17","Refuse","Renewables",328,"No"
"D","12/16/2020","06:01:17","Wind","Renewables",657,"No"
"D","12/16/2020","06:01:17","Wood","Renewables",330,"No"
"D","12/16/2020","06:06:45","Coal","Coal",340,"No"
"D","12/16/2020","06:06:45","Hydro","Hydro",822,"No"
"D","12/16/2020","06:06:45","Natural Gas","Natural Gas",5689,"Yes"
"D","12/16/2020","06:06:45","Nuclear","Nuclear",3348,"No"
"D","12/16/2020","06:06:45","Oil","Oil",186,"No"
"D","12/16/2020","06:06:45","Other","Other",26,"No"
"D","12/16/2020","06:06:45","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:06:45","Refuse","Renewables",337,"No"
"D","12/16/2020","06:06:45","Wind","Renewables",646,"No"
"D","12/16/2020","06:06:45","Wood","Renewables",332,"No"
"D","12/16/2020","06:17:27","Coal","Coal",335,"No"
"D","12/16/2020","06:17:27","Hydro","Hydro",809,"No"
"D","12/16/2020","06:17:27","Natural Gas","Natural Gas",6292,"Yes"
"D","12/16/2020","06:17:27","Nuclear","Nuclear",3350,"No"
"D","12/16/2020","06:17:27","Oil","Oil",170,"No"
"D","12/16/2020","06:17:27","Other","Other",5,"No"
"D","12/16/2020","06:17:27","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:17:27","Refuse","Renewables",322,"No"
"D","12/16/2020","06:17:27","Wind","Renewables",635,"No"
"D","12/16/2020","06:17:27","Wood","Renewables",333,"No"
"D","12/16/2020","06:27:34","Coal","Coal",332,"No"
"D","12/16/2020","06:27:34","Hydro","Hydro",814,"No"
"D","12/16/2020","06:27:34","Natural Gas","Natural Gas",6555,"Yes"
"D","12/16/2020","06:27:34","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","06:27:34","Oil","Oil",185,"No"
"D","12/16/2020","06:27:34","Other","Other",5,"No"
"D","12/16/2020","06:27:34","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:27:34","Refuse","Renewables",313,"No"
"D","12/16/2020","06:27:34","Wind","Renewables",635,"No"
"D","12/16/2020","06:27:34","Wood","Renewables",337,"No"
"D","12/16/2020","06:35:15","Coal","Coal",311,"No"
"D","12/16/2020","06:35:15","Hydro","Hydro",816,"No"
"D","12/16/2020","06:35:15","Natural Gas","Natural Gas",6934,"Yes"
"D","12/16/2020","06:35:15","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","06:35:15","Oil","Oil",152,"No"
"D","12/16/2020","06:35:15","Other","Other",10,"No"
"D","12/16/2020","06:35:15","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:35:15","Refuse","Renewables",323,"No"
"D","12/16/2020","06:35:15","Wind","Renewables",641,"No"
"D","12/16/2020","06:35:15","Wood","Renewables",340,"No"
"D","12/16/2020","06:48:50","Coal","Coal",289,"No"
"D","12/16/2020","06:48:50","Hydro","Hydro",815,"No"
"D","12/16/2020","06:48:50","Natural Gas","Natural Gas",7228,"Yes"
"D","12/16/2020","06:48:50","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","06:48:50","Oil","Oil",135,"No"
"D","12/16/2020","06:48:50","Other","Other",5,"No"
"D","12/16/2020","06:48:50","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","06:48:50","Refuse","Renewables",324,"No"
"D","12/16/2020","06:48:50","Wind","Renewables",638,"No"
"D","12/16/2020","06:48:50","Wood","Renewables",338,"No"
"D","12/16/2020","07:03:13","Coal","Coal",288,"No"
"D","12/16/2020","07:03:13","Hydro","Hydro",957,"No"
"D","12/16/2020","07:03:13","Natural Gas","Natural Gas",7271,"Yes"
"D","12/16/2020","07:03:13","Nuclear","Nuclear",3350,"No"
"D","12/16/2020","07:03:13","Oil","Oil",128,"No"
"D","12/16/2020","07:03:13","Other","Other",8,"No"
"D","12/16/2020","07:03:13","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:03:13","Refuse","Renewables",324,"No"
"D","12/16/2020","07:03:13","Wind","Renewables",638,"No"
"D","12/16/2020","07:03:13","Wood","Renewables",328,"No"
"D","12/16/2020","07:12:57","Coal","Coal",278,"No"
"D","12/16/2020","07:12:57","Hydro","Hydro",1047,"No"
"D","12/16/2020","07:12:57","Natural Gas","Natural Gas",7432,"Yes"
"D","12/16/2020","07:12:57","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","07:12:57","Oil","Oil",131,"No"
"D","12/16/2020","07:12:57","Other","Other",5,"No"
"D","12/16/2020","07:12:57","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:12:57","Refuse","Renewables",327,"No"
"D","12/16/2020","07:12:57","Solar","Renewables",1,"No"
"D","12/16/2020","07:12:57","Wind","Renewables",679,"No"
"D","12/16/2020","07:12:57","Wood","Renewables",318,"No"
"D","12/16/2020","07:26:41","Coal","Coal",286,"No"
"D","12/16/2020","07:26:41","Hydro","Hydro",1058,"No"
"D","12/16/2020","07:26:41","Natural Gas","Natural Gas",7603,"Yes"
"D","12/16/2020","07:26:41","Nuclear","Nuclear",3353,"No"
"D","12/16/2020","07:26:41","Oil","Oil",129,"No"
"D","12/16/2020","07:26:41","Other","Other",6,"No"
"D","12/16/2020","07:26:41","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:26:41","Refuse","Renewables",328,"No"
"D","12/16/2020","07:26:41","Solar","Renewables",4,"No"
"D","12/16/2020","07:26:41","Wind","Renewables",688,"No"
"D","12/16/2020","07:26:41","Wood","Renewables",313,"No"
"D","12/16/2020","07:33:41","Coal","Coal",296,"No"
"D","12/16/2020","07:33:41","Hydro","Hydro",1063,"No"
"D","12/16/2020","07:33:41","Natural Gas","Natural Gas",7606,"Yes"
"D","12/16/2020","07:33:41","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","07:33:41","Oil","Oil",126,"No"
"D","12/16/2020","07:33:41","Other","Other",13,"No"
"D","12/16/2020","07:33:41","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:33:41","Refuse","Renewables",342,"No"
"D","12/16/2020","07:33:41","Solar","Renewables",8,"No"
"D","12/16/2020","07:33:41","Wind","Renewables",679,"No"
"D","12/16/2020","07:33:41","Wood","Renewables",312,"No"
"D","12/16/2020","07:38:09","Coal","Coal",296,"No"
"D","12/16/2020","07:38:09","Hydro","Hydro",1109,"No"
"D","12/16/2020","07:38:09","Natural Gas","Natural Gas",7654,"Yes"
"D","12/16/2020","07:38:09","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","07:38:09","Oil","Oil",132,"No"
"D","12/16/2020","07:38:09","Other","Other",6,"No"
"D","12/16/2020","07:38:09","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:38:09","Refuse","Renewables",336,"No"
"D","12/16/2020","07:38:09","Solar","Renewables",9,"No"
"D","12/16/2020","07:38:09","Wind","Renewables",668,"No"
"D","12/16/2020","07:38:09","Wood","Renewables",311,"No"
"D","12/16/2020","07:56:00","Coal","Coal",304,"No"
"D","12/16/2020","07:56:00","Hydro","Hydro",1066,"No"
"D","12/16/2020","07:56:00","Natural Gas","Natural Gas",7706,"Yes"
"D","12/16/2020","07:56:00","Nuclear","Nuclear",3351,"No"
"D","12/16/2020","07:56:00","Oil","Oil",138,"No"
"D","12/16/2020","07:56:00","Other","Other",7,"No"
"D","12/16/2020","07:56:00","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","07:56:00","Refuse","Renewables",336,"No"
"D","12/16/2020","07:56:00","Solar","Renewables",27,"No"
"D","12/16/2020","07:56:00","Wind","Renewables",630,"No"
"D","12/16/2020","07:56:00","Wood","Renewables",315,"No"
"D","12/16/2020","08:08:26","Coal","Coal",295,"No"
"D","12/16/2020","08:08:26","Hydro","Hydro",1199,"No"
"D","12/16/2020","08:08:26","Natural Gas","Natural Gas",7716,"Yes"
"D","12/16/2020","08:08:26","Nuclear","Nuclear",3354,"No"
"D","12/16/2020","08:08:26","Oil","Oil",142,"No"
"D","12/16/2020","08:08:26","Other","Other",7,"No"
"D","12/16/2020","08:08:26","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","08:08:26","Refuse","Renewables",327,"No"
"D","12/16/2020","08:08:26","Solar","Renewables",36,"No"
"D","12/16/2020","08:08:26","Wind","Renewables",582,"No"
"D","12/16/2020","08:08:26","Wood","Renewables",312,"No"
"D","12/16/2020","08:26:45","Coal","Coal",310,"No"
"D","12/16/2020","08:26:45","Hydro","Hydro",1037,"No"
"D","12/16/2020","08:26:45","Natural Gas","Natural Gas",7837,"Yes"
"D","12/16/2020","08:26:45","Nuclear","Nuclear",3353,"No"
"D","12/16/2020","08:26:45","Oil","Oil",126,"No"
"D","12/16/2020","08:26:45","Other","Other",12,"No"
"D","12/16/2020","08:26:45","Landfill Gas","Renewables",20,"No"
"D","12/16/2020","08:26:45","Refuse","Renewables",323,"No"
"D","12/16/2020","08:26:45","Solar","Renewables",49,"No"
"D","12/16/2020","08:26:45","Wind","Renewables",536,"No"
"D","12/16/2020","08:26:45","Wood","Renewables",323,"No"
"D","12/16/2020","08:39:22","Coal","Coal",305,"No"
"D","12/16/2020","08:39:22","Hydro","Hydro",1035,"No"
"D","12/16/2020","08:39:22","Natural Gas","Natural Gas",7918,"Yes"
"D","12/16/2020","08:39:22","Nuclear","Nuclear",3349,"No"
"D","12/16/2020","08:39:22","Oil","Oil",141,"No"
"D","12/16/2020","08:39:22","Other","Other",10,"No"
"D","12/16/2020","08:39:22","Landfill Gas","Renewables",18,"No"
"D","12/16/2020","08:39:22","Refuse","Renewables",317,"No"
"D","12/16/2020","08:39:22","Solar","Renewables",61,"No"
"D","12/16/2020","08:39:22","Wind","Renewables",472,"No"
"D","12/16/2020","08:39:22","Wood","Renewables",320,"No"
"D","12/16/2020","08:53:01","Coal","Coal",311,"No"
"D","12/16/2020","08:53:01","Hydro","Hydro",1041,"No"
"D","12/16/2020","08:53:01","Natural Gas","Natural Gas",7977,"Yes"
"D","12/16/2020","08:53:01","Nuclear","Nuclear",3354,"No"
"D","12/16/2020","08:53:01","Oil","Oil",155,"No"
"D","12/16/2020","08:53:01","Other","Other",7,"No"
