"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201210.csv"
"C","Report for 12/10/2020"
"C","Report generated 01/15/2021 08:23:53 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/10/2020","00:03:49","Hydro","Hydro",688,"No"
"D","12/10/2020","00:03:49","Natural Gas","Natural Gas",5451,"Yes"
"D","12/10/2020","00:03:49","Nuclear","Nuclear",3347,"No"
"D","12/10/2020","00:03:49","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:03:49","Refuse","Renewables",351,"No"
"D","12/10/2020","00:03:49","Wind","Renewables",93,"No"
"D","12/10/2020","00:03:49","Wood","Renewables",321,"No"
"D","12/10/2020","00:06:23","Hydro","Hydro",688,"No"
"D","12/10/2020","00:06:23","Natural Gas","Natural Gas",5451,"Yes"
"D","12/10/2020","00:06:23","Nuclear","Nuclear",3347,"No"
"D","12/10/2020","00:06:23","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:06:23","Refuse","Renewables",351,"No"
"D","12/10/2020","00:06:23","Wind","Renewables",93,"No"
"D","12/10/2020","00:06:23","Wood","Renewables",321,"No"
"D","12/10/2020","00:10:09","Hydro","Hydro",689,"No"
"D","12/10/2020","00:10:09","Natural Gas","Natural Gas",5277,"Yes"
"D","12/10/2020","00:10:09","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:10:09","Other","Other",21,"No"
"D","12/10/2020","00:10:09","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:10:09","Refuse","Renewables",357,"No"
"D","12/10/2020","00:10:09","Wind","Renewables",98,"No"
"D","12/10/2020","00:10:09","Wood","Renewables",322,"No"
"D","12/10/2020","00:11:59","Hydro","Hydro",689,"No"
"D","12/10/2020","00:11:59","Natural Gas","Natural Gas",5206,"Yes"
"D","12/10/2020","00:11:59","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:11:59","Other","Other",20,"No"
"D","12/10/2020","00:11:59","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:11:59","Refuse","Renewables",356,"No"
"D","12/10/2020","00:11:59","Wind","Renewables",98,"No"
"D","12/10/2020","00:11:59","Wood","Renewables",323,"No"
"D","12/10/2020","00:14:18","Hydro","Hydro",689,"No"
"D","12/10/2020","00:14:18","Natural Gas","Natural Gas",5271,"Yes"
"D","12/10/2020","00:14:18","Nuclear","Nuclear",3348,"No"
"D","12/10/2020","00:14:18","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:14:18","Refuse","Renewables",353,"No"
"D","12/10/2020","00:14:18","Wind","Renewables",99,"No"
"D","12/10/2020","00:14:18","Wood","Renewables",324,"No"
"D","12/10/2020","00:19:04","Hydro","Hydro",689,"No"
"D","12/10/2020","00:19:04","Natural Gas","Natural Gas",5305,"Yes"
"D","12/10/2020","00:19:04","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:19:04","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:19:04","Refuse","Renewables",354,"No"
"D","12/10/2020","00:19:04","Wind","Renewables",102,"No"
"D","12/10/2020","00:19:04","Wood","Renewables",323,"No"
"D","12/10/2020","00:20:32","Hydro","Hydro",688,"No"
"D","12/10/2020","00:20:32","Natural Gas","Natural Gas",5400,"Yes"
"D","12/10/2020","00:20:32","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:20:32","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:20:32","Refuse","Renewables",354,"No"
"D","12/10/2020","00:20:32","Wind","Renewables",101,"No"
"D","12/10/2020","00:20:32","Wood","Renewables",322,"No"
"D","12/10/2020","00:20:52","Hydro","Hydro",688,"No"
"D","12/10/2020","00:20:52","Natural Gas","Natural Gas",5400,"Yes"
"D","12/10/2020","00:20:52","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:20:52","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:20:52","Refuse","Renewables",354,"No"
"D","12/10/2020","00:20:52","Wind","Renewables",101,"No"
"D","12/10/2020","00:20:52","Wood","Renewables",322,"No"
"D","12/10/2020","00:26:23","Hydro","Hydro",687,"No"
"D","12/10/2020","00:26:23","Natural Gas","Natural Gas",5287,"Yes"
"D","12/10/2020","00:26:23","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:26:23","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:26:23","Refuse","Renewables",352,"No"
"D","12/10/2020","00:26:23","Wind","Renewables",101,"No"
"D","12/10/2020","00:26:23","Wood","Renewables",320,"No"
"D","12/10/2020","00:36:33","Hydro","Hydro",677,"No"
"D","12/10/2020","00:36:33","Natural Gas","Natural Gas",5257,"Yes"
"D","12/10/2020","00:36:33","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:36:33","Other","Other",1,"No"
"D","12/10/2020","00:36:33","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:36:33","Refuse","Renewables",352,"No"
"D","12/10/2020","00:36:33","Wind","Renewables",103,"No"
"D","12/10/2020","00:36:33","Wood","Renewables",323,"No"
"D","12/10/2020","00:51:56","Hydro","Hydro",676,"No"
"D","12/10/2020","00:51:56","Natural Gas","Natural Gas",5223,"Yes"
"D","12/10/2020","00:51:56","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","00:51:56","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:51:56","Refuse","Renewables",357,"No"
"D","12/10/2020","00:51:56","Wind","Renewables",102,"No"
"D","12/10/2020","00:51:56","Wood","Renewables",322,"No"
"D","12/10/2020","00:56:44","Hydro","Hydro",668,"No"
"D","12/10/2020","00:56:44","Natural Gas","Natural Gas",5147,"Yes"
"D","12/10/2020","00:56:44","Nuclear","Nuclear",3345,"No"
"D","12/10/2020","00:56:44","Other","Other",3,"No"
"D","12/10/2020","00:56:44","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","00:56:44","Refuse","Renewables",353,"No"
"D","12/10/2020","00:56:44","Wind","Renewables",92,"No"
"D","12/10/2020","00:56:44","Wood","Renewables",320,"No"
"D","12/10/2020","01:11:53","Hydro","Hydro",641,"No"
"D","12/10/2020","01:11:53","Natural Gas","Natural Gas",5158,"Yes"
"D","12/10/2020","01:11:53","Nuclear","Nuclear",3347,"No"
"D","12/10/2020","01:11:53","Other","Other",4,"No"
"D","12/10/2020","01:11:53","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","01:11:53","Refuse","Renewables",359,"No"
"D","12/10/2020","01:11:53","Wind","Renewables",102,"No"
"D","12/10/2020","01:11:53","Wood","Renewables",320,"No"
"D","12/10/2020","01:21:19","Hydro","Hydro",642,"No"
"D","12/10/2020","01:21:19","Natural Gas","Natural Gas",5134,"Yes"
"D","12/10/2020","01:21:19","Nuclear","Nuclear",3348,"No"
"D","12/10/2020","01:21:19","Landfill Gas","Renewables",20,"No"
"D","12/10/2020","01:21:19","Refuse","Renewables",350,"No"
"D","12/10/2020","01:21:19","Wind","Renewables",107,"No"
"D","12/10/2020","01:21:19","Wood","Renewables",323,"No"
"D","12/10/2020","01:39:33","Hydro","Hydro",643,"No"
"D","12/10/2020","01:39:33","Natural Gas","Natural Gas",4890,"Yes"
"D","12/10/2020","01:39:33","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","01:39:33","Other","Other",2,"No"
"D","12/10/2020","01:39:33","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","01:39:33","Refuse","Renewables",347,"No"
"D","12/10/2020","01:39:33","Wind","Renewables",113,"No"
"D","12/10/2020","01:39:33","Wood","Renewables",322,"No"
"D","12/10/2020","01:52:17","Hydro","Hydro",644,"No"
"D","12/10/2020","01:52:17","Natural Gas","Natural Gas",4766,"Yes"
"D","12/10/2020","01:52:17","Nuclear","Nuclear",3348,"No"
"D","12/10/2020","01:52:17","Other","Other",2,"No"
"D","12/10/2020","01:52:17","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","01:52:17","Refuse","Renewables",353,"No"
"D","12/10/2020","01:52:17","Wind","Renewables",118,"No"
"D","12/10/2020","01:52:17","Wood","Renewables",324,"No"
"D","12/10/2020","02:09:11","Hydro","Hydro",634,"No"
"D","12/10/2020","02:09:11","Natural Gas","Natural Gas",4711,"Yes"
"D","12/10/2020","02:09:11","Nuclear","Nuclear",3346,"No"
"D","12/10/2020","02:09:11","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","02:09:11","Refuse","Renewables",361,"No"
"D","12/10/2020","02:09:11","Wind","Renewables",99,"No"
"D","12/10/2020","02:09:11","Wood","Renewables",322,"No"
"D","12/10/2020","02:23:07","Hydro","Hydro",632,"No"
"D","12/10/2020","02:23:07","Natural Gas","Natural Gas",4613,"Yes"
"D","12/10/2020","02:23:07","Nuclear","Nuclear",3347,"No"
"D","12/10/2020","02:23:07","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","02:23:07","Refuse","Renewables",355,"No"
"D","12/10/2020","02:23:07","Wind","Renewables",111,"No"
"D","12/10/2020","02:23:07","Wood","Renewables",322,"No"
"D","12/10/2020","02:31:24","Hydro","Hydro",633,"No"
"D","12/10/2020","02:31:24","Natural Gas","Natural Gas",4613,"Yes"
"D","12/10/2020","02:31:24","Nuclear","Nuclear",3345,"No"
"D","12/10/2020","02:31:24","Landfill Gas","Renewables",21,"No"
"D","12/10/2020","02:31:24","Refuse","Renewables",357,"No"
