"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20211112.csv"
"C","Report for 11/12/2021"
"C","Report generated 11/17/2021 17:31:16 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","11/12/2021","00:01:05","Hydro","Hydro",585,"Yes"
"D","11/12/2021","00:01:05","Natural Gas","Natural Gas",3573,"Yes"
"D","11/12/2021","00:01:05","Nuclear","Nuclear",3338,"No"
"D","11/12/2021","00:01:05","Other","Other",14,"No"
"D","11/12/2021","00:01:05","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:01:05","Refuse","Renewables",378,"No"
"D","11/12/2021","00:01:05","Solar","Renewables",10,"No"
"D","11/12/2021","00:01:05","Wind","Renewables",510,"No"
"D","11/12/2021","00:01:05","Wood","Renewables",250,"No"
"D","11/12/2021","00:05:21","Hydro","Hydro",586,"No"
"D","11/12/2021","00:05:21","Natural Gas","Natural Gas",3530,"Yes"
"D","11/12/2021","00:05:21","Nuclear","Nuclear",3336,"No"
"D","11/12/2021","00:05:21","Other","Other",3,"No"
"D","11/12/2021","00:05:21","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:05:21","Refuse","Renewables",378,"No"
"D","11/12/2021","00:05:21","Solar","Renewables",10,"No"
"D","11/12/2021","00:05:21","Wind","Renewables",522,"Yes"
"D","11/12/2021","00:05:21","Wood","Renewables",249,"Yes"
"D","11/12/2021","00:10:46","Hydro","Hydro",586,"No"
"D","11/12/2021","00:10:46","Natural Gas","Natural Gas",3610,"Yes"
"D","11/12/2021","00:10:46","Nuclear","Nuclear",3336,"No"
"D","11/12/2021","00:10:46","Other","Other",2,"No"
"D","11/12/2021","00:10:46","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:10:46","Refuse","Renewables",375,"No"
"D","11/12/2021","00:10:46","Solar","Renewables",10,"No"
"D","11/12/2021","00:10:46","Wind","Renewables",522,"Yes"
"D","11/12/2021","00:10:46","Wood","Renewables",251,"Yes"
"D","11/12/2021","00:17:33","Hydro","Hydro",584,"No"
"D","11/12/2021","00:17:33","Natural Gas","Natural Gas",3429,"Yes"
"D","11/12/2021","00:17:33","Nuclear","Nuclear",3338,"No"
"D","11/12/2021","00:17:33","Other","Other",25,"No"
"D","11/12/2021","00:17:33","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:17:33","Refuse","Renewables",370,"No"
"D","11/12/2021","00:17:33","Solar","Renewables",10,"No"
"D","11/12/2021","00:17:33","Wind","Renewables",538,"Yes"
"D","11/12/2021","00:17:33","Wood","Renewables",252,"Yes"
"D","11/12/2021","00:24:36","Hydro","Hydro",583,"Yes"
"D","11/12/2021","00:24:36","Natural Gas","Natural Gas",3376,"Yes"
"D","11/12/2021","00:24:36","Nuclear","Nuclear",3336,"No"
"D","11/12/2021","00:24:36","Other","Other",2,"No"
"D","11/12/2021","00:24:36","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:24:36","Refuse","Renewables",376,"No"
"D","11/12/2021","00:24:36","Solar","Renewables",10,"No"
"D","11/12/2021","00:24:36","Wind","Renewables",545,"Yes"
"D","11/12/2021","00:24:36","Wood","Renewables",252,"No"
"D","11/12/2021","00:33:44","Hydro","Hydro",583,"Yes"
"D","11/12/2021","00:33:44","Natural Gas","Natural Gas",3225,"Yes"
"D","11/12/2021","00:33:44","Nuclear","Nuclear",3338,"No"
"D","11/12/2021","00:33:44","Other","Other",11,"No"
"D","11/12/2021","00:33:44","Landfill Gas","Renewables",7,"No"
"D","11/12/2021","00:33:44","Refuse","Renewables",376,"No"
"D","11/12/2021","00:33:44","Solar","Renewables",10,"No"
"D","11/12/2021","00:33:44","Wind","Renewables",568,"Yes"
"D","11/12/2021","00:33:44","Wood","Renewables",255,"No"
"D","11/12/2021","00:37:19","Hydro","Hydro",582,"No"
"D","11/12/2021","00:37:19","Natural Gas","Natural Gas",3213,"Yes"
"D","11/12/2021","00:37:19","Nuclear","Nuclear",3339,"No"
"D","11/12/2021","00:37:19","Other","Other",2,"No"
