"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201021.csv"
"C","Report for 10/21/2020"
"C","Report generated 10/28/2020 02:09:10 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/21/2020","00:09:02","Hydro","Hydro",554,"No"
"D","10/21/2020","00:09:02","Natural Gas","Natural Gas",4447,"Yes"
"D","10/21/2020","00:09:02","Nuclear","Nuclear",2112,"No"
"D","10/21/2020","00:09:02","Other","Other",19,"No"
"D","10/21/2020","00:09:02","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","00:09:02","Refuse","Renewables",360,"No"
"D","10/21/2020","00:09:02","Wind","Renewables",173,"No"
"D","10/21/2020","00:09:02","Wood","Renewables",259,"No"
"D","10/21/2020","00:21:05","Hydro","Hydro",549,"No"
"D","10/21/2020","00:21:05","Natural Gas","Natural Gas",4477,"Yes"
"D","10/21/2020","00:21:05","Nuclear","Nuclear",2111,"No"
"D","10/21/2020","00:21:05","Other","Other",2,"No"
"D","10/21/2020","00:21:05","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","00:21:05","Refuse","Renewables",361,"No"
"D","10/21/2020","00:21:05","Wind","Renewables",175,"No"
"D","10/21/2020","00:21:05","Wood","Renewables",259,"No"
"D","10/21/2020","00:35:38","Hydro","Hydro",552,"No"
"D","10/21/2020","00:35:38","Natural Gas","Natural Gas",4422,"Yes"
"D","10/21/2020","00:35:38","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","00:35:38","Other","Other",2,"No"
"D","10/21/2020","00:35:38","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","00:35:38","Refuse","Renewables",356,"No"
"D","10/21/2020","00:35:38","Wind","Renewables",155,"No"
"D","10/21/2020","00:35:38","Wood","Renewables",259,"No"
"D","10/21/2020","00:52:15","Hydro","Hydro",552,"No"
"D","10/21/2020","00:52:15","Natural Gas","Natural Gas",4308,"Yes"
"D","10/21/2020","00:52:15","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","00:52:15","Other","Other",2,"No"
"D","10/21/2020","00:52:15","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","00:52:15","Refuse","Renewables",362,"No"
"D","10/21/2020","00:52:15","Wind","Renewables",160,"No"
"D","10/21/2020","00:52:15","Wood","Renewables",259,"No"
"D","10/21/2020","01:05:48","Hydro","Hydro",557,"No"
"D","10/21/2020","01:05:48","Natural Gas","Natural Gas",4350,"Yes"
"D","10/21/2020","01:05:48","Nuclear","Nuclear",2116,"No"
"D","10/21/2020","01:05:48","Other","Other",8,"No"
"D","10/21/2020","01:05:48","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:05:48","Refuse","Renewables",367,"No"
"D","10/21/2020","01:05:48","Wind","Renewables",142,"No"
"D","10/21/2020","01:05:48","Wood","Renewables",262,"No"
"D","10/21/2020","01:07:31","Hydro","Hydro",557,"No"
"D","10/21/2020","01:07:31","Natural Gas","Natural Gas",4350,"Yes"
"D","10/21/2020","01:07:31","Nuclear","Nuclear",2116,"No"
"D","10/21/2020","01:07:31","Other","Other",8,"No"
"D","10/21/2020","01:07:31","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:07:31","Refuse","Renewables",367,"No"
"D","10/21/2020","01:07:31","Wind","Renewables",142,"No"
"D","10/21/2020","01:07:31","Wood","Renewables",262,"No"
"D","10/21/2020","01:13:33","Hydro","Hydro",544,"No"
"D","10/21/2020","01:13:33","Natural Gas","Natural Gas",4342,"Yes"
"D","10/21/2020","01:13:33","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","01:13:33","Other","Other",19,"No"
"D","10/21/2020","01:13:33","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:13:33","Refuse","Renewables",367,"No"
"D","10/21/2020","01:13:33","Wind","Renewables",151,"No"
"D","10/21/2020","01:13:33","Wood","Renewables",261,"No"
"D","10/21/2020","01:20:23","Hydro","Hydro",556,"No"
"D","10/21/2020","01:20:23","Natural Gas","Natural Gas",4455,"Yes"
"D","10/21/2020","01:20:23","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","01:20:23","Other","Other",2,"No"
"D","10/21/2020","01:20:23","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:20:23","Refuse","Renewables",355,"No"
"D","10/21/2020","01:20:23","Wind","Renewables",157,"No"
"D","10/21/2020","01:20:23","Wood","Renewables",258,"No"
"D","10/21/2020","01:36:10","Hydro","Hydro",558,"No"
"D","10/21/2020","01:36:10","Natural Gas","Natural Gas",4345,"Yes"
"D","10/21/2020","01:36:10","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","01:36:10","Other","Other",3,"No"
"D","10/21/2020","01:36:10","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:36:10","Refuse","Renewables",359,"No"
"D","10/21/2020","01:36:10","Wind","Renewables",187,"No"
"D","10/21/2020","01:36:10","Wood","Renewables",259,"No"
"D","10/21/2020","01:52:14","Hydro","Hydro",557,"No"
"D","10/21/2020","01:52:14","Natural Gas","Natural Gas",4318,"Yes"
"D","10/21/2020","01:52:14","Nuclear","Nuclear",2114,"No"
"D","10/21/2020","01:52:14","Other","Other",2,"No"
"D","10/21/2020","01:52:14","Landfill Gas","Renewables",30,"No"
"D","10/21/2020","01:52:14","Refuse","Renewables",366,"No"
"D","10/21/2020","01:52:14","Wind","Renewables",184,"No"
"D","10/21/2020","01:52:14","Wood","Renewables",260,"No"
"D","10/21/2020","02:05:43","Hydro","Hydro",558,"No"
"D","10/21/2020","02:05:43","Natural Gas","Natural Gas",4254,"Yes"
"D","10/21/2020","02:05:43","Nuclear","Nuclear",2114,"No"
