"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201104.csv"
"C","Report for 11/04/2020"
"C","Report generated 11/10/2020 22:33:35 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","11/04/2020","00:07:23","Hydro","Hydro",496,"No"
"D","11/04/2020","00:07:23","Natural Gas","Natural Gas",5855,"Yes"
"D","11/04/2020","00:07:23","Nuclear","Nuclear",2113,"No"
"D","11/04/2020","00:07:23","Other","Other",22,"No"
"D","11/04/2020","00:07:23","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","00:07:23","Refuse","Renewables",325,"No"
"D","11/04/2020","00:07:23","Wind","Renewables",140,"No"
"D","11/04/2020","00:07:23","Wood","Renewables",273,"No"
"D","11/04/2020","00:07:34","Hydro","Hydro",496,"No"
"D","11/04/2020","00:07:34","Natural Gas","Natural Gas",5855,"Yes"
"D","11/04/2020","00:07:34","Nuclear","Nuclear",2113,"No"
"D","11/04/2020","00:07:34","Other","Other",22,"No"
"D","11/04/2020","00:07:34","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","00:07:34","Refuse","Renewables",325,"No"
"D","11/04/2020","00:07:34","Wind","Renewables",140,"No"
"D","11/04/2020","00:07:34","Wood","Renewables",273,"No"
"D","11/04/2020","00:23:33","Hydro","Hydro",479,"No"
"D","11/04/2020","00:23:33","Natural Gas","Natural Gas",5767,"Yes"
"D","11/04/2020","00:23:33","Nuclear","Nuclear",2113,"No"
"D","11/04/2020","00:23:33","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","00:23:33","Refuse","Renewables",332,"No"
"D","11/04/2020","00:23:33","Wind","Renewables",131,"No"
"D","11/04/2020","00:23:33","Wood","Renewables",274,"No"
"D","11/04/2020","00:39:27","Hydro","Hydro",478,"No"
"D","11/04/2020","00:39:27","Natural Gas","Natural Gas",5689,"Yes"
"D","11/04/2020","00:39:27","Nuclear","Nuclear",2113,"No"
"D","11/04/2020","00:39:27","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","00:39:27","Refuse","Renewables",331,"No"
"D","11/04/2020","00:39:27","Wind","Renewables",123,"No"
"D","11/04/2020","00:39:27","Wood","Renewables",275,"No"
"D","11/04/2020","00:59:04","Hydro","Hydro",475,"No"
"D","11/04/2020","00:59:04","Natural Gas","Natural Gas",5573,"Yes"
"D","11/04/2020","00:59:04","Nuclear","Nuclear",2113,"No"
"D","11/04/2020","00:59:04","Other","Other",0,"No"
"D","11/04/2020","00:59:04","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","00:59:04","Refuse","Renewables",323,"No"
"D","11/04/2020","00:59:04","Wind","Renewables",103,"No"
"D","11/04/2020","00:59:04","Wood","Renewables",278,"No"
"D","11/04/2020","01:02:42","Hydro","Hydro",476,"No"
"D","11/04/2020","01:02:42","Natural Gas","Natural Gas",5571,"Yes"
"D","11/04/2020","01:02:42","Nuclear","Nuclear",2111,"No"
"D","11/04/2020","01:02:42","Other","Other",3,"No"
"D","11/04/2020","01:02:42","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","01:02:42","Refuse","Renewables",321,"No"
"D","11/04/2020","01:02:42","Wind","Renewables",103,"No"
"D","11/04/2020","01:02:42","Wood","Renewables",277,"No"
"D","11/04/2020","01:22:48","Hydro","Hydro",505,"No"
"D","11/04/2020","01:22:48","Natural Gas","Natural Gas",5694,"Yes"
"D","11/04/2020","01:22:48","Nuclear","Nuclear",2111,"No"
"D","11/04/2020","01:22:48","Other","Other",1,"No"
"D","11/04/2020","01:22:48","Landfill Gas","Renewables",27,"No"
"D","11/04/2020","01:22:48","Refuse","Renewables",325,"No"
"D","11/04/2020","01:22:48","Wind","Renewables",109,"No"
"D","11/04/2020","01:22:48","Wood","Renewables",273,"No"
"D","11/04/2020","01:36:44","Hydro","Hydro",499,"No"
"D","11/04/2020","01:36:44","Natural Gas","Natural Gas",5640,"Yes"
