"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20190930.csv"
"C","Report for 09/30/2019"
"C","Report generated 04/16/2020 21:25:36 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/30/2019","00:04:38","Hydro","Hydro",268,"No"
"D","09/30/2019","00:04:38","Natural Gas","Natural Gas",3337,"Yes"
"D","09/30/2019","00:04:38","Nuclear","Nuclear",3311,"No"
"D","09/30/2019","00:04:38","Other","Other",19,"No"
"D","09/30/2019","00:04:38","Landfill Gas","Renewables",27,"No"
"D","09/30/2019","00:04:38","Refuse","Renewables",327,"No"
"D","09/30/2019","00:04:38","Wind","Renewables",404,"No"
"D","09/30/2019","00:04:38","Wood","Renewables",184,"No"
"D","09/30/2019","00:11:12","Hydro","Hydro",267,"No"
"D","09/30/2019","00:11:12","Natural Gas","Natural Gas",3294,"Yes"
"D","09/30/2019","00:11:12","Nuclear","Nuclear",3310,"No"
"D","09/30/2019","00:11:12","Other","Other",2,"No"
"D","09/30/2019","00:11:12","Landfill Gas","Renewables",27,"No"
"D","09/30/2019","00:11:12","Refuse","Renewables",332,"No"
"D","09/30/2019","00:11:12","Wind","Renewables",413,"No"
"D","09/30/2019","00:11:12","Wood","Renewables",185,"No"
"D","09/30/2019","00:20:26","Coal","Coal",1,"No"
"D","09/30/2019","00:20:26","Hydro","Hydro",268,"No"
"D","09/30/2019","00:20:26","Natural Gas","Natural Gas",3310,"Yes"
"D","09/30/2019","00:20:26","Nuclear","Nuclear",3313,"No"
"D","09/30/2019","00:20:26","Landfill Gas","Renewables",27,"No"
"D","09/30/2019","00:20:26","Refuse","Renewables",335,"No"
"D","09/30/2019","00:20:26","Wind","Renewables",391,"No"
"D","09/30/2019","00:20:26","Wood","Renewables",189,"No"
"D","09/30/2019","00:35:48","Hydro","Hydro",267,"No"
"D","09/30/2019","00:35:48","Natural Gas","Natural Gas",3276,"Yes"
"D","09/30/2019","00:35:48","Nuclear","Nuclear",3310,"No"
"D","09/30/2019","00:35:48","Landfill Gas","Renewables",27,"No"
"D","09/30/2019","00:35:48","Refuse","Renewables",330,"No"
"D","09/30/2019","00:35:48","Wind","Renewables",405,"No"
"D","09/30/2019","00:35:48","Wood","Renewables",187,"No"
"D","09/30/2019","00:49:58","Hydro","Hydro",266,"No"
"D","09/30/2019","00:49:58","Natural Gas","Natural Gas",3159,"Yes"
"D","09/30/2019","00:49:58","Nuclear","Nuclear",3313,"No"
"D","09/30/2019","00:49:58","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","00:49:58","Refuse","Renewables",334,"No"
"D","09/30/2019","00:49:58","Wind","Renewables",341,"No"
"D","09/30/2019","00:49:58","Wood","Renewables",183,"No"
"D","09/30/2019","01:08:21","Hydro","Hydro",268,"No"
"D","09/30/2019","01:08:21","Natural Gas","Natural Gas",3067,"Yes"
"D","09/30/2019","01:08:21","Nuclear","Nuclear",3311,"No"
"D","09/30/2019","01:08:21","Other","Other",5,"No"
"D","09/30/2019","01:08:21","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","01:08:21","Refuse","Renewables",342,"No"
"D","09/30/2019","01:08:21","Wind","Renewables",339,"No"
"D","09/30/2019","01:08:21","Wood","Renewables",184,"No"
"D","09/30/2019","01:21:12","Hydro","Hydro",266,"No"
"D","09/30/2019","01:21:12","Natural Gas","Natural Gas",2993,"Yes"
"D","09/30/2019","01:21:12","Nuclear","Nuclear",3311,"No"
"D","09/30/2019","01:21:12","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","01:21:12","Refuse","Renewables",359,"No"
"D","09/30/2019","01:21:12","Wind","Renewables",346,"No"
"D","09/30/2019","01:21:12","Wood","Renewables",184,"No"
"D","09/30/2019","01:35:02","Hydro","Hydro",265,"No"
"D","09/30/2019","01:35:02","Natural Gas","Natural Gas",2821,"Yes"
"D","09/30/2019","01:35:02","Nuclear","Nuclear",3313,"No"
"D","09/30/2019","01:35:02","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","01:35:02","Refuse","Renewables",353,"No"
"D","09/30/2019","01:35:02","Wind","Renewables",348,"No"
"D","09/30/2019","01:35:02","Wood","Renewables",182,"No"
"D","09/30/2019","01:49:51","Hydro","Hydro",268,"No"
"D","09/30/2019","01:49:51","Natural Gas","Natural Gas",2796,"Yes"
"D","09/30/2019","01:49:51","Nuclear","Nuclear",3313,"No"
"D","09/30/2019","01:49:51","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","01:49:51","Refuse","Renewables",348,"No"
"D","09/30/2019","01:49:51","Wind","Renewables",363,"No"
"D","09/30/2019","01:49:51","Wood","Renewables",184,"No"
"D","09/30/2019","02:06:14","Hydro","Hydro",268,"No"
"D","09/30/2019","02:06:14","Natural Gas","Natural Gas",2794,"Yes"
"D","09/30/2019","02:06:14","Nuclear","Nuclear",3313,"No"
"D","09/30/2019","02:06:14","Other","Other",14,"No"
"D","09/30/2019","02:06:14","Landfill Gas","Renewables",26,"No"
"D","09/30/2019","02:06:14","Refuse","Renewables",354,"No"
"D","09/30/2019","02:06:14","Wind","Renewables",352,"No"
"D","09/30/2019","02:06:14","Wood","Renewables",182,"No"
"D","09/30/2019","02:20:45","Hydro","Hydro",268,"No"
"D","09/30/2019","02:20:45","Natural Gas","Natural Gas",2963,"Yes"
"D","09/30/2019","02:20:45","Nuclear","Nuclear",3315,"No"
