"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20170418.csv"
"C","Report for 04/18/2017"
"C","Report generated 04/16/2020 21:34:25 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","04/18/2017","00:09:22","Coal","Coal",204,"No"
"D","04/18/2017","00:09:22","Hydro","Hydro",1158,"No"
"D","04/18/2017","00:09:22","Natural Gas","Natural Gas",4471,"Yes"
"D","04/18/2017","00:09:22","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:09:22","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:09:22","Refuse","Renewables",367,"No"
"D","04/18/2017","00:09:22","Solar","Renewables",0,"No"
"D","04/18/2017","00:09:22","Wind","Renewables",272,"No"
"D","04/18/2017","00:09:22","Wood","Renewables",293,"No"
"D","04/18/2017","00:15:14","Coal","Coal",204,"No"
"D","04/18/2017","00:15:14","Hydro","Hydro",1181,"No"
"D","04/18/2017","00:15:14","Natural Gas","Natural Gas",4358,"Yes"
"D","04/18/2017","00:15:14","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:15:14","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:15:14","Refuse","Renewables",356,"No"
"D","04/18/2017","00:15:14","Solar","Renewables",0,"No"
"D","04/18/2017","00:15:14","Wind","Renewables",268,"No"
"D","04/18/2017","00:15:14","Wood","Renewables",287,"No"
"D","04/18/2017","00:27:53","Coal","Coal",204,"No"
"D","04/18/2017","00:27:53","Hydro","Hydro",1180,"No"
"D","04/18/2017","00:27:53","Natural Gas","Natural Gas",4330,"Yes"
"D","04/18/2017","00:27:53","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:27:53","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:27:53","Refuse","Renewables",358,"No"
"D","04/18/2017","00:27:53","Solar","Renewables",0,"No"
"D","04/18/2017","00:27:53","Wind","Renewables",258,"No"
"D","04/18/2017","00:27:53","Wood","Renewables",292,"No"
"D","04/18/2017","00:31:53","Coal","Coal",205,"No"
"D","04/18/2017","00:31:53","Hydro","Hydro",1181,"No"
"D","04/18/2017","00:31:53","Natural Gas","Natural Gas",4239,"Yes"
"D","04/18/2017","00:31:53","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:31:53","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:31:53","Refuse","Renewables",363,"No"
"D","04/18/2017","00:31:53","Solar","Renewables",0,"No"
"D","04/18/2017","00:31:53","Wind","Renewables",254,"No"
"D","04/18/2017","00:31:53","Wood","Renewables",290,"No"
"D","04/18/2017","00:36:36","Coal","Coal",203,"No"
"D","04/18/2017","00:36:36","Hydro","Hydro",1180,"No"
"D","04/18/2017","00:36:36","Natural Gas","Natural Gas",4166,"Yes"
"D","04/18/2017","00:36:36","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:36:36","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:36:36","Refuse","Renewables",365,"No"
"D","04/18/2017","00:36:36","Solar","Renewables",0,"No"
"D","04/18/2017","00:36:36","Wind","Renewables",248,"No"
"D","04/18/2017","00:36:36","Wood","Renewables",281,"No"
"D","04/18/2017","00:48:20","Coal","Coal",198,"No"
"D","04/18/2017","00:48:20","Hydro","Hydro",1170,"No"
"D","04/18/2017","00:48:20","Natural Gas","Natural Gas",4085,"Yes"
"D","04/18/2017","00:48:20","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","00:48:20","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:48:20","Refuse","Renewables",361,"No"
"D","04/18/2017","00:48:20","Solar","Renewables",0,"No"
"D","04/18/2017","00:48:20","Wind","Renewables",245,"No"
"D","04/18/2017","00:48:20","Wood","Renewables",286,"No"
"D","04/18/2017","00:57:19","Coal","Coal",200,"No"
"D","04/18/2017","00:57:19","Hydro","Hydro",1170,"No"
"D","04/18/2017","00:57:19","Natural Gas","Natural Gas",3885,"Yes"
"D","04/18/2017","00:57:19","Nuclear","Nuclear",1238,"No"
"D","04/18/2017","00:57:19","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","00:57:19","Refuse","Renewables",369,"No"
"D","04/18/2017","00:57:19","Solar","Renewables",0,"No"
"D","04/18/2017","00:57:19","Wind","Renewables",258,"No"
"D","04/18/2017","00:57:19","Wood","Renewables",294,"No"
"D","04/18/2017","01:06:44","Coal","Coal",199,"No"
"D","04/18/2017","01:06:44","Hydro","Hydro",1170,"No"
"D","04/18/2017","01:06:44","Natural Gas","Natural Gas",3934,"Yes"
"D","04/18/2017","01:06:44","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","01:06:44","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:06:44","Refuse","Renewables",372,"No"
"D","04/18/2017","01:06:44","Solar","Renewables",0,"No"
"D","04/18/2017","01:06:44","Wind","Renewables",268,"No"
"D","04/18/2017","01:06:44","Wood","Renewables",294,"No"
"D","04/18/2017","01:15:33","Coal","Coal",202,"No"
"D","04/18/2017","01:15:33","Hydro","Hydro",1170,"No"
"D","04/18/2017","01:15:33","Natural Gas","Natural Gas",4011,"Yes"
"D","04/18/2017","01:15:33","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","01:15:33","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:15:33","Refuse","Renewables",367,"No"
"D","04/18/2017","01:15:33","Solar","Renewables",0,"No"
"D","04/18/2017","01:15:33","Wind","Renewables",261,"No"
"D","04/18/2017","01:15:33","Wood","Renewables",296,"No"
"D","04/18/2017","01:26:08","Coal","Coal",203,"No"
"D","04/18/2017","01:26:08","Hydro","Hydro",1165,"No"
"D","04/18/2017","01:26:08","Natural Gas","Natural Gas",3955,"Yes"
"D","04/18/2017","01:26:08","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","01:26:08","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:26:08","Refuse","Renewables",369,"No"
"D","04/18/2017","01:26:08","Solar","Renewables",0,"No"
"D","04/18/2017","01:26:08","Wind","Renewables",247,"No"
"D","04/18/2017","01:26:08","Wood","Renewables",287,"No"
"D","04/18/2017","01:35:18","Coal","Coal",203,"No"
"D","04/18/2017","01:35:18","Hydro","Hydro",1167,"No"
"D","04/18/2017","01:35:18","Natural Gas","Natural Gas",3915,"Yes"
"D","04/18/2017","01:35:18","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","01:35:18","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:35:18","Refuse","Renewables",362,"No"
"D","04/18/2017","01:35:18","Solar","Renewables",0,"No"
"D","04/18/2017","01:35:18","Wind","Renewables",236,"No"
"D","04/18/2017","01:35:18","Wood","Renewables",288,"No"
"D","04/18/2017","01:45:12","Coal","Coal",200,"No"
"D","04/18/2017","01:45:12","Hydro","Hydro",1167,"No"
"D","04/18/2017","01:45:12","Natural Gas","Natural Gas",3922,"Yes"
"D","04/18/2017","01:45:12","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","01:45:12","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:45:12","Refuse","Renewables",367,"No"
"D","04/18/2017","01:45:12","Solar","Renewables",0,"No"
"D","04/18/2017","01:45:12","Wind","Renewables",237,"No"
"D","04/18/2017","01:45:12","Wood","Renewables",293,"No"
"D","04/18/2017","01:56:05","Coal","Coal",201,"No"
"D","04/18/2017","01:56:05","Hydro","Hydro",1165,"No"
"D","04/18/2017","01:56:05","Natural Gas","Natural Gas",3913,"Yes"
"D","04/18/2017","01:56:05","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","01:56:05","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","01:56:05","Refuse","Renewables",367,"No"
"D","04/18/2017","01:56:05","Solar","Renewables",0,"No"
"D","04/18/2017","01:56:05","Wind","Renewables",233,"No"
"D","04/18/2017","01:56:05","Wood","Renewables",290,"No"
"D","04/18/2017","02:06:01","Coal","Coal",205,"No"
"D","04/18/2017","02:06:01","Hydro","Hydro",1165,"No"
"D","04/18/2017","02:06:01","Natural Gas","Natural Gas",3826,"Yes"
"D","04/18/2017","02:06:01","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","02:06:01","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","02:06:01","Refuse","Renewables",369,"No"
"D","04/18/2017","02:06:01","Solar","Renewables",0,"No"
"D","04/18/2017","02:06:01","Wind","Renewables",231,"No"
"D","04/18/2017","02:06:01","Wood","Renewables",281,"No"
"D","04/18/2017","02:22:04","Coal","Coal",202,"No"
"D","04/18/2017","02:22:04","Hydro","Hydro",1165,"No"
"D","04/18/2017","02:22:04","Natural Gas","Natural Gas",3773,"Yes"
"D","04/18/2017","02:22:04","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","02:22:04","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","02:22:04","Refuse","Renewables",372,"No"
"D","04/18/2017","02:22:04","Solar","Renewables",0,"No"
"D","04/18/2017","02:22:04","Wind","Renewables",214,"No"
"D","04/18/2017","02:22:04","Wood","Renewables",279,"No"
"D","04/18/2017","02:30:08","Coal","Coal",204,"No"
"D","04/18/2017","02:30:08","Hydro","Hydro",1164,"No"
"D","04/18/2017","02:30:08","Natural Gas","Natural Gas",3727,"Yes"
"D","04/18/2017","02:30:08","Nuclear","Nuclear",1236,"No"
"D","04/18/2017","02:30:08","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","02:30:08","Refuse","Renewables",372,"No"
"D","04/18/2017","02:30:08","Solar","Renewables",0,"No"
"D","04/18/2017","02:30:08","Wind","Renewables",216,"No"
"D","04/18/2017","02:30:08","Wood","Renewables",275,"No"
"D","04/18/2017","02:46:55","Coal","Coal",202,"No"
"D","04/18/2017","02:46:55","Hydro","Hydro",1164,"No"
"D","04/18/2017","02:46:55","Natural Gas","Natural Gas",3679,"Yes"
"D","04/18/2017","02:46:55","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","02:46:55","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","02:46:55","Refuse","Renewables",367,"No"
"D","04/18/2017","02:46:55","Solar","Renewables",0,"No"
"D","04/18/2017","02:46:55","Wind","Renewables",220,"No"
"D","04/18/2017","02:46:55","Wood","Renewables",286,"No"
"D","04/18/2017","02:57:01","Coal","Coal",206,"No"
"D","04/18/2017","02:57:01","Hydro","Hydro",1164,"No"
"D","04/18/2017","02:57:01","Natural Gas","Natural Gas",3659,"Yes"
"D","04/18/2017","02:57:01","Nuclear","Nuclear",1234,"No"
"D","04/18/2017","02:57:01","Landfill Gas","Renewables",27,"No"
"D","04/18/2017","02:57:01","Refuse","Renewables",361,"No"
"D","04/18/2017","02:57:01","Solar","Renewables",0,"No"
"D","04/18/2017","02:57:01","Wind","Renewables",213,"No"
"D","04/18/2017","02:57:01","Wood","Renewables",284,"No"
"D","04/18/2017","03:03:01","Coal","Coal",197,"No"
