"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20211102.csv"
"C","Report for 11/02/2021"
"C","Report generated 11/09/2021 13:21:53 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","11/02/2021","00:13:43","Hydro","Hydro",761,"No"
"D","11/02/2021","00:13:43","Natural Gas","Natural Gas",4828,"Yes"
"D","11/02/2021","00:13:43","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","00:13:43","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","00:13:43","Refuse","Renewables",299,"No"
"D","11/02/2021","00:13:43","Wind","Renewables",663,"Yes"
"D","11/02/2021","00:13:43","Wood","Renewables",302,"Yes"
"D","11/02/2021","00:15:55","Hydro","Hydro",761,"No"
"D","11/02/2021","00:15:55","Natural Gas","Natural Gas",4828,"Yes"
"D","11/02/2021","00:15:55","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","00:15:55","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","00:15:55","Refuse","Renewables",299,"No"
"D","11/02/2021","00:15:55","Wind","Renewables",663,"Yes"
"D","11/02/2021","00:15:55","Wood","Renewables",302,"Yes"
"D","11/02/2021","00:26:38","Hydro","Hydro",758,"No"
"D","11/02/2021","00:26:38","Natural Gas","Natural Gas",4803,"Yes"
"D","11/02/2021","00:26:38","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","00:26:38","Other","Other",13,"No"
"D","11/02/2021","00:26:38","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","00:26:38","Refuse","Renewables",303,"No"
"D","11/02/2021","00:26:38","Wind","Renewables",666,"Yes"
"D","11/02/2021","00:26:38","Wood","Renewables",310,"Yes"
"D","11/02/2021","00:37:49","Hydro","Hydro",757,"No"
"D","11/02/2021","00:37:49","Natural Gas","Natural Gas",4849,"Yes"
"D","11/02/2021","00:37:49","Nuclear","Nuclear",1222,"No"
"D","11/02/2021","00:37:49","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","00:37:49","Refuse","Renewables",297,"No"
"D","11/02/2021","00:37:49","Wind","Renewables",664,"Yes"
"D","11/02/2021","00:37:49","Wood","Renewables",309,"Yes"
"D","11/02/2021","01:02:04","Hydro","Hydro",760,"No"
"D","11/02/2021","01:02:04","Natural Gas","Natural Gas",4790,"Yes"
"D","11/02/2021","01:02:04","Nuclear","Nuclear",1222,"No"
"D","11/02/2021","01:02:04","Other","Other",1,"No"
"D","11/02/2021","01:02:04","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","01:02:04","Refuse","Renewables",306,"No"
"D","11/02/2021","01:02:04","Wind","Renewables",641,"Yes"
"D","11/02/2021","01:02:04","Wood","Renewables",310,"Yes"
"D","11/02/2021","01:11:34","Hydro","Hydro",758,"Yes"
"D","11/02/2021","01:11:34","Natural Gas","Natural Gas",4677,"Yes"
"D","11/02/2021","01:11:34","Nuclear","Nuclear",1224,"No"
"D","11/02/2021","01:11:34","Other","Other",0,"No"
"D","11/02/2021","01:11:34","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","01:11:34","Refuse","Renewables",305,"No"
"D","11/02/2021","01:11:34","Wind","Renewables",659,"Yes"
"D","11/02/2021","01:11:34","Wood","Renewables",311,"No"
"D","11/02/2021","01:17:45","Hydro","Hydro",758,"Yes"
"D","11/02/2021","01:17:45","Natural Gas","Natural Gas",4677,"Yes"
"D","11/02/2021","01:17:45","Nuclear","Nuclear",1224,"No"
"D","11/02/2021","01:17:45","Other","Other",0,"No"
"D","11/02/2021","01:17:45","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","01:17:45","Refuse","Renewables",305,"No"
"D","11/02/2021","01:17:45","Wind","Renewables",659,"Yes"
"D","11/02/2021","01:17:45","Wood","Renewables",311,"No"
"D","11/02/2021","01:36:52","Hydro","Hydro",755,"No"
"D","11/02/2021","01:36:52","Natural Gas","Natural Gas",4848,"Yes"
"D","11/02/2021","01:36:52","Nuclear","Nuclear",1222,"No"
"D","11/02/2021","01:36:52","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","01:36:52","Refuse","Renewables",316,"No"
"D","11/02/2021","01:36:52","Wind","Renewables",702,"Yes"
"D","11/02/2021","01:36:52","Wood","Renewables",308,"Yes"
"D","11/02/2021","01:54:22","Hydro","Hydro",754,"No"
"D","11/02/2021","01:54:22","Natural Gas","Natural Gas",4631,"Yes"
"D","11/02/2021","01:54:22","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","01:54:22","Other","Other",4,"No"
"D","11/02/2021","01:54:22","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","01:54:22","Refuse","Renewables",314,"No"
"D","11/02/2021","01:54:22","Wind","Renewables",730,"Yes"
"D","11/02/2021","01:54:22","Wood","Renewables",309,"Yes"
"D","11/02/2021","02:01:51","Hydro","Hydro",754,"No"
"D","11/02/2021","02:01:51","Natural Gas","Natural Gas",4631,"Yes"
"D","11/02/2021","02:01:51","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","02:01:51","Other","Other",4,"No"
"D","11/02/2021","02:01:51","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","02:01:51","Refuse","Renewables",314,"No"
"D","11/02/2021","02:01:51","Wind","Renewables",730,"Yes"
"D","11/02/2021","02:01:51","Wood","Renewables",309,"Yes"
"D","11/02/2021","02:19:02","Hydro","Hydro",757,"No"
"D","11/02/2021","02:19:02","Natural Gas","Natural Gas",4807,"Yes"
"D","11/02/2021","02:19:02","Nuclear","Nuclear",1222,"No"
"D","11/02/2021","02:19:02","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","02:19:02","Refuse","Renewables",305,"No"
"D","11/02/2021","02:19:02","Wind","Renewables",672,"Yes"
"D","11/02/2021","02:19:02","Wood","Renewables",309,"Yes"
"D","11/02/2021","02:21:20","Hydro","Hydro",757,"No"
"D","11/02/2021","02:21:20","Natural Gas","Natural Gas",4807,"Yes"
"D","11/02/2021","02:21:20","Nuclear","Nuclear",1222,"No"
"D","11/02/2021","02:21:20","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","02:21:20","Refuse","Renewables",305,"No"
"D","11/02/2021","02:21:20","Wind","Renewables",672,"Yes"
"D","11/02/2021","02:21:20","Wood","Renewables",309,"Yes"
"D","11/02/2021","02:35:32","Hydro","Hydro",757,"No"
"D","11/02/2021","02:35:32","Natural Gas","Natural Gas",4809,"Yes"
"D","11/02/2021","02:35:32","Nuclear","Nuclear",1220,"No"
"D","11/02/2021","02:35:32","Landfill Gas","Renewables",35,"No"
"D","11/02/2021","02:35:32","Refuse","Renewables",304,"No"
"D","11/02/2021","02:35:32","Wind","Renewables",649,"Yes"
"D","11/02/2021","02:35:32","Wood","Renewables",309,"Yes"
"D","11/02/2021","03:12:46","Hydro","Hydro",795,"No"
"D","11/02/2021","03:12:46","Natural Gas","Natural Gas",4644,"Yes"
"D","11/02/2021","03:12:46","Nuclear","Nuclear",1222,"No"
