"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201224.csv"
"C","Report for 12/24/2020"
"C","Report generated 01/15/2021 12:28:53 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/24/2020","00:02:14","Hydro","Hydro",895,"No"
"D","12/24/2020","00:02:14","Natural Gas","Natural Gas",3661,"Yes"
"D","12/24/2020","00:02:14","Nuclear","Nuclear",3350,"No"
"D","12/24/2020","00:02:14","Other","Other",0,"No"
"D","12/24/2020","00:02:14","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:02:14","Refuse","Renewables",373,"No"
"D","12/24/2020","00:02:14","Wind","Renewables",797,"Yes"
"D","12/24/2020","00:02:14","Wood","Renewables",253,"No"
"D","12/24/2020","00:12:02","Hydro","Hydro",883,"No"
"D","12/24/2020","00:12:02","Natural Gas","Natural Gas",3548,"Yes"
"D","12/24/2020","00:12:02","Nuclear","Nuclear",3349,"No"
"D","12/24/2020","00:12:02","Other","Other",12,"No"
"D","12/24/2020","00:12:02","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:12:02","Refuse","Renewables",373,"No"
"D","12/24/2020","00:12:02","Wind","Renewables",786,"Yes"
"D","12/24/2020","00:12:02","Wood","Renewables",252,"No"
"D","12/24/2020","00:14:31","Hydro","Hydro",880,"No"
"D","12/24/2020","00:14:31","Natural Gas","Natural Gas",3544,"Yes"
"D","12/24/2020","00:14:31","Nuclear","Nuclear",3349,"No"
"D","12/24/2020","00:14:31","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:14:31","Refuse","Renewables",374,"No"
"D","12/24/2020","00:14:31","Wind","Renewables",810,"Yes"
"D","12/24/2020","00:14:31","Wood","Renewables",252,"No"
"D","12/24/2020","00:27:34","Hydro","Hydro",881,"No"
"D","12/24/2020","00:27:34","Natural Gas","Natural Gas",3397,"Yes"
"D","12/24/2020","00:27:34","Nuclear","Nuclear",3350,"No"
"D","12/24/2020","00:27:34","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:27:34","Refuse","Renewables",377,"No"
"D","12/24/2020","00:27:34","Wind","Renewables",846,"Yes"
"D","12/24/2020","00:27:34","Wood","Renewables",253,"No"
"D","12/24/2020","00:38:30","Hydro","Hydro",889,"No"
"D","12/24/2020","00:38:30","Natural Gas","Natural Gas",3372,"Yes"
"D","12/24/2020","00:38:30","Nuclear","Nuclear",3353,"No"
"D","12/24/2020","00:38:30","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:38:30","Refuse","Renewables",379,"No"
"D","12/24/2020","00:38:30","Wind","Renewables",844,"Yes"
"D","12/24/2020","00:38:30","Wood","Renewables",253,"No"
"D","12/24/2020","00:41:11","Hydro","Hydro",890,"No"
"D","12/24/2020","00:41:11","Natural Gas","Natural Gas",3363,"Yes"
"D","12/24/2020","00:41:11","Nuclear","Nuclear",3352,"No"
"D","12/24/2020","00:41:11","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:41:11","Refuse","Renewables",380,"No"
"D","12/24/2020","00:41:11","Wind","Renewables",833,"Yes"
"D","12/24/2020","00:41:11","Wood","Renewables",253,"No"
"D","12/24/2020","00:45:29","Hydro","Hydro",889,"No"
"D","12/24/2020","00:45:29","Natural Gas","Natural Gas",3328,"Yes"
"D","12/24/2020","00:45:29","Nuclear","Nuclear",3350,"No"
"D","12/24/2020","00:45:29","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:45:29","Refuse","Renewables",380,"No"
"D","12/24/2020","00:45:29","Wind","Renewables",831,"Yes"
"D","12/24/2020","00:45:29","Wood","Renewables",252,"No"
"D","12/24/2020","00:46:52","Hydro","Hydro",892,"No"
"D","12/24/2020","00:46:52","Natural Gas","Natural Gas",3276,"Yes"
"D","12/24/2020","00:46:52","Nuclear","Nuclear",3352,"No"
"D","12/24/2020","00:46:52","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:46:52","Refuse","Renewables",378,"No"
"D","12/24/2020","00:46:52","Wind","Renewables",844,"Yes"
"D","12/24/2020","00:46:52","Wood","Renewables",253,"No"
"D","12/24/2020","00:50:43","Hydro","Hydro",891,"No"
"D","12/24/2020","00:50:43","Natural Gas","Natural Gas",3218,"Yes"
"D","12/24/2020","00:50:43","Nuclear","Nuclear",3350,"No"
"D","12/24/2020","00:50:43","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:50:43","Refuse","Renewables",379,"No"
"D","12/24/2020","00:50:43","Wind","Renewables",857,"Yes"
"D","12/24/2020","00:50:43","Wood","Renewables",252,"No"
"D","12/24/2020","00:57:15","Coal","Coal",2,"No"
"D","12/24/2020","00:57:15","Hydro","Hydro",891,"No"
"D","12/24/2020","00:57:15","Natural Gas","Natural Gas",3200,"Yes"
"D","12/24/2020","00:57:15","Nuclear","Nuclear",3352,"No"
"D","12/24/2020","00:57:15","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","00:57:15","Refuse","Renewables",380,"No"
"D","12/24/2020","00:57:15","Wind","Renewables",862,"Yes"
"D","12/24/2020","00:57:15","Wood","Renewables",253,"No"
"D","12/24/2020","01:03:14","Hydro","Hydro",847,"No"
"D","12/24/2020","01:03:14","Natural Gas","Natural Gas",3169,"Yes"
"D","12/24/2020","01:03:14","Nuclear","Nuclear",3349,"No"
"D","12/24/2020","01:03:14","Other","Other",14,"No"
"D","12/24/2020","01:03:14","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","01:03:14","Refuse","Renewables",380,"No"
"D","12/24/2020","01:03:14","Wind","Renewables",834,"Yes"
"D","12/24/2020","01:03:14","Wood","Renewables",255,"No"
"D","12/24/2020","01:15:19","Hydro","Hydro",849,"No"
"D","12/24/2020","01:15:19","Natural Gas","Natural Gas",3180,"Yes"
"D","12/24/2020","01:15:19","Nuclear","Nuclear",3352,"No"
"D","12/24/2020","01:15:19","Landfill Gas","Renewables",29,"No"
"D","12/24/2020","01:15:19","Refuse","Renewables",376,"No"
"D","12/24/2020","01:15:19","Wind","Renewables",819,"Yes"
"D","12/24/2020","01:15:19","Wood","Renewables",252,"No"
