"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20170817.csv"
"C","Report for 08/17/2017"
"C","Report generated 04/16/2020 21:33:14 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","08/17/2017","00:07:46","Coal","Coal",77,"No"
"D","08/17/2017","00:07:46","Hydro","Hydro",304,"No"
"D","08/17/2017","00:07:46","Natural Gas","Natural Gas",5366,"Yes"
"D","08/17/2017","00:07:46","Nuclear","Nuclear",3987,"No"
"D","08/17/2017","00:07:46","Landfill Gas","Renewables",29,"No"
"D","08/17/2017","00:07:46","Refuse","Renewables",338,"No"
"D","08/17/2017","00:07:46","Solar","Renewables",0,"No"
"D","08/17/2017","00:07:46","Wind","Renewables",539,"No"
"D","08/17/2017","00:07:46","Wood","Renewables",463,"No"
"D","08/17/2017","00:11:03","Coal","Coal",73,"No"
"D","08/17/2017","00:11:03","Hydro","Hydro",304,"No"
"D","08/17/2017","00:11:03","Natural Gas","Natural Gas",5371,"Yes"
"D","08/17/2017","00:11:03","Nuclear","Nuclear",3990,"No"
"D","08/17/2017","00:11:03","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:11:03","Refuse","Renewables",342,"No"
"D","08/17/2017","00:11:03","Solar","Renewables",0,"No"
"D","08/17/2017","00:11:03","Wind","Renewables",538,"No"
"D","08/17/2017","00:11:03","Wood","Renewables",464,"No"
"D","08/17/2017","00:14:40","Coal","Coal",73,"No"
"D","08/17/2017","00:14:40","Hydro","Hydro",304,"No"
"D","08/17/2017","00:14:40","Natural Gas","Natural Gas",5277,"Yes"
"D","08/17/2017","00:14:40","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","00:14:40","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:14:40","Refuse","Renewables",339,"No"
"D","08/17/2017","00:14:40","Solar","Renewables",0,"No"
"D","08/17/2017","00:14:40","Wind","Renewables",537,"No"
"D","08/17/2017","00:14:40","Wood","Renewables",464,"No"
"D","08/17/2017","00:22:08","Coal","Coal",75,"No"
"D","08/17/2017","00:22:08","Hydro","Hydro",303,"No"
"D","08/17/2017","00:22:08","Natural Gas","Natural Gas",4999,"Yes"
"D","08/17/2017","00:22:08","Nuclear","Nuclear",3988,"No"
"D","08/17/2017","00:22:08","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:22:08","Refuse","Renewables",344,"No"
"D","08/17/2017","00:22:08","Solar","Renewables",1,"No"
"D","08/17/2017","00:22:08","Wind","Renewables",532,"No"
"D","08/17/2017","00:22:08","Wood","Renewables",460,"No"
"D","08/17/2017","00:31:47","Coal","Coal",77,"No"
"D","08/17/2017","00:31:47","Hydro","Hydro",304,"No"
"D","08/17/2017","00:31:47","Natural Gas","Natural Gas",4945,"Yes"
"D","08/17/2017","00:31:47","Nuclear","Nuclear",3981,"No"
"D","08/17/2017","00:31:47","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:31:47","Refuse","Renewables",345,"No"
"D","08/17/2017","00:31:47","Solar","Renewables",1,"No"
"D","08/17/2017","00:31:47","Wind","Renewables",536,"No"
"D","08/17/2017","00:31:47","Wood","Renewables",469,"No"
"D","08/17/2017","00:43:34","Coal","Coal",76,"No"
"D","08/17/2017","00:43:34","Hydro","Hydro",304,"No"
"D","08/17/2017","00:43:34","Natural Gas","Natural Gas",4649,"Yes"
"D","08/17/2017","00:43:34","Nuclear","Nuclear",3987,"No"
"D","08/17/2017","00:43:34","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:43:34","Refuse","Renewables",342,"No"
"D","08/17/2017","00:43:34","Solar","Renewables",1,"No"
"D","08/17/2017","00:43:34","Wind","Renewables",543,"No"
"D","08/17/2017","00:43:34","Wood","Renewables",468,"No"
"D","08/17/2017","00:44:50","Coal","Coal",72,"No"
"D","08/17/2017","00:44:50","Hydro","Hydro",304,"No"
"D","08/17/2017","00:44:50","Natural Gas","Natural Gas",4586,"Yes"
"D","08/17/2017","00:44:50","Nuclear","Nuclear",3986,"No"
"D","08/17/2017","00:44:50","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:44:50","Refuse","Renewables",337,"No"
"D","08/17/2017","00:44:50","Solar","Renewables",1,"No"
"D","08/17/2017","00:44:50","Wind","Renewables",561,"No"
"D","08/17/2017","00:44:50","Wood","Renewables",470,"No"
"D","08/17/2017","00:50:23","Coal","Coal",71,"No"
"D","08/17/2017","00:50:23","Hydro","Hydro",303,"No"
"D","08/17/2017","00:50:23","Natural Gas","Natural Gas",4605,"Yes"
"D","08/17/2017","00:50:23","Nuclear","Nuclear",3987,"No"
"D","08/17/2017","00:50:23","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","00:50:23","Refuse","Renewables",337,"No"
"D","08/17/2017","00:50:23","Solar","Renewables",0,"No"
"D","08/17/2017","00:50:23","Wind","Renewables",573,"No"
"D","08/17/2017","00:50:23","Wood","Renewables",465,"No"
"D","08/17/2017","01:01:00","Coal","Coal",74,"No"
"D","08/17/2017","01:01:00","Hydro","Hydro",303,"No"
"D","08/17/2017","01:01:00","Natural Gas","Natural Gas",4506,"Yes"
"D","08/17/2017","01:01:00","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","01:01:00","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:01:00","Refuse","Renewables",342,"No"
"D","08/17/2017","01:01:00","Solar","Renewables",0,"No"
"D","08/17/2017","01:01:00","Wind","Renewables",576,"No"
"D","08/17/2017","01:01:00","Wood","Renewables",461,"No"
"D","08/17/2017","01:23:59","Coal","Coal",75,"No"
"D","08/17/2017","01:23:59","Hydro","Hydro",305,"No"
"D","08/17/2017","01:23:59","Natural Gas","Natural Gas",4102,"Yes"
"D","08/17/2017","01:23:59","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","01:23:59","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:23:59","Refuse","Renewables",328,"No"
"D","08/17/2017","01:23:59","Solar","Renewables",0,"No"
"D","08/17/2017","01:23:59","Wind","Renewables",651,"Yes"
"D","08/17/2017","01:23:59","Wood","Renewables",456,"No"
"D","08/17/2017","01:29:40","Coal","Coal",75,"No"
"D","08/17/2017","01:29:40","Hydro","Hydro",305,"No"
"D","08/17/2017","01:29:40","Natural Gas","Natural Gas",4289,"Yes"
"D","08/17/2017","01:29:40","Nuclear","Nuclear",3991,"No"
"D","08/17/2017","01:29:40","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:29:40","Refuse","Renewables",335,"No"
"D","08/17/2017","01:29:40","Solar","Renewables",1,"No"
"D","08/17/2017","01:29:40","Wind","Renewables",666,"Yes"
"D","08/17/2017","01:29:40","Wood","Renewables",451,"No"
"D","08/17/2017","01:34:16","Coal","Coal",75,"No"
"D","08/17/2017","01:34:16","Hydro","Hydro",305,"No"
"D","08/17/2017","01:34:16","Natural Gas","Natural Gas",4214,"Yes"
"D","08/17/2017","01:34:16","Nuclear","Nuclear",3991,"No"
"D","08/17/2017","01:34:16","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:34:16","Refuse","Renewables",335,"No"
"D","08/17/2017","01:34:16","Solar","Renewables",1,"No"
"D","08/17/2017","01:34:16","Wind","Renewables",679,"Yes"
"D","08/17/2017","01:34:16","Wood","Renewables",451,"No"
"D","08/17/2017","01:40:27","Coal","Coal",73,"No"
"D","08/17/2017","01:40:27","Hydro","Hydro",305,"No"
"D","08/17/2017","01:40:27","Natural Gas","Natural Gas",4212,"Yes"
"D","08/17/2017","01:40:27","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","01:40:27","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:40:27","Refuse","Renewables",334,"No"
"D","08/17/2017","01:40:27","Solar","Renewables",1,"No"
"D","08/17/2017","01:40:27","Wind","Renewables",678,"Yes"
"D","08/17/2017","01:40:27","Wood","Renewables",454,"No"
"D","08/17/2017","01:41:57","Coal","Coal",76,"No"
"D","08/17/2017","01:41:57","Hydro","Hydro",305,"No"
"D","08/17/2017","01:41:57","Natural Gas","Natural Gas",4383,"Yes"
"D","08/17/2017","01:41:57","Nuclear","Nuclear",3991,"No"
"D","08/17/2017","01:41:57","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:41:57","Refuse","Renewables",326,"No"
"D","08/17/2017","01:41:57","Solar","Renewables",0,"No"
"D","08/17/2017","01:41:57","Wind","Renewables",684,"Yes"
"D","08/17/2017","01:41:57","Wood","Renewables",454,"No"
"D","08/17/2017","01:46:54","Coal","Coal",75,"No"
"D","08/17/2017","01:46:54","Hydro","Hydro",305,"No"
"D","08/17/2017","01:46:54","Natural Gas","Natural Gas",4167,"Yes"
"D","08/17/2017","01:46:54","Nuclear","Nuclear",3985,"No"
"D","08/17/2017","01:46:54","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:46:54","Refuse","Renewables",323,"No"
"D","08/17/2017","01:46:54","Solar","Renewables",1,"No"
"D","08/17/2017","01:46:54","Wind","Renewables",685,"Yes"
"D","08/17/2017","01:46:54","Wood","Renewables",447,"No"
"D","08/17/2017","01:56:20","Coal","Coal",74,"No"
"D","08/17/2017","01:56:20","Hydro","Hydro",305,"No"
"D","08/17/2017","01:56:20","Natural Gas","Natural Gas",4072,"No"
"D","08/17/2017","01:56:20","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","01:56:20","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:56:20","Refuse","Renewables",343,"No"
"D","08/17/2017","01:56:20","Solar","Renewables",1,"No"
"D","08/17/2017","01:56:20","Wind","Renewables",689,"Yes"
"D","08/17/2017","01:56:20","Wood","Renewables",453,"No"
"D","08/17/2017","01:59:51","Coal","Coal",74,"No"
"D","08/17/2017","01:59:51","Hydro","Hydro",305,"No"
"D","08/17/2017","01:59:51","Natural Gas","Natural Gas",4113,"Yes"
"D","08/17/2017","01:59:51","Nuclear","Nuclear",3989,"No"
"D","08/17/2017","01:59:51","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","01:59:51","Refuse","Renewables",351,"No"
"D","08/17/2017","01:59:51","Solar","Renewables",0,"No"
"D","08/17/2017","01:59:51","Wind","Renewables",693,"Yes"
"D","08/17/2017","01:59:51","Wood","Renewables",455,"No"
"D","08/17/2017","02:11:52","Coal","Coal",68,"No"
"D","08/17/2017","02:11:52","Hydro","Hydro",305,"No"
"D","08/17/2017","02:11:52","Natural Gas","Natural Gas",4088,"Yes"
"D","08/17/2017","02:11:52","Nuclear","Nuclear",3992,"No"
"D","08/17/2017","02:11:52","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","02:11:52","Refuse","Renewables",357,"No"
"D","08/17/2017","02:11:52","Solar","Renewables",1,"No"
"D","08/17/2017","02:11:52","Wind","Renewables",689,"Yes"
"D","08/17/2017","02:11:52","Wood","Renewables",450,"No"
"D","08/17/2017","02:22:51","Coal","Coal",75,"No"
"D","08/17/2017","02:22:51","Hydro","Hydro",304,"No"
"D","08/17/2017","02:22:51","Natural Gas","Natural Gas",4117,"Yes"
"D","08/17/2017","02:22:51","Nuclear","Nuclear",3992,"No"
"D","08/17/2017","02:22:51","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","02:22:51","Refuse","Renewables",357,"No"
"D","08/17/2017","02:22:51","Solar","Renewables",1,"No"
"D","08/17/2017","02:22:51","Wind","Renewables",685,"Yes"
"D","08/17/2017","02:22:51","Wood","Renewables",449,"No"
"D","08/17/2017","02:28:22","Coal","Coal",72,"No"
"D","08/17/2017","02:28:22","Hydro","Hydro",303,"Yes"
"D","08/17/2017","02:28:22","Natural Gas","Natural Gas",4095,"Yes"
"D","08/17/2017","02:28:22","Nuclear","Nuclear",3991,"No"
"D","08/17/2017","02:28:22","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","02:28:22","Refuse","Renewables",357,"No"
"D","08/17/2017","02:28:22","Solar","Renewables",0,"No"
"D","08/17/2017","02:28:22","Wind","Renewables",685,"Yes"
"D","08/17/2017","02:28:22","Wood","Renewables",449,"No"
"D","08/17/2017","02:31:20","Coal","Coal",71,"No"
"D","08/17/2017","02:31:20","Hydro","Hydro",304,"No"
"D","08/17/2017","02:31:20","Natural Gas","Natural Gas",4090,"Yes"
"D","08/17/2017","02:31:20","Nuclear","Nuclear",3993,"No"
"D","08/17/2017","02:31:20","Landfill Gas","Renewables",26,"No"
"D","08/17/2017","02:31:20","Refuse","Renewables",355,"No"
"D","08/17/2017","02:31:20","Solar","Renewables",0,"No"
"D","08/17/2017","02:31:20","Wind","Renewables",683,"Yes"
"D","08/17/2017","02:31:20","Wood","Renewables",446,"No"
"D","08/17/2017","02:33:38","Coal","Coal",72,"No"
