"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20170206.csv"
"C","Report for 02/06/2017"
"C","Report generated 04/16/2020 21:35:12 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","02/06/2017","00:01:10","Coal","Coal",730,"No"
"D","02/06/2017","00:01:10","Hydro","Hydro",594,"No"
"D","02/06/2017","00:01:10","Natural Gas","Natural Gas",2475,"No"
"D","02/06/2017","00:01:10","Nuclear","Nuclear",4011,"No"
"D","02/06/2017","00:01:10","Oil","Oil",89,"No"
"D","02/06/2017","00:01:10","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:01:10","Refuse","Renewables",352,"No"
"D","02/06/2017","00:01:10","Wind","Renewables",554,"Yes"
"D","02/06/2017","00:01:10","Wood","Renewables",417,"No"
"D","02/06/2017","00:08:30","Coal","Coal",738,"No"
"D","02/06/2017","00:08:30","Hydro","Hydro",652,"No"
"D","02/06/2017","00:08:30","Natural Gas","Natural Gas",2604,"Yes"
"D","02/06/2017","00:08:30","Nuclear","Nuclear",4014,"No"
"D","02/06/2017","00:08:30","Oil","Oil",89,"No"
"D","02/06/2017","00:08:30","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:08:30","Refuse","Renewables",343,"No"
"D","02/06/2017","00:08:30","Wind","Renewables",694,"No"
"D","02/06/2017","00:08:30","Wood","Renewables",434,"No"
"D","02/06/2017","00:13:47","Coal","Coal",738,"No"
"D","02/06/2017","00:13:47","Hydro","Hydro",615,"No"
"D","02/06/2017","00:13:47","Natural Gas","Natural Gas",2601,"Yes"
"D","02/06/2017","00:13:47","Nuclear","Nuclear",4014,"No"
"D","02/06/2017","00:13:47","Oil","Oil",89,"No"
"D","02/06/2017","00:13:47","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:13:47","Refuse","Renewables",344,"No"
"D","02/06/2017","00:13:47","Wind","Renewables",698,"No"
"D","02/06/2017","00:13:47","Wood","Renewables",437,"No"
"D","02/06/2017","00:21:53","Coal","Coal",740,"No"
"D","02/06/2017","00:21:53","Hydro","Hydro",626,"No"
"D","02/06/2017","00:21:53","Natural Gas","Natural Gas",2444,"Yes"
"D","02/06/2017","00:21:53","Nuclear","Nuclear",4010,"No"
"D","02/06/2017","00:21:53","Oil","Oil",89,"No"
"D","02/06/2017","00:21:53","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:21:53","Refuse","Renewables",344,"No"
"D","02/06/2017","00:21:53","Wind","Renewables",729,"No"
"D","02/06/2017","00:21:53","Wood","Renewables",427,"No"
"D","02/06/2017","00:25:42","Coal","Coal",739,"No"
"D","02/06/2017","00:25:42","Hydro","Hydro",626,"No"
"D","02/06/2017","00:25:42","Natural Gas","Natural Gas",2372,"Yes"
"D","02/06/2017","00:25:42","Nuclear","Nuclear",4012,"No"
"D","02/06/2017","00:25:42","Oil","Oil",89,"No"
"D","02/06/2017","00:25:42","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:25:42","Refuse","Renewables",352,"No"
"D","02/06/2017","00:25:42","Wind","Renewables",728,"No"
"D","02/06/2017","00:25:42","Wood","Renewables",433,"No"
"D","02/06/2017","00:29:51","Coal","Coal",740,"No"
"D","02/06/2017","00:29:51","Hydro","Hydro",626,"No"
"D","02/06/2017","00:29:51","Natural Gas","Natural Gas",2415,"Yes"
"D","02/06/2017","00:29:51","Nuclear","Nuclear",4011,"No"
"D","02/06/2017","00:29:51","Oil","Oil",89,"No"
"D","02/06/2017","00:29:51","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:29:51","Refuse","Renewables",349,"No"
"D","02/06/2017","00:29:51","Wind","Renewables",727,"No"
"D","02/06/2017","00:29:51","Wood","Renewables",430,"No"
"D","02/06/2017","00:38:34","Coal","Coal",742,"No"
"D","02/06/2017","00:38:34","Hydro","Hydro",636,"No"
"D","02/06/2017","00:38:34","Natural Gas","Natural Gas",2484,"No"
"D","02/06/2017","00:38:34","Nuclear","Nuclear",4016,"No"
"D","02/06/2017","00:38:34","Oil","Oil",89,"No"
"D","02/06/2017","00:38:34","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:38:34","Refuse","Renewables",342,"No"
"D","02/06/2017","00:38:34","Wind","Renewables",731,"No"
"D","02/06/2017","00:38:34","Wood","Renewables",434,"No"
"D","02/06/2017","00:39:56","Coal","Coal",741,"No"
"D","02/06/2017","00:39:56","Hydro","Hydro",635,"No"
"D","02/06/2017","00:39:56","Natural Gas","Natural Gas",2452,"Yes"
"D","02/06/2017","00:39:56","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","00:39:56","Oil","Oil",89,"No"
"D","02/06/2017","00:39:56","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:39:56","Refuse","Renewables",341,"No"
"D","02/06/2017","00:39:56","Wind","Renewables",734,"No"
"D","02/06/2017","00:39:56","Wood","Renewables",437,"No"
"D","02/06/2017","00:42:50","Coal","Coal",728,"No"
"D","02/06/2017","00:42:50","Hydro","Hydro",635,"No"
"D","02/06/2017","00:42:50","Natural Gas","Natural Gas",2322,"Yes"
"D","02/06/2017","00:42:50","Nuclear","Nuclear",4013,"No"
"D","02/06/2017","00:42:50","Oil","Oil",89,"No"
"D","02/06/2017","00:42:50","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:42:50","Refuse","Renewables",345,"No"
"D","02/06/2017","00:42:50","Wind","Renewables",725,"Yes"
"D","02/06/2017","00:42:50","Wood","Renewables",432,"No"
"D","02/06/2017","00:54:23","Coal","Coal",745,"No"
"D","02/06/2017","00:54:23","Hydro","Hydro",622,"No"
"D","02/06/2017","00:54:23","Natural Gas","Natural Gas",2482,"Yes"
"D","02/06/2017","00:54:23","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","00:54:23","Oil","Oil",89,"No"
"D","02/06/2017","00:54:23","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","00:54:23","Refuse","Renewables",353,"No"
"D","02/06/2017","00:54:23","Wind","Renewables",749,"No"
"D","02/06/2017","00:54:23","Wood","Renewables",438,"No"
"D","02/06/2017","01:07:44","Coal","Coal",740,"No"
"D","02/06/2017","01:07:44","Hydro","Hydro",621,"No"
"D","02/06/2017","01:07:44","Natural Gas","Natural Gas",2413,"Yes"
"D","02/06/2017","01:07:44","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","01:07:44","Oil","Oil",89,"No"
"D","02/06/2017","01:07:44","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:07:44","Refuse","Renewables",354,"No"
"D","02/06/2017","01:07:44","Wind","Renewables",757,"No"
"D","02/06/2017","01:07:44","Wood","Renewables",426,"No"
"D","02/06/2017","01:15:18","Coal","Coal",741,"No"
"D","02/06/2017","01:15:18","Hydro","Hydro",622,"No"
"D","02/06/2017","01:15:18","Natural Gas","Natural Gas",2368,"Yes"
"D","02/06/2017","01:15:18","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","01:15:18","Oil","Oil",89,"No"
"D","02/06/2017","01:15:18","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:15:18","Refuse","Renewables",356,"No"
"D","02/06/2017","01:15:18","Wind","Renewables",787,"No"
"D","02/06/2017","01:15:18","Wood","Renewables",422,"No"
"D","02/06/2017","01:25:53","Coal","Coal",740,"No"
"D","02/06/2017","01:25:53","Hydro","Hydro",622,"No"
"D","02/06/2017","01:25:53","Natural Gas","Natural Gas",2464,"No"
"D","02/06/2017","01:25:53","Nuclear","Nuclear",4019,"No"
"D","02/06/2017","01:25:53","Oil","Oil",89,"No"
"D","02/06/2017","01:25:53","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:25:53","Refuse","Renewables",347,"No"
"D","02/06/2017","01:25:53","Wind","Renewables",784,"No"
"D","02/06/2017","01:25:53","Wood","Renewables",428,"No"
"D","02/06/2017","01:46:29","Coal","Coal",740,"No"
"D","02/06/2017","01:46:29","Hydro","Hydro",622,"No"
"D","02/06/2017","01:46:29","Natural Gas","Natural Gas",2464,"No"
"D","02/06/2017","01:46:29","Nuclear","Nuclear",4016,"No"
"D","02/06/2017","01:46:29","Oil","Oil",89,"No"
"D","02/06/2017","01:46:29","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:46:29","Refuse","Renewables",352,"No"
"D","02/06/2017","01:46:29","Wind","Renewables",778,"No"
"D","02/06/2017","01:46:29","Wood","Renewables",439,"No"
"D","02/06/2017","01:51:24","Coal","Coal",739,"No"
"D","02/06/2017","01:51:24","Hydro","Hydro",608,"No"
"D","02/06/2017","01:51:24","Natural Gas","Natural Gas",2465,"No"
"D","02/06/2017","01:51:24","Nuclear","Nuclear",4013,"No"
"D","02/06/2017","01:51:24","Oil","Oil",89,"No"
"D","02/06/2017","01:51:24","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:51:24","Refuse","Renewables",348,"No"
"D","02/06/2017","01:51:24","Wind","Renewables",802,"No"
"D","02/06/2017","01:51:24","Wood","Renewables",429,"No"
"D","02/06/2017","01:53:15","Coal","Coal",723,"No"
"D","02/06/2017","01:53:15","Hydro","Hydro",603,"No"
"D","02/06/2017","01:53:15","Natural Gas","Natural Gas",2365,"No"
"D","02/06/2017","01:53:15","Nuclear","Nuclear",4013,"No"
"D","02/06/2017","01:53:15","Oil","Oil",89,"No"
"D","02/06/2017","01:53:15","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","01:53:15","Refuse","Renewables",345,"No"
"D","02/06/2017","01:53:15","Wind","Renewables",794,"Yes"
"D","02/06/2017","01:53:15","Wood","Renewables",415,"No"
"D","02/06/2017","02:01:21","Coal","Coal",719,"No"
"D","02/06/2017","02:01:21","Hydro","Hydro",602,"Yes"
"D","02/06/2017","02:01:21","Natural Gas","Natural Gas",2364,"No"
"D","02/06/2017","02:01:21","Nuclear","Nuclear",4010,"No"
"D","02/06/2017","02:01:21","Oil","Oil",89,"No"
"D","02/06/2017","02:01:21","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","02:01:21","Refuse","Renewables",352,"No"
"D","02/06/2017","02:01:21","Wind","Renewables",781,"No"
"D","02/06/2017","02:01:21","Wood","Renewables",413,"No"
"D","02/06/2017","02:06:17","Coal","Coal",714,"No"
"D","02/06/2017","02:06:17","Hydro","Hydro",607,"Yes"
"D","02/06/2017","02:06:17","Natural Gas","Natural Gas",2363,"No"
"D","02/06/2017","02:06:17","Nuclear","Nuclear",4013,"No"
"D","02/06/2017","02:06:17","Oil","Oil",89,"No"
"D","02/06/2017","02:06:17","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","02:06:17","Refuse","Renewables",350,"No"
"D","02/06/2017","02:06:17","Wind","Renewables",784,"No"
"D","02/06/2017","02:06:17","Wood","Renewables",406,"No"
"D","02/06/2017","02:24:16","Coal","Coal",704,"No"
"D","02/06/2017","02:24:16","Hydro","Hydro",584,"No"
"D","02/06/2017","02:24:16","Natural Gas","Natural Gas",2345,"Yes"
"D","02/06/2017","02:24:16","Nuclear","Nuclear",4011,"No"
"D","02/06/2017","02:24:16","Oil","Oil",89,"No"
"D","02/06/2017","02:24:16","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","02:24:16","Refuse","Renewables",347,"No"
"D","02/06/2017","02:24:16","Wind","Renewables",757,"No"
"D","02/06/2017","02:24:16","Wood","Renewables",420,"No"
"D","02/06/2017","02:30:57","Coal","Coal",696,"No"
"D","02/06/2017","02:30:57","Hydro","Hydro",583,"No"
"D","02/06/2017","02:30:57","Natural Gas","Natural Gas",2345,"No"
"D","02/06/2017","02:30:57","Nuclear","Nuclear",4014,"No"
"D","02/06/2017","02:30:57","Oil","Oil",89,"No"
"D","02/06/2017","02:30:57","Landfill Gas","Renewables",28,"No"
"D","02/06/2017","02:30:57","Refuse","Renewables",345,"No"
"D","02/06/2017","02:30:57","Wind","Renewables",778,"Yes"
"D","02/06/2017","02:30:57","Wood","Renewables",417,"No"
"D","02/06/2017","02:35:26","Coal","Coal",696,"No"
"D","02/06/2017","02:35:26","Hydro","Hydro",568,"No"
"D","02/06/2017","02:35:26","Natural Gas","Natural Gas",2324,"No"
"D","02/06/2017","02:35:26","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","02:35:26","Oil","Oil",89,"No"
"D","02/06/2017","02:35:26","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","02:35:26","Refuse","Renewables",342,"No"
"D","02/06/2017","02:35:26","Wind","Renewables",608,"Yes"
"D","02/06/2017","02:35:26","Wood","Renewables",405,"No"
"D","02/06/2017","02:53:41","Coal","Coal",685,"No"
"D","02/06/2017","02:53:41","Hydro","Hydro",559,"No"
"D","02/06/2017","02:53:41","Natural Gas","Natural Gas",2343,"No"
"D","02/06/2017","02:53:41","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","02:53:41","Oil","Oil",89,"No"
"D","02/06/2017","02:53:41","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","02:53:41","Refuse","Renewables",346,"No"
"D","02/06/2017","02:53:41","Wind","Renewables",661,"Yes"
"D","02/06/2017","02:53:41","Wood","Renewables",396,"No"
"D","02/06/2017","02:58:54","Coal","Coal",681,"No"
"D","02/06/2017","02:58:54","Hydro","Hydro",527,"No"
"D","02/06/2017","02:58:54","Natural Gas","Natural Gas",2343,"No"
"D","02/06/2017","02:58:54","Nuclear","Nuclear",4016,"No"
"D","02/06/2017","02:58:54","Oil","Oil",89,"No"
"D","02/06/2017","02:58:54","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","02:58:54","Refuse","Renewables",341,"No"
"D","02/06/2017","02:58:54","Wind","Renewables",720,"Yes"
"D","02/06/2017","02:58:54","Wood","Renewables",406,"No"
"D","02/06/2017","03:00:40","Coal","Coal",678,"No"
"D","02/06/2017","03:00:40","Hydro","Hydro",535,"No"
"D","02/06/2017","03:00:40","Natural Gas","Natural Gas",2369,"Yes"
"D","02/06/2017","03:00:40","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:00:40","Oil","Oil",89,"No"
"D","02/06/2017","03:00:40","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:00:40","Refuse","Renewables",345,"No"
"D","02/06/2017","03:00:40","Wind","Renewables",776,"No"
"D","02/06/2017","03:00:40","Wood","Renewables",412,"No"
"D","02/06/2017","03:06:18","Coal","Coal",698,"Yes"
"D","02/06/2017","03:06:18","Hydro","Hydro",602,"No"
"D","02/06/2017","03:06:18","Natural Gas","Natural Gas",2379,"No"
"D","02/06/2017","03:06:18","Nuclear","Nuclear",4018,"No"
"D","02/06/2017","03:06:18","Oil","Oil",89,"No"
"D","02/06/2017","03:06:18","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:06:18","Refuse","Renewables",348,"No"
"D","02/06/2017","03:06:18","Wind","Renewables",792,"No"
"D","02/06/2017","03:06:18","Wood","Renewables",414,"No"
"D","02/06/2017","03:09:35","Coal","Coal",694,"Yes"
"D","02/06/2017","03:09:35","Hydro","Hydro",602,"No"
"D","02/06/2017","03:09:35","Natural Gas","Natural Gas",2379,"No"
"D","02/06/2017","03:09:35","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:09:35","Oil","Oil",89,"No"
"D","02/06/2017","03:09:35","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:09:35","Refuse","Renewables",349,"No"
"D","02/06/2017","03:09:35","Wind","Renewables",823,"No"
"D","02/06/2017","03:09:35","Wood","Renewables",409,"No"
"D","02/06/2017","03:17:22","Coal","Coal",675,"No"
"D","02/06/2017","03:17:22","Hydro","Hydro",597,"No"
"D","02/06/2017","03:17:22","Natural Gas","Natural Gas",2380,"No"
"D","02/06/2017","03:17:22","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:17:22","Oil","Oil",89,"No"
"D","02/06/2017","03:17:22","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:17:22","Refuse","Renewables",347,"No"
"D","02/06/2017","03:17:22","Wind","Renewables",846,"Yes"
"D","02/06/2017","03:17:22","Wood","Renewables",409,"No"
"D","02/06/2017","03:19:17","Coal","Coal",705,"No"
"D","02/06/2017","03:19:17","Hydro","Hydro",602,"No"
"D","02/06/2017","03:19:17","Natural Gas","Natural Gas",2385,"No"
"D","02/06/2017","03:19:17","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:19:17","Oil","Oil",89,"No"
"D","02/06/2017","03:19:17","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:19:17","Refuse","Renewables",348,"No"
"D","02/06/2017","03:19:17","Wind","Renewables",885,"No"
"D","02/06/2017","03:19:17","Wood","Renewables",411,"No"
"D","02/06/2017","03:22:24","Coal","Coal",676,"No"
"D","02/06/2017","03:22:24","Hydro","Hydro",579,"Yes"
"D","02/06/2017","03:22:24","Natural Gas","Natural Gas",2380,"No"
"D","02/06/2017","03:22:24","Nuclear","Nuclear",4020,"No"
"D","02/06/2017","03:22:24","Oil","Oil",89,"No"
"D","02/06/2017","03:22:24","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:22:24","Refuse","Renewables",345,"No"
"D","02/06/2017","03:22:24","Wind","Renewables",839,"No"
"D","02/06/2017","03:22:24","Wood","Renewables",418,"No"
"D","02/06/2017","03:26:11","Coal","Coal",676,"No"
"D","02/06/2017","03:26:11","Hydro","Hydro",567,"No"
"D","02/06/2017","03:26:11","Natural Gas","Natural Gas",2380,"No"
"D","02/06/2017","03:26:11","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","03:26:11","Oil","Oil",89,"No"
"D","02/06/2017","03:26:11","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:26:11","Refuse","Renewables",341,"No"
"D","02/06/2017","03:26:11","Wind","Renewables",862,"Yes"
"D","02/06/2017","03:26:11","Wood","Renewables",414,"No"
"D","02/06/2017","03:26:35","Coal","Coal",676,"No"
"D","02/06/2017","03:26:35","Hydro","Hydro",567,"No"
"D","02/06/2017","03:26:35","Natural Gas","Natural Gas",2380,"No"
"D","02/06/2017","03:26:35","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","03:26:35","Oil","Oil",89,"No"
"D","02/06/2017","03:26:35","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:26:35","Refuse","Renewables",341,"No"
"D","02/06/2017","03:26:35","Wind","Renewables",860,"Yes"
"D","02/06/2017","03:26:35","Wood","Renewables",414,"No"
"D","02/06/2017","03:32:30","Coal","Coal",673,"Yes"
"D","02/06/2017","03:32:30","Hydro","Hydro",602,"No"
"D","02/06/2017","03:32:30","Natural Gas","Natural Gas",2381,"No"
"D","02/06/2017","03:32:30","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:32:30","Oil","Oil",89,"No"
"D","02/06/2017","03:32:30","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:32:30","Refuse","Renewables",346,"No"
"D","02/06/2017","03:32:30","Wind","Renewables",860,"No"
"D","02/06/2017","03:32:30","Wood","Renewables",417,"No"
"D","02/06/2017","03:40:27","Coal","Coal",692,"No"
"D","02/06/2017","03:40:27","Hydro","Hydro",603,"No"
"D","02/06/2017","03:40:27","Natural Gas","Natural Gas",2418,"No"
"D","02/06/2017","03:40:27","Nuclear","Nuclear",4016,"No"
"D","02/06/2017","03:40:27","Oil","Oil",89,"No"
"D","02/06/2017","03:40:27","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:40:27","Refuse","Renewables",350,"No"
"D","02/06/2017","03:40:27","Wind","Renewables",870,"No"
"D","02/06/2017","03:40:27","Wood","Renewables",404,"Yes"
"D","02/06/2017","03:45:17","Coal","Coal",662,"No"
"D","02/06/2017","03:45:17","Hydro","Hydro",586,"No"
"D","02/06/2017","03:45:17","Natural Gas","Natural Gas",2386,"No"
"D","02/06/2017","03:45:17","Nuclear","Nuclear",4017,"No"
"D","02/06/2017","03:45:17","Oil","Oil",89,"No"
"D","02/06/2017","03:45:17","Landfill Gas","Renewables",27,"No"
"D","02/06/2017","03:45:17","Refuse","Renewables",351,"No"
"D","02/06/2017","03:45:17","Wind","Renewables",876,"Yes"
"D","02/06/2017","03:45:17","Wood","Renewables",410,"No"
"D","02/06/2017","03:52:12","Coal","Coal",702,"No"
"D","02/06/2017","03:52:12","Hydro","Hydro",602,"No"
"D","02/06/2017","03:52:12","Natural Gas","Natural Gas",2478,"Yes"
"D","02/06/2017","03:52:12","Nuclear","Nuclear",4015,"No"
"D","02/06/2017","03:52:12","Oil","Oil",89,"No"
"D","02/06/2017","03:52:12","Landfill Gas","Renewables",27,"No"
