"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20190503.csv"
"C","Report for 05/03/2019"
"C","Report generated 04/16/2020 21:26:54 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","05/03/2019","00:04:57","Hydro","Hydro",1006,"No"
"D","05/03/2019","00:04:57","Natural Gas","Natural Gas",4587,"Yes"
"D","05/03/2019","00:04:57","Nuclear","Nuclear",2129,"No"
"D","05/03/2019","00:04:57","Other","Other",2,"No"
"D","05/03/2019","00:04:57","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:04:57","Refuse","Renewables",260,"No"
"D","05/03/2019","00:04:57","Wind","Renewables",120,"No"
"D","05/03/2019","00:04:57","Wood","Renewables",257,"No"
"D","05/03/2019","00:16:15","Hydro","Hydro",943,"No"
"D","05/03/2019","00:16:15","Natural Gas","Natural Gas",4266,"Yes"
"D","05/03/2019","00:16:15","Nuclear","Nuclear",2130,"No"
"D","05/03/2019","00:16:15","Other","Other",8,"No"
"D","05/03/2019","00:16:15","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:16:15","Refuse","Renewables",261,"No"
"D","05/03/2019","00:16:15","Wind","Renewables",119,"No"
"D","05/03/2019","00:16:15","Wood","Renewables",255,"No"
"D","05/03/2019","00:29:58","Coal","Coal",0,"No"
"D","05/03/2019","00:29:58","Hydro","Hydro",942,"No"
"D","05/03/2019","00:29:58","Natural Gas","Natural Gas",4246,"Yes"
"D","05/03/2019","00:29:58","Nuclear","Nuclear",2131,"No"
"D","05/03/2019","00:29:58","Other","Other",2,"No"
"D","05/03/2019","00:29:58","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:29:58","Refuse","Renewables",263,"No"
"D","05/03/2019","00:29:58","Wind","Renewables",129,"No"
"D","05/03/2019","00:29:58","Wood","Renewables",252,"No"
"D","05/03/2019","00:32:11","Coal","Coal",1,"No"
"D","05/03/2019","00:32:11","Hydro","Hydro",942,"No"
"D","05/03/2019","00:32:11","Natural Gas","Natural Gas",4206,"Yes"
"D","05/03/2019","00:32:11","Nuclear","Nuclear",2133,"No"
"D","05/03/2019","00:32:11","Other","Other",2,"No"
"D","05/03/2019","00:32:11","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:32:11","Refuse","Renewables",265,"No"
"D","05/03/2019","00:32:11","Wind","Renewables",133,"No"
"D","05/03/2019","00:32:11","Wood","Renewables",252,"No"
"D","05/03/2019","00:44:01","Hydro","Hydro",948,"No"
"D","05/03/2019","00:44:01","Natural Gas","Natural Gas",4077,"Yes"
"D","05/03/2019","00:44:01","Nuclear","Nuclear",2130,"No"
"D","05/03/2019","00:44:01","Other","Other",4,"No"
"D","05/03/2019","00:44:01","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:44:01","Refuse","Renewables",263,"No"
"D","05/03/2019","00:44:01","Wind","Renewables",131,"No"
"D","05/03/2019","00:44:01","Wood","Renewables",253,"No"
"D","05/03/2019","00:52:52","Hydro","Hydro",947,"No"
"D","05/03/2019","00:52:52","Natural Gas","Natural Gas",4170,"Yes"
"D","05/03/2019","00:52:52","Nuclear","Nuclear",2131,"No"
"D","05/03/2019","00:52:52","Other","Other",2,"No"
"D","05/03/2019","00:52:52","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:52:52","Refuse","Renewables",265,"No"
"D","05/03/2019","00:52:52","Wind","Renewables",128,"No"
"D","05/03/2019","00:52:52","Wood","Renewables",248,"No"
"D","05/03/2019","00:54:16","Hydro","Hydro",949,"No"
"D","05/03/2019","00:54:16","Natural Gas","Natural Gas",4181,"Yes"
"D","05/03/2019","00:54:16","Nuclear","Nuclear",2126,"No"
"D","05/03/2019","00:54:16","Other","Other",2,"No"
"D","05/03/2019","00:54:16","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","00:54:16","Refuse","Renewables",265,"No"
"D","05/03/2019","00:54:16","Wind","Renewables",128,"No"
"D","05/03/2019","00:54:16","Wood","Renewables",248,"No"
"D","05/03/2019","01:12:07","Hydro","Hydro",941,"No"
"D","05/03/2019","01:12:07","Natural Gas","Natural Gas",4214,"Yes"
"D","05/03/2019","01:12:07","Nuclear","Nuclear",2129,"No"
"D","05/03/2019","01:12:07","Other","Other",2,"No"
"D","05/03/2019","01:12:07","Landfill Gas","Renewables",17,"No"
"D","05/03/2019","01:12:07","Refuse","Renewables",259,"No"
"D","05/03/2019","01:12:07","Wind","Renewables",127,"No"
"D","05/03/2019","01:12:07","Wood","Renewables",249,"No"
"D","05/03/2019","01:34:19","Hydro","Hydro",942,"No"
"D","05/03/2019","01:34:19","Natural Gas","Natural Gas",4053,"Yes"
"D","05/03/2019","01:34:19","Nuclear","Nuclear",2131,"No"
"D","05/03/2019","01:34:19","Other","Other",2,"No"
"D","05/03/2019","01:34:19","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","01:34:19","Refuse","Renewables",267,"No"
"D","05/03/2019","01:34:19","Wind","Renewables",132,"No"
"D","05/03/2019","01:34:19","Wood","Renewables",248,"No"
"D","05/03/2019","01:52:46","Coal","Coal",1,"No"
"D","05/03/2019","01:52:46","Hydro","Hydro",943,"No"
"D","05/03/2019","01:52:46","Natural Gas","Natural Gas",3964,"Yes"
"D","05/03/2019","01:52:46","Nuclear","Nuclear",2128,"No"
"D","05/03/2019","01:52:46","Other","Other",2,"No"
"D","05/03/2019","01:52:46","Landfill Gas","Renewables",17,"No"
"D","05/03/2019","01:52:46","Refuse","Renewables",261,"No"
"D","05/03/2019","01:52:46","Wind","Renewables",145,"No"
"D","05/03/2019","01:52:46","Wood","Renewables",245,"No"
"D","05/03/2019","02:11:38","Hydro","Hydro",929,"No"
"D","05/03/2019","02:11:38","Natural Gas","Natural Gas",4024,"Yes"
"D","05/03/2019","02:11:38","Nuclear","Nuclear",2129,"No"
"D","05/03/2019","02:11:38","Other","Other",2,"No"
"D","05/03/2019","02:11:38","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","02:11:38","Refuse","Renewables",266,"No"
"D","05/03/2019","02:11:38","Wind","Renewables",139,"No"
"D","05/03/2019","02:11:38","Wood","Renewables",248,"No"
"D","05/03/2019","02:27:17","Hydro","Hydro",971,"No"
"D","05/03/2019","02:27:17","Natural Gas","Natural Gas",3934,"Yes"
"D","05/03/2019","02:27:17","Nuclear","Nuclear",2125,"No"
"D","05/03/2019","02:27:17","Other","Other",2,"No"
"D","05/03/2019","02:27:17","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","02:27:17","Refuse","Renewables",264,"No"
"D","05/03/2019","02:27:17","Wind","Renewables",130,"No"
"D","05/03/2019","02:27:17","Wood","Renewables",247,"No"
"D","05/03/2019","02:45:50","Hydro","Hydro",969,"No"
"D","05/03/2019","02:45:50","Natural Gas","Natural Gas",3894,"Yes"
"D","05/03/2019","02:45:50","Nuclear","Nuclear",2130,"No"
"D","05/03/2019","02:45:50","Other","Other",4,"No"
"D","05/03/2019","02:45:50","Landfill Gas","Renewables",17,"No"
"D","05/03/2019","02:45:50","Refuse","Renewables",266,"No"
"D","05/03/2019","02:45:50","Wind","Renewables",130,"No"
"D","05/03/2019","02:45:50","Wood","Renewables",246,"No"
"D","05/03/2019","02:52:39","Hydro","Hydro",971,"No"
"D","05/03/2019","02:52:39","Natural Gas","Natural Gas",3872,"Yes"
"D","05/03/2019","02:52:39","Nuclear","Nuclear",2128,"No"
"D","05/03/2019","02:52:39","Other","Other",2,"No"
"D","05/03/2019","02:52:39","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","02:52:39","Refuse","Renewables",268,"No"
"D","05/03/2019","02:52:39","Wind","Renewables",144,"No"
"D","05/03/2019","02:52:39","Wood","Renewables",247,"No"
"D","05/03/2019","03:06:09","Hydro","Hydro",969,"No"
"D","05/03/2019","03:06:09","Natural Gas","Natural Gas",3865,"Yes"
"D","05/03/2019","03:06:09","Nuclear","Nuclear",2128,"No"
"D","05/03/2019","03:06:09","Other","Other",2,"No"
"D","05/03/2019","03:06:09","Landfill Gas","Renewables",18,"No"
"D","05/03/2019","03:06:09","Refuse","Renewables",263,"No"
"D","05/03/2019","03:06:09","Wind","Renewables",143,"No"
"D","05/03/2019","03:06:09","Wood","Renewables",248,"No"
"D","05/03/2019","03:23:40","Coal","Coal",2,"No"
"D","05/03/2019","03:23:40","Hydro","Hydro",971,"No"
"D","05/03/2019","03:23:40","Natural Gas","Natural Gas",3874,"Yes"
