"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20180924.csv"
"C","Report for 09/24/2018"
"C","Report generated 04/16/2020 21:29:05 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/24/2018","00:10:47","Hydro","Hydro",285,"Yes"
"D","09/24/2018","00:10:47","Natural Gas","Natural Gas",2369,"No"
"D","09/24/2018","00:10:47","Nuclear","Nuclear",3639,"No"
"D","09/24/2018","00:10:47","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:10:47","Refuse","Renewables",377,"No"
"D","09/24/2018","00:10:47","Solar","Renewables",1,"No"
"D","09/24/2018","00:10:47","Wind","Renewables",306,"No"
"D","09/24/2018","00:10:47","Wood","Renewables",306,"No"
"D","09/24/2018","00:23:47","Hydro","Hydro",298,"Yes"
"D","09/24/2018","00:23:47","Natural Gas","Natural Gas",2203,"No"
"D","09/24/2018","00:23:47","Nuclear","Nuclear",3643,"No"
"D","09/24/2018","00:23:47","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:23:47","Refuse","Renewables",386,"No"
"D","09/24/2018","00:23:47","Solar","Renewables",1,"No"
"D","09/24/2018","00:23:47","Wind","Renewables",311,"No"
"D","09/24/2018","00:23:47","Wood","Renewables",296,"No"
"D","09/24/2018","00:32:03","Hydro","Hydro",312,"No"
"D","09/24/2018","00:32:03","Natural Gas","Natural Gas",2251,"Yes"
"D","09/24/2018","00:32:03","Nuclear","Nuclear",3644,"No"
"D","09/24/2018","00:32:03","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:32:03","Refuse","Renewables",387,"No"
"D","09/24/2018","00:32:03","Solar","Renewables",1,"No"
"D","09/24/2018","00:32:03","Wind","Renewables",313,"No"
"D","09/24/2018","00:32:03","Wood","Renewables",299,"No"
"D","09/24/2018","00:36:52","Hydro","Hydro",312,"No"
"D","09/24/2018","00:36:52","Natural Gas","Natural Gas",2290,"Yes"
"D","09/24/2018","00:36:52","Nuclear","Nuclear",3645,"No"
"D","09/24/2018","00:36:52","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:36:52","Refuse","Renewables",389,"No"
"D","09/24/2018","00:36:52","Solar","Renewables",1,"No"
"D","09/24/2018","00:36:52","Wind","Renewables",311,"No"
"D","09/24/2018","00:36:52","Wood","Renewables",300,"No"
"D","09/24/2018","00:43:16","Hydro","Hydro",312,"No"
"D","09/24/2018","00:43:16","Natural Gas","Natural Gas",2263,"Yes"
"D","09/24/2018","00:43:16","Nuclear","Nuclear",3644,"No"
"D","09/24/2018","00:43:16","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:43:16","Refuse","Renewables",391,"No"
"D","09/24/2018","00:43:16","Solar","Renewables",1,"No"
"D","09/24/2018","00:43:16","Wind","Renewables",326,"No"
"D","09/24/2018","00:43:16","Wood","Renewables",299,"No"
"D","09/24/2018","00:48:48","Hydro","Hydro",312,"No"
"D","09/24/2018","00:48:48","Natural Gas","Natural Gas",2090,"No"
"D","09/24/2018","00:48:48","Nuclear","Nuclear",3643,"No"
"D","09/24/2018","00:48:48","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:48:48","Refuse","Renewables",387,"No"
"D","09/24/2018","00:48:48","Solar","Renewables",1,"No"
"D","09/24/2018","00:48:48","Wind","Renewables",334,"No"
"D","09/24/2018","00:48:48","Wood","Renewables",308,"No"
"D","09/24/2018","00:57:15","Hydro","Hydro",311,"Yes"
"D","09/24/2018","00:57:15","Natural Gas","Natural Gas",2090,"No"
"D","09/24/2018","00:57:15","Nuclear","Nuclear",3642,"No"
"D","09/24/2018","00:57:15","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","00:57:15","Refuse","Renewables",384,"No"
"D","09/24/2018","00:57:15","Solar","Renewables",1,"No"
"D","09/24/2018","00:57:15","Wind","Renewables",315,"No"
"D","09/24/2018","00:57:15","Wood","Renewables",305,"No"
"D","09/24/2018","01:08:06","Hydro","Hydro",306,"No"
"D","09/24/2018","01:08:06","Natural Gas","Natural Gas",2107,"Yes"
"D","09/24/2018","01:08:06","Nuclear","Nuclear",3643,"No"
"D","09/24/2018","01:08:06","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","01:08:06","Refuse","Renewables",389,"No"
"D","09/24/2018","01:08:06","Solar","Renewables",1,"No"
"D","09/24/2018","01:08:06","Wind","Renewables",301,"No"
"D","09/24/2018","01:08:06","Wood","Renewables",304,"No"
"D","09/24/2018","01:18:51","Hydro","Hydro",306,"No"
"D","09/24/2018","01:18:51","Natural Gas","Natural Gas",2109,"Yes"
"D","09/24/2018","01:18:51","Nuclear","Nuclear",3641,"No"
"D","09/24/2018","01:18:51","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","01:18:51","Refuse","Renewables",385,"No"
"D","09/24/2018","01:18:51","Solar","Renewables",1,"No"
"D","09/24/2018","01:18:51","Wind","Renewables",295,"No"
"D","09/24/2018","01:18:51","Wood","Renewables",303,"No"
"D","09/24/2018","01:24:28","Hydro","Hydro",311,"No"
"D","09/24/2018","01:24:28","Natural Gas","Natural Gas",2146,"Yes"
"D","09/24/2018","01:24:28","Nuclear","Nuclear",3643,"No"
"D","09/24/2018","01:24:28","Landfill Gas","Renewables",29,"No"
"D","09/24/2018","01:24:28","Refuse","Renewables",381,"No"
