"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201105.csv"
"C","Report for 11/05/2020"
"C","Report generated 11/10/2020 22:45:36 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","11/05/2020","00:08:57","Hydro","Hydro",420,"Yes"
"D","11/05/2020","00:08:57","Natural Gas","Natural Gas",4711,"Yes"
"D","11/05/2020","00:08:57","Nuclear","Nuclear",2113,"No"
"D","11/05/2020","00:08:57","Other","Other",20,"No"
"D","11/05/2020","00:08:57","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:08:57","Refuse","Renewables",308,"No"
"D","11/05/2020","00:08:57","Wind","Renewables",634,"No"
"D","11/05/2020","00:08:57","Wood","Renewables",290,"No"
"D","11/05/2020","00:15:19","Hydro","Hydro",420,"Yes"
"D","11/05/2020","00:15:19","Natural Gas","Natural Gas",4612,"Yes"
"D","11/05/2020","00:15:19","Nuclear","Nuclear",2114,"No"
"D","11/05/2020","00:15:19","Other","Other",3,"No"
"D","11/05/2020","00:15:19","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:15:19","Refuse","Renewables",306,"No"
"D","11/05/2020","00:15:19","Wind","Renewables",622,"No"
"D","11/05/2020","00:15:19","Wood","Renewables",291,"No"
"D","11/05/2020","00:20:07","Hydro","Hydro",421,"Yes"
"D","11/05/2020","00:20:07","Natural Gas","Natural Gas",4645,"Yes"
"D","11/05/2020","00:20:07","Nuclear","Nuclear",2114,"No"
"D","11/05/2020","00:20:07","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:20:07","Refuse","Renewables",305,"No"
"D","11/05/2020","00:20:07","Wind","Renewables",624,"No"
"D","11/05/2020","00:20:07","Wood","Renewables",288,"No"
"D","11/05/2020","00:23:05","Hydro","Hydro",421,"Yes"
"D","11/05/2020","00:23:05","Natural Gas","Natural Gas",4645,"Yes"
"D","11/05/2020","00:23:05","Nuclear","Nuclear",2114,"No"
"D","11/05/2020","00:23:05","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:23:05","Refuse","Renewables",305,"No"
"D","11/05/2020","00:23:05","Wind","Renewables",624,"No"
"D","11/05/2020","00:23:05","Wood","Renewables",288,"No"
"D","11/05/2020","00:27:32","Hydro","Hydro",418,"Yes"
"D","11/05/2020","00:27:32","Natural Gas","Natural Gas",4681,"Yes"
"D","11/05/2020","00:27:32","Nuclear","Nuclear",2114,"No"
"D","11/05/2020","00:27:32","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:27:32","Refuse","Renewables",305,"No"
"D","11/05/2020","00:27:32","Wind","Renewables",630,"No"
"D","11/05/2020","00:27:32","Wood","Renewables",287,"No"
"D","11/05/2020","00:34:28","Hydro","Hydro",418,"Yes"
"D","11/05/2020","00:34:28","Natural Gas","Natural Gas",4535,"Yes"
"D","11/05/2020","00:34:28","Nuclear","Nuclear",2115,"No"
"D","11/05/2020","00:34:28","Other","Other",9,"No"
"D","11/05/2020","00:34:28","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:34:28","Refuse","Renewables",305,"No"
"D","11/05/2020","00:34:28","Wind","Renewables",621,"No"
"D","11/05/2020","00:34:28","Wood","Renewables",290,"No"
"D","11/05/2020","00:34:42","Hydro","Hydro",416,"Yes"
"D","11/05/2020","00:34:42","Natural Gas","Natural Gas",4537,"Yes"
"D","11/05/2020","00:34:42","Nuclear","Nuclear",2116,"No"
"D","11/05/2020","00:34:42","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:34:42","Refuse","Renewables",302,"No"
"D","11/05/2020","00:34:42","Wind","Renewables",623,"No"
"D","11/05/2020","00:34:42","Wood","Renewables",288,"No"
"D","11/05/2020","00:36:00","Hydro","Hydro",417,"Yes"
"D","11/05/2020","00:36:00","Natural Gas","Natural Gas",4555,"Yes"
"D","11/05/2020","00:36:00","Nuclear","Nuclear",2116,"No"
"D","11/05/2020","00:36:00","Landfill Gas","Renewables",29,"No"
"D","11/05/2020","00:36:00","Refuse","Renewables",302,"No"
