"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20210106.csv"
"C","Report for 01/06/2021"
"C","Report generated 01/17/2021 06:17:40 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/06/2021","00:21:26","Coal","Coal",12,"No"
"D","01/06/2021","00:21:26","Hydro","Hydro",860,"No"
"D","01/06/2021","00:21:26","Natural Gas","Natural Gas",3925,"Yes"
"D","01/06/2021","00:21:26","Nuclear","Nuclear",2273,"No"
"D","01/06/2021","00:21:26","Other","Other",1,"No"
"D","01/06/2021","00:21:26","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:21:26","Refuse","Renewables",280,"No"
"D","01/06/2021","00:21:26","Solar","Renewables",8,"No"
"D","01/06/2021","00:21:26","Wind","Renewables",308,"No"
"D","01/06/2021","00:21:26","Wood","Renewables",330,"No"
"D","01/06/2021","00:21:50","Coal","Coal",12,"No"
"D","01/06/2021","00:21:50","Hydro","Hydro",860,"No"
"D","01/06/2021","00:21:50","Natural Gas","Natural Gas",3925,"Yes"
"D","01/06/2021","00:21:50","Nuclear","Nuclear",2273,"No"
"D","01/06/2021","00:21:50","Other","Other",1,"No"
"D","01/06/2021","00:21:50","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:21:50","Refuse","Renewables",280,"No"
"D","01/06/2021","00:21:50","Solar","Renewables",8,"No"
"D","01/06/2021","00:21:50","Wind","Renewables",308,"No"
"D","01/06/2021","00:21:50","Wood","Renewables",330,"No"
"D","01/06/2021","00:25:48","Coal","Coal",12,"No"
"D","01/06/2021","00:25:48","Hydro","Hydro",861,"No"
"D","01/06/2021","00:25:48","Natural Gas","Natural Gas",3900,"Yes"
"D","01/06/2021","00:25:48","Nuclear","Nuclear",2276,"No"
"D","01/06/2021","00:25:48","Other","Other",12,"No"
"D","01/06/2021","00:25:48","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:25:48","Refuse","Renewables",280,"No"
"D","01/06/2021","00:25:48","Solar","Renewables",8,"No"
"D","01/06/2021","00:25:48","Wind","Renewables",305,"No"
"D","01/06/2021","00:25:48","Wood","Renewables",332,"No"
"D","01/06/2021","00:26:27","Coal","Coal",12,"No"
"D","01/06/2021","00:26:27","Hydro","Hydro",861,"No"
"D","01/06/2021","00:26:27","Natural Gas","Natural Gas",3900,"Yes"
"D","01/06/2021","00:26:27","Nuclear","Nuclear",2276,"No"
"D","01/06/2021","00:26:27","Other","Other",12,"No"
"D","01/06/2021","00:26:27","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:26:27","Refuse","Renewables",280,"No"
"D","01/06/2021","00:26:27","Solar","Renewables",8,"No"
"D","01/06/2021","00:26:27","Wind","Renewables",305,"No"
"D","01/06/2021","00:26:27","Wood","Renewables",332,"No"
"D","01/06/2021","00:42:19","Coal","Coal",10,"No"
"D","01/06/2021","00:42:19","Hydro","Hydro",859,"No"
"D","01/06/2021","00:42:19","Natural Gas","Natural Gas",4202,"Yes"
"D","01/06/2021","00:42:19","Nuclear","Nuclear",2272,"No"
"D","01/06/2021","00:42:19","Other","Other",7,"No"
"D","01/06/2021","00:42:19","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:42:19","Refuse","Renewables",284,"No"
"D","01/06/2021","00:42:19","Solar","Renewables",8,"No"
"D","01/06/2021","00:42:19","Wind","Renewables",335,"No"
"D","01/06/2021","00:42:19","Wood","Renewables",327,"No"
"D","01/06/2021","00:50:19","Coal","Coal",9,"No"
"D","01/06/2021","00:50:19","Hydro","Hydro",853,"No"
"D","01/06/2021","00:50:19","Natural Gas","Natural Gas",4154,"Yes"
"D","01/06/2021","00:50:19","Nuclear","Nuclear",2274,"No"
"D","01/06/2021","00:50:19","Landfill Gas","Renewables",38,"No"
"D","01/06/2021","00:50:19","Refuse","Renewables",283,"No"
"D","01/06/2021","00:50:19","Solar","Renewables",8,"No"
"D","01/06/2021","00:50:19","Wind","Renewables",343,"No"
"D","01/06/2021","00:50:19","Wood","Renewables",329,"No"
"D","01/06/2021","00:57:14","Coal","Coal",8,"No"
"D","01/06/2021","00:57:14","Hydro","Hydro",855,"No"
"D","01/06/2021","00:57:14","Natural Gas","Natural Gas",4128,"Yes"
"D","01/06/2021","00:57:14","Nuclear","Nuclear",2271,"No"
"D","01/06/2021","00:57:14","Other","Other",3,"No"
