"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201229.csv"
"C","Report for 12/29/2020"
"C","Report generated 01/15/2021 13:22:11 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/29/2020","00:13:07","Coal","Coal",6,"No"
"D","12/29/2020","00:13:07","Hydro","Hydro",970,"No"
"D","12/29/2020","00:13:07","Natural Gas","Natural Gas",2752,"Yes"
"D","12/29/2020","00:13:07","Nuclear","Nuclear",3164,"No"
"D","12/29/2020","00:13:07","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","00:13:07","Refuse","Renewables",349,"No"
"D","12/29/2020","00:13:07","Wind","Renewables",646,"No"
"D","12/29/2020","00:13:07","Wood","Renewables",311,"No"
"D","12/29/2020","00:21:16","Coal","Coal",7,"No"
"D","12/29/2020","00:21:16","Hydro","Hydro",961,"No"
"D","12/29/2020","00:21:16","Natural Gas","Natural Gas",2698,"Yes"
"D","12/29/2020","00:21:16","Nuclear","Nuclear",3162,"No"
"D","12/29/2020","00:21:16","Other","Other",6,"No"
"D","12/29/2020","00:21:16","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","00:21:16","Refuse","Renewables",351,"No"
"D","12/29/2020","00:21:16","Wind","Renewables",643,"No"
"D","12/29/2020","00:21:16","Wood","Renewables",312,"No"
"D","12/29/2020","00:28:11","Coal","Coal",9,"No"
"D","12/29/2020","00:28:11","Hydro","Hydro",962,"No"
"D","12/29/2020","00:28:11","Natural Gas","Natural Gas",2727,"Yes"
"D","12/29/2020","00:28:11","Nuclear","Nuclear",3164,"No"
"D","12/29/2020","00:28:11","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","00:28:11","Refuse","Renewables",354,"No"
"D","12/29/2020","00:28:11","Wind","Renewables",651,"No"
"D","12/29/2020","00:28:11","Wood","Renewables",313,"No"
"D","12/29/2020","00:39:14","Coal","Coal",3,"No"
"D","12/29/2020","00:39:14","Hydro","Hydro",964,"No"
"D","12/29/2020","00:39:14","Natural Gas","Natural Gas",2559,"Yes"
"D","12/29/2020","00:39:14","Nuclear","Nuclear",3165,"No"
"D","12/29/2020","00:39:14","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","00:39:14","Refuse","Renewables",349,"No"
"D","12/29/2020","00:39:14","Wind","Renewables",660,"No"
"D","12/29/2020","00:39:14","Wood","Renewables",311,"No"
"D","12/29/2020","00:49:55","Coal","Coal",5,"No"
"D","12/29/2020","00:49:55","Hydro","Hydro",963,"No"
"D","12/29/2020","00:49:55","Natural Gas","Natural Gas",2482,"Yes"
"D","12/29/2020","00:49:55","Nuclear","Nuclear",3160,"No"
"D","12/29/2020","00:49:55","Other","Other",6,"No"
"D","12/29/2020","00:49:55","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","00:49:55","Refuse","Renewables",352,"No"
"D","12/29/2020","00:49:55","Wind","Renewables",687,"No"
"D","12/29/2020","00:49:55","Wood","Renewables",311,"No"
"D","12/29/2020","01:00:08","Coal","Coal",7,"No"
"D","12/29/2020","01:00:08","Hydro","Hydro",963,"No"
"D","12/29/2020","01:00:08","Natural Gas","Natural Gas",2449,"No"
"D","12/29/2020","01:00:08","Nuclear","Nuclear",3157,"No"
"D","12/29/2020","01:00:08","Other","Other",3,"No"
"D","12/29/2020","01:00:08","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","01:00:08","Refuse","Renewables",355,"No"
"D","12/29/2020","01:00:08","Wind","Renewables",674,"No"
"D","12/29/2020","01:00:08","Wood","Renewables",311,"Yes"
"D","12/29/2020","01:24:34","Coal","Coal",8,"No"
"D","12/29/2020","01:24:34","Hydro","Hydro",960,"No"
"D","12/29/2020","01:24:34","Natural Gas","Natural Gas",2523,"No"
"D","12/29/2020","01:24:34","Nuclear","Nuclear",3159,"No"
"D","12/29/2020","01:24:34","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","01:24:34","Refuse","Renewables",355,"No"
"D","12/29/2020","01:24:34","Wind","Renewables",676,"No"
"D","12/29/2020","01:24:34","Wood","Renewables",311,"Yes"
"D","12/29/2020","01:35:33","Coal","Coal",6,"No"
"D","12/29/2020","01:35:33","Hydro","Hydro",958,"No"
"D","12/29/2020","01:35:33","Natural Gas","Natural Gas",2374,"No"
"D","12/29/2020","01:35:33","Nuclear","Nuclear",3159,"No"
"D","12/29/2020","01:35:33","Other","Other",2,"No"
"D","12/29/2020","01:35:33","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","01:35:33","Refuse","Renewables",349,"No"
"D","12/29/2020","01:35:33","Wind","Renewables",736,"Yes"
"D","12/29/2020","01:35:33","Wood","Renewables",310,"No"
"D","12/29/2020","01:56:41","Coal","Coal",8,"No"
"D","12/29/2020","01:56:41","Hydro","Hydro",939,"Yes"
"D","12/29/2020","01:56:41","Natural Gas","Natural Gas",2282,"No"
"D","12/29/2020","01:56:41","Nuclear","Nuclear",3157,"No"
"D","12/29/2020","01:56:41","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","01:56:41","Refuse","Renewables",355,"No"
"D","12/29/2020","01:56:41","Wind","Renewables",720,"Yes"
"D","12/29/2020","01:56:41","Wood","Renewables",309,"No"
"D","12/29/2020","02:13:21","Coal","Coal",7,"No"
"D","12/29/2020","02:13:21","Hydro","Hydro",933,"Yes"
"D","12/29/2020","02:13:21","Natural Gas","Natural Gas",2244,"No"
"D","12/29/2020","02:13:21","Nuclear","Nuclear",3159,"No"
"D","12/29/2020","02:13:21","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","02:13:21","Refuse","Renewables",345,"No"
"D","12/29/2020","02:13:21","Wind","Renewables",722,"Yes"
"D","12/29/2020","02:13:21","Wood","Renewables",304,"No"
"D","12/29/2020","02:31:48","Coal","Coal",6,"No"
"D","12/29/2020","02:31:48","Hydro","Hydro",930,"No"
"D","12/29/2020","02:31:48","Natural Gas","Natural Gas",2269,"No"
"D","12/29/2020","02:31:48","Nuclear","Nuclear",3159,"No"
"D","12/29/2020","02:31:48","Other","Other",3,"No"
"D","12/29/2020","02:31:48","Landfill Gas","Renewables",31,"No"
"D","12/29/2020","02:31:48","Refuse","Renewables",344,"No"
"D","12/29/2020","02:31:48","Wind","Renewables",697,"Yes"
