"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20201227.csv"
"C","Report for 12/27/2020"
"C","Report generated 01/15/2021 13:02:29 EST"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","12/27/2020","00:08:50","Hydro","Hydro",885,"No"
"D","12/27/2020","00:08:50","Natural Gas","Natural Gas",3221,"Yes"
"D","12/27/2020","00:08:50","Nuclear","Nuclear",3352,"No"
"D","12/27/2020","00:08:50","Other","Other",3,"No"
"D","12/27/2020","00:08:50","Landfill Gas","Renewables",28,"No"
"D","12/27/2020","00:08:50","Refuse","Renewables",347,"No"
"D","12/27/2020","00:08:50","Wind","Renewables",859,"No"
"D","12/27/2020","00:08:50","Wood","Renewables",310,"No"
"D","12/27/2020","00:15:14","Hydro","Hydro",920,"No"
"D","12/27/2020","00:15:14","Natural Gas","Natural Gas",3180,"Yes"
"D","12/27/2020","00:15:14","Nuclear","Nuclear",3350,"No"
"D","12/27/2020","00:15:14","Other","Other",3,"No"
"D","12/27/2020","00:15:14","Landfill Gas","Renewables",28,"No"
"D","12/27/2020","00:15:14","Refuse","Renewables",348,"No"
"D","12/27/2020","00:15:14","Wind","Renewables",835,"No"
"D","12/27/2020","00:15:14","Wood","Renewables",309,"No"
"D","12/27/2020","00:25:28","Hydro","Hydro",901,"No"
"D","12/27/2020","00:25:28","Natural Gas","Natural Gas",3235,"Yes"
"D","12/27/2020","00:25:28","Nuclear","Nuclear",3348,"No"
"D","12/27/2020","00:25:28","Other","Other",0,"No"
"D","12/27/2020","00:25:28","Landfill Gas","Renewables",28,"No"
"D","12/27/2020","00:25:28","Refuse","Renewables",342,"No"
"D","12/27/2020","00:25:28","Wind","Renewables",806,"No"
"D","12/27/2020","00:25:28","Wood","Renewables",308,"No"
"D","12/27/2020","00:33:22","Hydro","Hydro",895,"No"
"D","12/27/2020","00:33:22","Natural Gas","Natural Gas",3199,"Yes"
"D","12/27/2020","00:33:22","Nuclear","Nuclear",3345,"No"
"D","12/27/2020","00:33:22","Other","Other",3,"No"
"D","12/27/2020","00:33:22","Landfill Gas","Renewables",27,"No"
