MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
05/01/2017 06:00:00,3676.012,433.864,571.806,79.504,215.062,1351.952,299.990,717.226,1523.698,2841.327,1038.665,382.983,258.916,2876.823,2584.831,887.623,2725.038
05/01/2017 07:00:00,3589.090,427.061,601.776,76.642,212.806,1319.395,293.574,703.612,1496.670,2780.583,1017.588,380.928,252.556,2858.264,2553.885,864.179,2697.773
05/01/2017 08:00:00,3563.813,427.626,598.960,75.904,216.696,1306.573,294.250,697.043,1499.766,2748.148,1015.292,378.166,249.178,2844.127,2546.240,851.805,2668.683
05/01/2017 09:00:00,3576.732,432.579,609.868,76.418,219.524,1326.185,299.002,702.689,1488.531,2746.101,1023.309,377.406,249.308,2850.127,2544.726,855.191,2687.019
05/01/2017 10:00:00,3682.065,450.133,619.842,78.970,217.147,1373.122,312.895,734.024,1513.816,2773.303,1057.507,384.531,256.993,2888.001,2579.131,863.668,2764.670
05/01/2017 11:00:00,3925.301,495.003,638.820,86.840,236.562,1506.402,335.731,797.627,1587.247,2938.522,1142.408,399.166,278.583,2974.433,2699.851,889.705,2942.933
05/01/2017 12:00:00,4399.351,562.429,625.551,95.957,260.478,1695.368,374.134,890.202,1695.795,3214.071,1256.214,421.603,311.647,3132.466,2882.313,949.365,3244.443
05/01/2017 13:00:00,4610.033,601.048,655.839,100.939,272.524,1806.413,403.870,938.242,1811.575,3332.227,1319.971,438.836,338.683,3217.381,3024.647,971.588,3432.817
05/01/2017 14:00:00,4714.549,619.348,660.858,104.330,277.543,1827.501,410.717,957.941,1823.881,3352.765,1339.542,458.859,352.918,3201.777,3085.181,930.109,3498.771
05/01/2017 15:00:00,4784.155,629.103,654.084,106.340,281.851,1835.979,410.341,966.515,1790.561,3344.215,1352.286,470.346,361.087,3186.797,3070.963,900.567,3512.654
05/01/2017 16:00:00,4742.569,630.113,667.829,108.955,281.028,1837.007,411.350,975.428,1798.379,3360.053,1352.489,474.134,371.265,3187.871,3054.234,878.536,3524.506
05/01/2017 17:00:00,4647.742,623.642,655.750,110.405,283.519,1827.260,409.341,980.266,1760.615,3308.389,1358.775,481.224,372.989,3192.257,3042.739,855.269,3495.124
05/01/2017 18:00:00,4646.944,614.834,658.786,110.444,280.861,1816.988,400.614,981.519,1731.759,3320.899,1357.294,478.910,370.171,3200.527,2994.292,837.579,3477.957
05/01/2017 19:00:00,4724.629,597.404,649.554,109.509,276.757,1804.060,390.597,976.782,1720.170,3303.576,1359.532,483.269,371.351,3221.277,2943.639,837.538,3453.398
