MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/23/2021 06:00:00,3900.214,386.322,675.566,74.169,203.519,1326.593,276.858,661.290,1629.111,2947.834,1053.698,564.353,267.109,3169.098,3404.813,876.557,2764.677
10/23/2021 07:00:00,3754.320,369.128,669.331,71.428,199.435,1308.744,270.809,631.437,1611.293,2860.945,1030.212,552.996,256.867,3117.373,3365.805,852.019,2673.550
10/23/2021 08:00:00,3650.247,357.087,664.007,69.822,197.197,1295.880,265.704,621.309,1618.873,2792.080,1015.691,542.804,248.703,3066.245,3356.324,833.720,2620.632
10/23/2021 09:00:00,3598.201,350.883,661.171,69.670,200.110,1289.453,264.849,618.034,1611.579,2764.482,1010.487,536.723,245.575,3049.494,3363.112,824.444,2585.044
10/23/2021 10:00:00,3569.218,353.641,659.896,69.666,203.109,1303.694,266.396,622.681,1616.852,2743.347,1016.792,529.827,247.345,3037.965,3368.152,824.631,2607.168
10/23/2021 11:00:00,3616.531,358.021,665.633,72.313,205.384,1334.511,274.993,632.808,1655.966,2777.165,1040.683,545.361,254.242,3044.386,3426.880,828.207,2647.964
10/23/2021 12:00:00,3729.502,369.230,665.466,76.384,212.861,1389.303,289.924,664.980,1702.533,2861.333,1080.880,567.042,266.121,3074.649,3566.680,846.961,2730.824
10/23/2021 13:00:00,3876.613,381.755,671.654,80.443,218.723,1467.381,305.692,728.718,1810.115,2953.413,1132.647,584.508,280.071,3143.748,3656.250,873.756,2844.223
10/23/2021 14:00:00,4031.867,401.402,684.273,84.014,219.176,1523.212,318.034,772.051,1859.078,3000.406,1164.915,590.516,292.811,3184.021,3710.818,907.399,2932.545
10/23/2021 15:00:00,4248.666,427.997,716.374,86.865,224.531,1551.396,330.266,813.136,1860.260,3162.448,1186.998,591.003,307.315,3249.883,3715.468,942.073,3016.434
10/23/2021 16:00:00,4499.114,446.319,732.226,89.438,226.689,1565.750,333.417,822.645,1872.732,3330.762,1191.719,593.950,318.675,3314.593,3709.988,970.780,3085.089
10/23/2021 17:00:00,4752.894,463.867,762.829,90.104,228.437,1553.908,332.726,822.307,1853.204,3508.086,1193.890,591.120,327.672,3381.911,3670.667,1003.203,3110.091
10/23/2021 18:00:00,5037.245,456.313,762.906,90.938,227.055,1539.739,330.698,810.545,1811.806,3704.253,1179.264,591.820,326.690,3470.482,3610.421,1039.981,3139.094
10/23/2021 19:00:00,5283.546,458.434,769.865,88.066,221.836,1520.475,325.623,794.505,1805.492,3897.998,1164.753,596.146,323.746,3574.485,3585.735,1078.113,3186.136
10/23/2021 20:00:00,5474.974,468.488,814.795,88.055,219.301,1515.789,321.202,782.672,1767.659,4095.404,1149.480,608.795,313.579,3658.175,3548.338,1127.982,3241.594
10/23/2021 21:00:00,5630.545,466.921,824.207,88.368,219.330,1525.190,319.049,758.646,1756.280,4247.856,1140.346,601.658,307.656,3726.793,3538.055,1159.569,3290.317
10/23/2021 22:00:00,5735.111,470.576,802.370,89.591,217.321,1540.575,322.582,753.383,1783.985,4328.457,1143.587,609.273,312.073,3756.742,3558.858,1177.741,3339.749
10/23/2021 23:00:00,5700.860,470.109,789.081,93.510,221.445,1572.837,329.033,774.928,1763.134,4300.404,1151.162,615.003,315.330,3740.614,3588.072,1177.864,3372.733
10/24/2021 00:00:00,5528.243,472.284,780.856,97.326,231.930,1633.245,334.653,786.476,1747.011,4166.087,1172.237,612.655,323.031,3684.354,3640.730,1152.685,3381.483
10/24/2021 01:00:00,5428.551,491.218,774.139,97.296,232.763,1637.930,332.099,778.943,1773.453,4092.762,1184.974,620.857,326.560,3587.446,3671.020,1139.265,3400.230
10/24/2021 02:00:00,5230.516,479.615,760.325,94.090,227.710,1613.679,321.530,760.355,1723.626,3950.397,1161.342,604.884,317.704,3491.711,3605.908,1100.688,3316.263
10/24/2021 03:00:00,5019.428,457.454,760.725,89.037,222.237,1560.535,307.943,728.300,1678.554,3831.269,1127.310,591.046,307.628,3410.051,3536.500,1070.161,3217.940
10/24/2021 04:00:00,4817.540,440.719,739.117,83.631,213.850,1499.160,292.770,691.727,1635.656,3700.929,1083.054,577.012,294.668,3344.792,3455.570,1035.238,3106.019
10/24/2021 05:00:00,4578.481,415.088,718.498,78.197,207.418,1434.504,277.570,656.103,1557.988,3534.655,1035.662,563.853,280.372,3240.222,3351.304,986.521,2961.817
