MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/22/2020 06:00:00,4412.708,417.074,769.003,78.616,226.342,1358.347,288.433,749.175,1544.062,3172.216,1039.497,591.546,297.582,3474.849,3387.406,851.294,2884.095
10/22/2020 07:00:00,4232.214,401.170,758.695,75.766,221.388,1324.683,280.428,733.346,1549.123,3059.473,1017.576,593.992,282.958,3392.324,3390.814,820.977,2827.431
10/22/2020 08:00:00,4100.930,392.933,692.426,74.379,214.129,1305.533,275.950,704.809,1490.046,3004.891,1004.674,587.641,273.384,3339.643,3394.391,798.177,2779.927
10/22/2020 09:00:00,4030.184,388.244,649.210,74.724,213.342,1311.011,275.271,714.315,1534.478,2937.244,1001.746,575.212,269.428,3300.704,3396.459,788.350,2750.999
10/22/2020 10:00:00,4030.145,396.022,652.230,76.628,215.846,1343.237,279.522,718.302,1569.622,2950.633,1021.958,579.656,272.921,3298.773,3381.806,780.038,2779.712
10/22/2020 11:00:00,4179.928,421.670,663.388,82.030,227.159,1424.606,299.175,771.205,1640.530,3059.087,1086.312,596.246,290.293,3331.002,3419.518,793.331,2923.455
10/22/2020 12:00:00,4495.848,472.778,683.282,88.872,245.112,1565.444,336.752,825.286,1768.321,3283.496,1190.682,617.180,320.580,3452.031,3564.917,858.890,3170.686
10/22/2020 13:00:00,4728.525,502.973,696.184,93.612,256.827,1666.075,370.088,884.722,1870.782,3422.285,1275.753,671.709,343.163,3581.603,3741.846,878.994,3356.552
10/22/2020 14:00:00,4891.230,515.819,703.687,94.311,257.216,1676.352,379.175,885.418,1863.580,3515.960,1292.602,694.746,352.812,3598.846,3729.774,878.981,3402.065
10/22/2020 15:00:00,5141.412,534.030,719.188,94.403,256.629,1686.644,385.963,889.689,1851.233,3673.563,1309.358,720.964,370.335,3660.814,3762.000,905.746,3453.848
10/22/2020 16:00:00,5496.407,556.744,749.144,94.634,261.032,1708.236,391.869,903.298,1886.798,3857.654,1324.208,729.666,389.343,3753.949,3757.420,944.283,3527.495
10/22/2020 17:00:00,5811.670,578.275,766.161,97.602,264.764,1748.903,396.417,924.789,1896.720,4037.612,1329.658,730.897,406.129,3893.041,3769.934,989.006,3616.046
10/22/2020 18:00:00,6107.471,596.060,778.307,100.617,273.985,1806.001,397.132,945.754,1883.189,4244.877,1330.929,713.197,423.038,3994.206,3757.199,1021.792,3678.926
10/22/2020 19:00:00,6428.636,613.161,787.970,105.031,275.759,1836.045,396.263,958.006,1896.459,4414.250,1328.229,675.713,440.182,4117.497,3756.501,1055.569,3744.372
10/22/2020 20:00:00,6637.356,626.572,794.053,110.712,275.445,1865.272,393.679,981.269,1887.711,4550.271,1318.045,730.813,450.604,4223.120,3756.856,1068.482,3813.059
10/22/2020 21:00:00,6733.330,637.236,802.819,117.722,278.815,1885.061,392.105,1003.111,1868.893,4627.375,1316.445,743.862,456.679,4265.716,3736.694,1091.716,3866.125
10/22/2020 22:00:00,6714.631,643.523,803.333,119.233,278.926,1890.363,395.741,1024.981,1854.470,4623.853,1333.522,732.947,457.709,4307.091,3753.897,1108.996,3863.548
10/22/2020 23:00:00,6511.501,634.247,784.486,122.240,274.141,1889.110,399.527,1065.457,1820.423,4537.620,1344.197,718.123,443.781,4283.662,3836.842,1099.464,3784.524
10/23/2020 00:00:00,6237.796,623.421,768.077,124.665,271.616,1877.171,402.740,1066.049,1840.622,4375.918,1357.706,712.574,434.712,4214.306,3867.955,1070.775,3750.725
10/23/2020 01:00:00,6048.171,618.608,758.199,124.455,277.087,1897.153,396.873,1037.167,1924.619,4284.109,1352.052,726.998,426.492,4101.146,3937.059,1073.127,3628.285
10/23/2020 02:00:00,5806.446,588.601,746.899,119.344,259.534,1823.816,384.267,1005.605,1897.424,4154.792,1318.926,718.143,409.006,4020.940,3893.728,1048.337,3462.595
10/23/2020 03:00:00,5495.992,554.139,732.218,109.333,238.338,1662.176,366.702,961.259,1850.915,3957.416,1273.072,699.497,384.987,3851.747,3782.815,1006.452,3262.868
10/23/2020 04:00:00,5192.828,513.091,715.118,95.049,226.237,1509.512,344.966,892.911,1800.096,3745.331,1204.902,679.515,359.672,3709.123,3696.490,954.213,3081.441
10/23/2020 05:00:00,4823.171,465.668,696.319,83.354,212.312,1383.844,321.931,826.838,1734.197,3512.247,1140.162,636.774,331.351,3558.334,3588.288,893.126,2914.888
