MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/01/2020 07:00:00,3641.985,448.837,639.963,79.097,203.578,1425.097,275.336,742.470,1499.943,3036.430,1026.857,556.710,276.153,3319.869,3187.014,935.138,2807.600
03/01/2020 08:00:00,3633.803,441.221,635.879,76.441,200.169,1388.783,268.064,724.811,1499.997,2947.864,1004.460,541.792,268.928,3298.733,3180.622,920.606,2746.774
03/01/2020 09:00:00,3628.195,437.799,638.556,74.590,198.891,1367.674,265.303,716.751,1502.781,2894.397,1000.475,531.452,266.587,3287.863,3195.937,919.793,2703.879
03/01/2020 10:00:00,3634.959,438.115,639.264,74.288,198.050,1357.369,266.458,716.638,1512.438,2914.858,999.878,531.096,265.700,3282.193,3232.481,921.938,2703.582
03/01/2020 11:00:00,3676.902,443.848,648.568,74.953,197.827,1363.666,268.377,728.304,1540.923,2898.041,1009.164,540.006,266.968,3301.467,3260.599,925.396,2724.907
03/01/2020 12:00:00,3785.020,459.532,599.102,77.316,201.780,1392.827,277.136,752.960,1588.651,2961.480,1036.636,547.754,274.180,3342.523,3336.956,940.078,2779.054
03/01/2020 13:00:00,3962.525,481.896,604.993,80.887,204.732,1441.840,291.453,784.886,1600.469,3028.021,1075.525,563.483,283.057,3411.308,3423.989,967.913,2872.298
03/01/2020 14:00:00,4082.852,494.135,607.313,82.561,201.178,1455.860,302.988,806.753,1677.283,3094.768,1097.237,578.074,282.123,3463.116,3494.698,995.283,2935.467
03/01/2020 15:00:00,4317.047,501.035,618.341,86.569,206.571,1501.870,316.903,818.257,1719.445,3157.517,1131.778,587.709,286.880,3499.612,3569.193,1002.347,3006.594
03/01/2020 16:00:00,4244.064,494.286,623.803,84.803,208.943,1503.692,325.336,805.972,1665.599,3147.241,1149.069,568.353,291.370,3494.570,3617.206,965.019,3000.911
03/01/2020 17:00:00,4109.420,486.418,623.872,84.889,208.063,1506.058,328.272,784.666,1642.214,3111.384,1152.955,578.366,297.267,3467.041,3637.803,929.551,2982.758
03/01/2020 18:00:00,4116.948,476.920,622.798,84.941,207.697,1500.324,330.982,777.772,1625.985,3064.225,1160.254,594.804,300.469,3431.097,3668.628,897.310,2970.072
03/01/2020 19:00:00,4146.006,476.183,622.147,87.601,206.071,1479.760,329.044,777.315,1581.768,3098.187,1166.725,592.563,303.947,3406.927,3657.747,897.431,2946.637
03/01/2020 20:00:00,4140.212,471.717,570.566,90.432,205.734,1463.422,322.882,771.275,1424.895,3090.282,1152.852,585.393,306.751,3376.504,3595.103,900.784,2910.402
03/01/2020 21:00:00,4147.050,465.069,622.060,91.488,203.652,1452.358,317.626,773.922,1505.548,3049.494,1137.977,570.838,306.204,3355.716,3573.376,886.556,2888.589
03/01/2020 22:00:00,4203.405,465.809,620.055,89.153,203.084,1450.189,314.695,782.466,1492.771,3060.703,1132.735,562.301,305.098,3358.354,3569.470,882.605,2894.809
03/01/2020 23:00:00,4323.090,475.108,618.500,91.042,203.642,1469.843,319.940,801.800,1500.137,3121.390,1141.845,563.553,309.484,3369.591,3582.282,895.653,2940.849
03/02/2020 00:00:00,4515.131,491.053,623.071,96.994,207.332,1530.696,333.397,832.900,1597.182,3156.703,1175.673,572.415,318.798,3392.222,3671.845,921.265,3038.298
03/02/2020 01:00:00,4720.570,520.415,637.474,102.680,218.335,1626.189,355.210,877.644,1675.279,3284.206,1241.339,588.028,335.629,3424.054,3717.850,958.169,3186.375
03/02/2020 02:00:00,4728.417,529.354,645.464,103.266,235.688,1668.646,363.599,894.740,1719.647,3413.462,1270.686,620.322,335.494,3526.139,3729.321,1004.336,3293.899
03/02/2020 03:00:00,4527.626,519.870,640.761,99.353,236.193,1643.508,358.372,875.681,1688.636,3433.765,1248.214,625.459,327.361,3513.414,3688.374,1008.784,3262.206
03/02/2020 04:00:00,4400.677,497.268,635.929,93.495,233.107,1589.005,345.004,836.773,1672.876,3403.090,1201.668,616.400,313.124,3474.819,3632.537,986.782,3178.415
03/02/2020 05:00:00,4218.033,466.582,672.110,86.526,223.984,1501.073,324.394,779.323,1611.370,3260.187,1137.861,593.565,294.921,3396.043,3524.812,933.527,3010.916
03/02/2020 06:00:00,3825.845,438.923,655.907,79.740,221.655,1420.087,305.690,734.010,1560.264,3059.193,1080.880,576.793,278.753,3313.914,3431.967,884.856,2852.301
03/02/2020 07:00:00,3561.215,423.854,598.995,75.905,215.934,1379.701,297.951,715.137,1520.332,2948.305,1055.210,564.231,267.799,3261.836,3373.069,859.725,2774.099
03/02/2020 08:00:00,3483.543,415.800,594.657,75.065,215.551,1373.644,295.558,718.326,1549.091,2888.659,1046.703,562.832,260.135,3231.453,3375.088,848.774,2745.941
03/02/2020 09:00:00,3435.569,415.971,595.514,75.688,217.916,1380.520,296.622,730.712,1544.310,2874.722,1047.389,565.206,257.963,3229.575,3369.274,844.088,2760.025
03/02/2020 10:00:00,3493.729,422.954,598.116,77.809,224.601,1396.487,299.575,754.192,1567.771,2891.351,1058.734,570.255,260.223,3266.195,3408.465,849.035,2793.789
03/02/2020 11:00:00,3452.297,441.668,584.834,84.646,231.810,1465.679,311.211,797.107,1635.597,2943.921,1095.822,574.709,270.500,3307.107,3460.244,867.839,2867.756
03/02/2020 12:00:00,3589.273,485.868,593.652,93.094,248.696,1605.722,342.300,876.867,1721.121,3122.870,1181.749,592.927,292.928,3392.329,3604.560,923.525,3070.432
03/02/2020 13:00:00,4084.491,558.646,619.064,102.340,271.558,1804.322,390.183,986.572,1878.898,3393.274,1308.995,619.937,328.399,3559.012,3909.805,1006.707,3401.660
03/02/2020 14:00:00,4273.878,591.155,633.738,103.519,279.244,1889.991,419.959,1020.344,2007.209,3559.630,1369.105,634.106,348.364,3675.641,4113.307,1022.494,3574.722
03/02/2020 15:00:00,4341.725,601.737,590.108,103.957,283.954,1891.342,416.520,1013.756,1818.627,3633.949,1369.223,641.233,354.486,3679.355,4091.403,1014.034,3586.143
03/02/2020 16:00:00,4382.909,600.822,649.990,101.259,278.814,1834.661,403.472,996.810,1932.445,3624.401,1360.357,642.529,361.321,3667.778,4033.421,998.925,3574.468
03/02/2020 17:00:00,4512.771,596.394,595.410,99.910,276.506,1796.075,396.645,980.987,1749.677,3579.554,1346.736,633.114,366.429,3637.961,3955.753,932.063,3481.501
03/02/2020 18:00:00,4653.346,587.916,648.579,99.779,265.586,1748.816,391.083,955.858,1892.907,3582.562,1329.465,636.303,360.122,3609.038,3913.075,931.189,3415.691
03/02/2020 19:00:00,4667.786,573.585,642.337,96.359,269.278,1713.263,389.411,929.476,1849.526,3527.922,1303.701,627.885,357.240,3534.954,3869.777,912.163,3364.503
03/02/2020 20:00:00,4708.937,561.545,616.762,91.180,265.802,1673.701,387.363,906.526,1815.653,3490.836,1289.239,624.411,348.603,3538.402,3876.025,890.941,3340.299
03/02/2020 21:00:00,4521.927,551.593,607.189,89.321,262.046,1646.873,383.394,871.070,1782.472,3457.007,1270.865,613.903,349.857,3517.574,3803.573,883.444,3289.121
03/02/2020 22:00:00,4422.801,546.722,595.455,91.562,258.804,1627.242,375.902,866.792,1760.981,3388.045,1256.573,606.785,343.185,3485.067,3803.483,883.246,3218.058
03/02/2020 23:00:00,4425.965,554.786,586.140,95.049,254.463,1623.572,372.156,881.694,1751.911,3349.295,1271.564,597.869,347.653,3474.905,3841.039,890.164,3179.724
03/03/2020 00:00:00,4440.611,572.483,586.702,104.017,252.850,1660.923,378.913,910.721,1737.295,3350.773,1287.081,589.150,355.312,3489.672,3851.820,903.742,3177.383
03/03/2020 01:00:00,4625.854,600.865,599.912,111.062,265.413,1751.409,397.786,968.351,1826.332,3479.597,1347.217,601.210,369.297,3533.277,3980.315,949.591,3315.955
03/03/2020 02:00:00,4751.384,606.003,607.226,112.302,274.228,1772.458,401.041,998.223,1873.845,3575.469,1366.520,627.304,364.642,3646.211,4032.762,997.829,3401.705
03/03/2020 03:00:00,4702.111,592.654,598.518,109.586,274.206,1740.672,393.284,985.799,1812.423,3569.694,1344.867,633.758,355.232,3649.551,3920.982,1004.855,3374.823
03/03/2020 04:00:00,4571.703,567.226,589.459,103.900,265.873,1685.469,376.483,954.016,1762.395,3480.113,1288.886,637.357,338.905,3589.857,3723.337,989.018,3265.618
03/03/2020 05:00:00,4333.181,533.588,581.364,94.498,256.242,1584.598,346.639,913.368,1731.372,3355.974,1203.648,625.408,318.572,3507.280,3572.810,975.775,3125.593
