MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
07/01/2017 06:00:00,5456.891,530.644,651.941,101.205,244.473,1606.391,317.453,863.884,2181.352,3496.231,1162.367,626.865,367.486,4047.917,2515.055,903.545,3316.518
07/01/2017 07:00:00,5116.862,495.082,668.512,91.538,231.984,1501.505,297.402,804.414,2130.823,3325.793,1092.419,601.652,342.067,3848.724,2474.706,870.962,3151.765
07/01/2017 08:00:00,4871.090,474.721,675.148,84.948,223.549,1428.219,283.697,763.929,2083.375,3188.687,1053.450,583.224,324.699,3677.749,2436.076,836.053,3039.296
07/01/2017 09:00:00,4700.596,456.631,667.760,81.425,217.587,1384.672,276.580,739.666,2046.587,3096.297,1029.450,573.141,311.137,3604.853,2430.804,818.717,2961.006
07/01/2017 10:00:00,4598.869,443.647,661.496,79.710,216.111,1360.563,274.321,721.824,2030.972,3046.657,1024.015,571.706,302.940,3570.168,2454.974,819.471,2916.495
07/01/2017 11:00:00,4546.001,447.173,660.352,80.317,214.976,1364.320,275.252,717.559,2033.519,3042.338,1031.254,575.886,300.168,3574.013,2471.616,820.449,2927.350
07/01/2017 12:00:00,4475.115,449.360,654.362,81.620,209.655,1372.925,276.595,714.857,2010.907,3054.567,1035.308,576.303,293.341,3586.104,2487.139,827.113,2911.366
07/01/2017 13:00:00,4574.817,468.199,655.480,89.130,218.545,1472.520,296.698,762.464,2049.363,3086.096,1109.204,589.556,304.001,3559.283,2570.142,841.857,3011.101
07/01/2017 14:00:00,4918.943,511.535,528.530,101.911,233.889,1627.648,324.502,840.034,2152.714,3263.035,1207.661,611.166,333.250,3627.102,2656.820,891.134,3208.174
07/01/2017 15:00:00,5355.761,563.117,551.625,116.823,249.552,1776.446,352.834,933.321,2249.627,3505.864,1304.633,644.647,364.972,3759.576,2759.277,930.516,3460.497
07/01/2017 16:00:00,5833.550,612.472,575.937,132.118,266.990,1917.384,379.442,1024.070,2309.662,3794.717,1391.652,663.284,396.069,3885.428,2844.600,982.226,3709.488
07/01/2017 17:00:00,6287.809,651.650,603.086,146.887,280.811,2054.785,403.997,1109.589,2406.803,4041.912,1468.649,688.227,424.404,4013.931,2897.076,1037.018,3950.556
07/01/2017 18:00:00,6659.769,677.110,621.223,159.526,293.058,2168.657,426.997,1182.228,2450.739,4267.785,1533.941,711.768,443.669,4160.192,2940.479,1088.007,4151.041
07/01/2017 19:00:00,6875.963,687.299,645.128,169.736,303.637,2256.323,448.140,1244.302,2505.446,4471.268,1600.410,731.931,464.299,4301.444,2961.354,1135.313,4348.015
07/01/2017 20:00:00,6859.580,708.444,665.300,178.536,312.784,2339.893,468.066,1296.741,2567.488,4708.836,1666.080,753.697,483.877,4432.016,3011.641,1178.081,4554.622
07/01/2017 21:00:00,6764.765,725.353,678.348,186.601,321.563,2416.596,489.494,1343.862,2590.394,4897.805,1734.486,774.401,499.223,4542.187,3070.964,1215.220,4707.185
07/01/2017 22:00:00,6752.006,727.640,687.279,192.450,326.690,2480.495,510.625,1379.720,2681.091,5034.397,1807.086,794.562,504.735,4618.255,3145.189,1252.842,4825.387
07/01/2017 23:00:00,6734.870,733.492,693.055,195.211,326.139,2513.630,526.194,1396.869,2740.113,5096.088,1847.319,806.482,503.468,4650.304,3200.907,1267.180,4869.608
07/02/2017 00:00:00,6610.897,728.098,684.046,193.273,297.401,2492.354,527.241,1374.854,2768.903,5029.127,1849.761,800.834,491.733,4623.015,3195.813,1263.966,4806.125
07/02/2017 01:00:00,6428.589,695.479,663.301,184.070,288.816,2407.045,517.611,1322.520,2773.687,4846.329,1788.839,783.049,470.797,4570.233,3135.502,1222.069,4645.457
07/02/2017 02:00:00,6198.528,645.940,636.371,169.124,270.615,2264.447,492.190,1232.219,2703.235,4651.027,1693.797,760.073,439.290,4480.711,3018.159,1159.135,4394.303
07/02/2017 03:00:00,6058.376,613.519,655.894,156.305,264.279,2182.519,478.921,1165.943,2633.377,4518.138,1633.967,745.095,418.327,4423.449,2886.356,1129.496,4212.101
07/02/2017 04:00:00,5751.033,569.466,674.545,140.058,252.066,2041.357,443.534,1076.849,2528.044,4314.630,1539.397,729.645,383.398,4297.674,2843.749,1101.397,3993.587
07/02/2017 05:00:00,5429.590,519.399,683.365,123.964,239.877,1874.016,403.752,975.735,2412.842,4016.831,1435.396,686.216,346.622,4103.861,2756.763,1053.623,3734.872
07/02/2017 06:00:00,5047.785,470.197,733.785,109.944,225.138,1719.195,368.479,880.883,2290.629,3737.693,1337.112,651.043,316.234,3905.431,2620.675,981.390,3433.396
