MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/01/2017 06:00:00,4693.404,469.637,686.603,100.982,264.033,1611.153,350.337,830.336,2096.596,3353.838,1244.757,664.173,312.338,3484.235,2696.769,888.555,3195.158
09/01/2017 07:00:00,4426.857,446.103,674.188,93.689,253.978,1546.586,326.114,767.133,2035.793,3158.928,1184.374,643.820,294.574,3377.606,2608.968,850.539,3036.490
09/01/2017 08:00:00,4255.598,426.702,663.787,89.215,252.238,1488.786,311.620,742.881,1990.556,3033.706,1149.707,628.652,282.445,3302.206,2549.636,828.983,2931.252
09/01/2017 09:00:00,4139.881,416.051,657.572,86.554,247.815,1443.301,304.031,733.016,1985.659,2947.491,1130.557,625.913,274.703,3264.512,2538.334,810.148,2871.537
09/01/2017 10:00:00,4116.235,419.605,660.755,86.863,246.596,1446.482,310.353,737.846,1971.550,2926.640,1135.729,629.392,278.050,3246.171,2548.719,806.236,2892.680
09/01/2017 11:00:00,4253.145,451.097,669.667,93.150,257.506,1524.403,329.026,768.230,2022.721,3013.827,1189.730,644.488,292.595,3272.663,2596.719,813.470,3045.900
09/01/2017 12:00:00,4576.400,509.179,685.054,99.852,278.522,1665.976,367.763,842.577,2127.268,3240.597,1303.059,680.623,318.352,3387.805,2763.879,853.038,3340.831
09/01/2017 13:00:00,4700.632,527.885,650.013,102.719,282.635,1729.083,395.013,877.184,2214.177,3339.649,1357.573,706.078,337.225,3454.507,2919.901,863.521,3480.049
09/01/2017 14:00:00,4956.931,554.847,573.480,107.525,287.570,1796.172,416.025,905.579,2265.882,3521.812,1390.252,729.249,355.927,3496.460,2960.017,873.273,3644.755
09/01/2017 15:00:00,5321.912,582.287,602.408,113.524,299.344,1871.365,436.965,942.901,2319.914,3713.407,1441.567,747.518,372.676,3612.535,3004.590,908.719,3799.109
09/01/2017 16:00:00,5738.239,612.033,624.981,121.957,307.177,1963.219,458.884,990.391,2336.501,3969.871,1506.303,771.487,390.663,3722.497,3039.053,960.218,3967.005
09/01/2017 17:00:00,6215.510,638.693,650.944,130.491,313.565,2044.980,477.689,1041.136,2311.238,4207.695,1573.978,791.419,409.540,3846.828,3086.910,1011.204,4140.441
09/01/2017 18:00:00,6576.073,662.324,672.595,138.939,322.951,2124.583,491.173,1096.850,2300.627,4449.085,1629.983,804.604,424.439,3977.430,3111.197,1064.585,4294.935
09/01/2017 19:00:00,6931.389,689.191,688.887,148.956,333.828,2213.624,510.379,1157.437,2277.517,4707.006,1675.479,829.465,441.680,4127.480,3164.980,1128.528,4453.811
