MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
08/13/2020 06:00:00,5746.820,554.392,739.497,136.460,307.554,1903.088,381.269,1084.530,2802.834,4336.036,1434.638,765.041,399.131,4710.829,3304.197,1150.620,3872.623
08/13/2020 07:00:00,5448.391,515.760,718.717,127.276,291.539,1756.855,361.539,1032.089,2744.207,4082.757,1366.045,731.553,370.975,4545.562,3209.091,1094.782,3668.845
08/13/2020 08:00:00,5227.416,490.474,701.768,119.140,280.032,1711.257,349.962,965.004,2686.739,3910.195,1323.346,701.407,350.055,4418.254,3179.311,1052.389,3516.453
08/13/2020 09:00:00,5061.504,477.440,687.113,112.575,272.788,1670.783,342.542,936.882,2653.233,3775.397,1295.950,688.353,337.514,4336.649,3128.679,1022.910,3426.267
08/13/2020 10:00:00,4967.726,477.321,681.055,112.702,273.425,1626.042,344.531,904.783,2633.242,3718.633,1299.223,674.788,336.122,4292.928,3130.221,1005.418,3390.728
08/13/2020 11:00:00,5055.015,498.033,682.757,113.413,276.068,1744.181,365.311,938.945,2681.525,3752.533,1348.043,678.651,353.452,4307.890,3229.001,1010.199,3502.376
08/13/2020 12:00:00,5260.176,529.113,700.716,115.007,286.017,1831.119,405.572,979.426,2716.882,3917.735,1424.195,728.457,378.204,4374.620,3359.102,1034.222,3696.843
08/13/2020 13:00:00,5426.040,561.043,705.570,121.905,300.430,1942.256,438.647,1042.040,2818.280,3992.919,1507.550,769.434,399.651,4408.463,3498.967,1038.184,3873.076
08/13/2020 14:00:00,5723.751,595.915,723.780,131.792,308.673,2026.480,476.232,1113.802,2909.970,4167.457,1625.309,820.870,421.861,4508.749,3602.528,1062.704,4041.403
08/13/2020 15:00:00,6127.507,635.453,745.781,139.470,318.135,2125.675,512.240,1193.801,3027.241,4443.825,1762.003,839.326,446.792,4689.412,3764.226,1112.484,4233.117
08/13/2020 16:00:00,6611.952,683.407,758.585,157.621,351.114,2317.169,550.440,1325.427,3145.405,4687.426,1906.471,858.476,480.743,4937.398,3882.920,1161.576,4552.969
08/13/2020 17:00:00,7152.199,718.129,787.800,179.801,374.714,2500.807,586.373,1436.002,3273.270,5009.137,2043.466,878.505,524.937,5190.942,4023.179,1239.718,4903.334
08/13/2020 18:00:00,7714.575,762.582,822.327,195.108,390.307,2694.552,613.650,1527.014,3416.657,5263.398,2150.322,904.476,559.844,5415.934,4115.267,1315.938,5229.662
08/13/2020 19:00:00,8252.910,823.941,888.098,207.171,403.631,2819.586,645.844,1582.230,3507.063,5490.668,2238.423,923.072,593.435,5662.626,4131.171,1381.229,5446.987
08/13/2020 20:00:00,8638.224,864.318,929.711,217.420,412.601,2924.050,667.904,1646.103,3526.599,5645.628,2300.048,949.802,625.153,5849.876,4139.693,1440.299,5593.034
08/13/2020 21:00:00,8872.323,887.626,951.047,222.099,413.953,2971.215,680.218,1687.492,3588.169,5898.173,2329.584,966.404,642.431,5976.743,4129.681,1477.434,5643.026
08/13/2020 22:00:00,8966.655,903.058,962.961,226.767,412.168,3012.535,679.715,1706.508,3560.410,6067.350,2352.811,980.613,650.038,6040.930,4154.806,1463.943,5672.050
08/13/2020 23:00:00,8918.202,909.613,958.223,228.825,413.632,3013.203,672.649,1702.001,3578.720,6086.230,2335.364,968.492,645.472,6003.202,4158.600,1479.252,5620.400
08/14/2020 00:00:00,8715.793,895.215,945.047,220.841,395.882,2919.243,656.220,1672.635,3563.586,6000.270,2279.551,965.283,627.267,5901.529,4086.133,1489.522,5564.335
08/14/2020 01:00:00,8359.167,852.119,919.639,210.276,386.101,2753.484,627.114,1587.829,3483.495,5803.875,2181.705,935.780,593.686,5780.364,3978.372,1488.676,5321.017
08/14/2020 02:00:00,8001.319,806.683,897.918,198.520,375.334,2594.313,595.650,1501.310,3378.894,5626.565,2076.139,897.188,564.824,5626.177,3888.269,1466.944,5086.187
08/14/2020 03:00:00,7361.150,728.369,573.857,177.975,358.927,2421.639,547.255,1396.627,2163.281,5266.310,1921.205,874.090,515.149,5422.788,3757.206,1412.173,4744.706
08/14/2020 04:00:00,7060.554,686.538,841.493,166.459,347.466,2265.753,518.424,1318.415,3137.663,5059.830,1819.752,854.299,487.666,5272.326,3642.420,1355.483,4527.352
08/14/2020 05:00:00,6510.409,618.341,807.212,148.180,325.324,2043.760,467.387,1201.970,2990.189,4715.266,1654.398,815.830,440.660,5008.109,3435.431,1265.768,4187.407
