MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/01/2018 07:00:00,4180.225,452.880,499.114,80.058,240.141,1465.580,342.428,774.334,1776.449,2982.523,1128.805,571.121,282.230,3355.390,3364.431,860.185,2799.249
03/01/2018 08:00:00,4078.654,440.031,500.294,78.475,237.388,1460.726,336.078,769.967,1767.017,2939.620,1116.624,568.779,271.919,3329.846,3352.552,862.400,2774.603
03/01/2018 09:00:00,4071.525,435.122,499.701,78.687,235.429,1467.851,334.352,780.823,1778.801,2886.415,1112.158,564.468,267.100,3328.218,3361.903,867.911,2769.255
03/01/2018 10:00:00,3646.144,439.880,526.461,79.456,237.296,1480.137,338.475,796.006,1798.299,2879.134,1118.287,560.533,263.803,3355.892,3369.779,881.232,2787.076
03/01/2018 11:00:00,3568.232,457.036,507.148,84.962,238.783,1539.977,353.360,829.605,1829.559,2959.050,1145.356,564.715,271.713,3400.066,3423.576,913.231,2874.371
03/01/2018 12:00:00,3799.410,501.665,520.385,92.938,255.157,1669.116,380.747,907.072,1889.451,3145.255,1225.991,577.898,295.709,3499.930,3543.789,957.611,3088.983
03/01/2018 13:00:00,4256.361,578.429,546.856,102.976,283.125,1865.385,424.900,1017.263,1978.107,3443.737,1348.321,611.777,334.640,3673.504,3742.443,1041.198,3440.682
03/01/2018 14:00:00,4462.395,612.034,557.581,105.959,293.231,1931.325,441.314,1045.008,2091.967,3585.712,1394.925,630.941,355.708,3775.981,3886.690,1055.939,3580.892
03/01/2018 15:00:00,4480.462,608.983,562.908,106.406,296.051,1887.941,432.938,1016.468,2006.839,3569.387,1369.077,629.334,363.239,3733.995,3805.477,1019.000,3576.772
03/01/2018 16:00:00,4522.986,604.683,562.258,106.189,294.052,1845.017,422.849,983.641,1978.745,3538.432,1349.121,632.350,365.982,3688.970,3719.470,988.127,3542.792
03/01/2018 17:00:00,4550.475,588.765,559.213,105.568,290.483,1813.039,414.523,964.939,1977.629,3504.868,1342.037,636.546,359.179,3637.538,3597.894,966.250,3526.772
03/01/2018 18:00:00,4473.314,569.805,553.817,104.325,286.015,1774.358,408.773,940.463,1914.194,3416.220,1316.938,630.598,353.799,3578.630,3480.195,937.546,3460.421
