MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
06/01/2018 06:00:00,5967.831,567.160,774.435,132.613,330.870,2016.099,405.878,1020.380,1764.473,4154.159,1408.111,738.125,374.142,4342.455,2936.652,1093.521,3751.463
06/01/2018 07:00:00,5631.552,528.387,757.062,119.504,315.237,1867.097,376.015,942.835,1703.586,3937.466,1300.947,708.154,346.587,4186.592,2824.044,1039.170,3528.226
06/01/2018 08:00:00,5369.372,499.481,743.404,111.374,295.168,1761.203,355.721,887.608,1609.791,3779.617,1225.153,684.010,328.042,4077.871,2761.499,1006.744,3362.146
06/01/2018 09:00:00,5205.039,482.170,738.519,105.035,289.351,1694.991,342.198,852.655,1601.514,3660.287,1181.538,665.655,315.271,4023.419,2735.708,984.841,3270.444
06/01/2018 10:00:00,5137.387,480.849,733.147,102.653,291.295,1675.205,345.208,838.963,1542.514,3650.364,1177.769,655.845,313.953,3975.206,2722.876,972.293,3242.938
06/01/2018 11:00:00,5191.233,501.450,691.077,104.171,290.596,1717.293,354.666,860.259,1617.274,3671.137,1212.947,665.802,326.030,3978.910,2773.391,976.096,3339.575
06/01/2018 12:00:00,5347.962,537.203,658.154,108.650,302.937,1810.584,376.255,904.617,1694.526,3770.991,1283.978,677.408,344.820,3996.196,2904.906,977.669,3511.130
06/01/2018 13:00:00,5681.618,597.869,679.794,122.323,324.725,2022.448,420.654,1005.226,1811.532,3934.706,1430.026,716.850,384.487,4058.870,3094.033,1006.355,3831.789
06/01/2018 14:00:00,6151.728,663.949,671.932,141.696,350.714,2241.368,462.850,1127.534,1985.513,4255.501,1573.995,740.912,425.492,4232.574,3238.637,1015.931,4197.966
06/01/2018 15:00:00,6642.060,733.294,710.016,162.464,377.245,2475.651,505.511,1255.905,2073.631,4580.292,1706.352,783.411,470.273,4455.456,3356.121,1052.100,4567.586
06/01/2018 16:00:00,7195.355,799.493,751.759,183.909,399.015,2678.168,546.852,1378.518,2178.452,4926.604,1841.627,838.302,517.809,4673.911,3484.620,1116.039,4952.185
06/01/2018 17:00:00,7752.813,857.863,787.407,202.189,412.563,2853.970,578.336,1477.908,2272.179,5296.571,1974.124,878.799,560.153,4935.508,3559.245,1187.655,5274.169
06/01/2018 18:00:00,8224.977,907.234,817.702,215.569,423.139,3023.088,601.824,1557.223,2307.272,5623.634,2050.188,890.277,599.714,5155.697,3604.844,1304.490,5495.132
06/01/2018 19:00:00,8615.328,944.270,839.602,226.669,441.136,3124.430,621.919,1620.793,2360.846,5924.021,2115.213,923.608,632.105,5354.889,3656.667,1371.600,5725.628
06/01/2018 20:00:00,8899.324,966.836,850.215,233.964,449.470,3217.528,635.842,1665.654,2429.298,5991.816,2174.153,949.889,654.116,5507.420,3706.549,1428.182,5890.748
06/01/2018 21:00:00,9087.189,980.823,859.569,239.618,450.250,3286.125,644.580,1695.515,2440.099,6121.070,2208.341,959.373,661.176,5595.687,3738.129,1458.944,5959.514
06/01/2018 22:00:00,9107.188,983.688,856.529,243.065,447.158,3308.555,650.389,1698.022,2464.140,6161.785,2230.197,968.666,667.819,5621.740,3739.811,1470.159,6009.014
06/01/2018 23:00:00,9006.609,971.225,843.193,241.317,440.916,3263.411,646.404,1680.448,2370.155,6074.910,2229.977,962.928,660.780,5585.237,3697.304,1471.284,5946.402
06/02/2018 00:00:00,8781.199,945.068,825.020,234.006,432.337,3163.053,632.859,1656.268,2342.068,5932.046,2185.304,947.910,643.084,5509.487,3563.396,1468.433,5812.169
06/02/2018 01:00:00,8431.861,910.611,802.234,222.823,414.425,3065.695,609.895,1545.049,2274.295,5776.979,2112.163,926.322,609.578,5405.361,3448.775,1449.643,5617.541
06/02/2018 02:00:00,8104.682,872.309,781.025,208.925,398.383,2972.689,582.318,1428.955,2205.309,5567.563,2014.682,897.556,578.519,5257.032,3378.801,1389.563,5397.687
06/02/2018 03:00:00,7789.623,838.008,759.650,195.050,388.206,2863.391,570.364,1357.122,2143.507,5421.366,1946.624,875.788,551.903,5088.792,3334.612,1366.648,5225.109
06/02/2018 04:00:00,7326.144,774.283,797.248,177.570,371.080,2707.533,531.519,1218.830,1912.065,5101.409,1817.737,840.299,508.329,4880.860,3205.090,1308.091,4914.781
06/02/2018 05:00:00,6806.195,701.787,812.062,160.030,348.502,2457.253,487.530,1133.130,1752.352,4783.776,1653.904,789.598,466.192,4663.543,2993.919,1236.852,4569.087
06/02/2018 06:00:00,6317.071,640.577,805.494,145.071,330.795,2300.483,403.737,1013.079,1592.193,4471.073,1419.496,760.822,431.509,4500.724,2838.515,1171.281,4248.528
06/02/2018 07:00:00,5978.959,595.302,783.169,134.493,316.648,2186.097,355.031,923.495,1491.131,4247.712,1254.274,722.310,404.815,4363.801,2741.311,1110.626,4019.248
06/02/2018 08:00:00,5720.167,562.841,768.555,125.705,303.568,2064.680,330.493,927.685,1495.929,4036.193,1166.608,676.722,384.708,4258.066,2683.589,1067.341,3828.940
06/02/2018 09:00:00,5497.213,538.905,756.711,121.405,297.509,1980.817,314.103,943.485,1433.646,3859.945,1112.057,650.377,369.929,4151.148,2650.202,1033.650,3695.742
06/02/2018 10:00:00,5367.985,523.062,744.733,120.311,287.005,1967.432,301.471,911.577,1420.451,3767.356,1079.040,713.139,360.779,4073.042,2628.424,1013.258,3546.512
06/02/2018 11:00:00,5311.219,524.858,741.115,112.783,259.940,1796.917,304.160,859.405,1451.590,3729.584,1083.732,658.429,360.290,3986.920,2649.529,1001.984,3437.463
06/02/2018 12:00:00,5224.926,527.188,739.828,105.019,258.631,1740.279,303.436,812.637,1439.809,3656.340,1081.669,674.698,354.551,3932.166,2683.015,983.021,3382.711
06/02/2018 13:00:00,5420.177,564.941,751.512,105.775,249.836,1715.956,320.696,809.803,1491.668,3783.856,1147.520,687.574,372.070,3926.877,2765.570,1014.585,3366.226
06/02/2018 14:00:00,5909.236,611.027,640.827,109.435,257.471,1748.561,353.514,839.819,1595.793,4104.581,1258.010,677.850,401.897,4032.042,2893.897,1087.943,3539.233
06/02/2018 15:00:00,6475.903,638.980,668.924,120.676,277.362,1839.671,388.502,915.884,1689.309,4460.874,1366.805,698.338,429.769,4159.720,2994.463,1172.191,3784.928
06/02/2018 16:00:00,7051.797,674.882,703.241,132.561,294.452,2012.079,411.339,1010.912,1709.597,4832.559,1428.437,722.430,459.433,4296.300,3026.979,1244.953,3977.994
06/02/2018 17:00:00,7520.865,722.479,726.526,148.626,303.313,2134.568,421.439,1090.746,1721.597,5142.714,1480.770,737.350,487.187,4450.248,3053.622,1315.244,4148.273
06/02/2018 18:00:00,7880.944,761.043,746.570,160.134,307.778,2165.932,423.078,1143.357,1714.557,5389.312,1490.542,736.699,509.421,4578.801,3053.883,1373.191,4250.597
06/02/2018 19:00:00,8187.669,795.292,764.782,159.447,310.491,2173.144,423.381,1179.241,1757.616,5570.646,1506.601,743.150,524.810,4698.006,3056.736,1415.875,4344.852
06/02/2018 20:00:00,8436.884,814.473,761.344,159.039,310.623,2204.886,429.158,1199.573,1777.535,5641.697,1523.469,753.847,538.696,4800.685,3051.289,1452.761,4449.942
06/02/2018 21:00:00,8554.818,816.933,759.140,166.000,317.648,2288.941,436.867,1229.659,1794.025,5684.960,1552.260,760.692,558.426,4892.789,3046.590,1466.072,4552.896
06/02/2018 22:00:00,8586.781,807.103,768.708,173.989,325.079,2372.195,445.577,1273.205,1829.743,5665.599,1585.311,769.846,562.357,4954.753,3056.291,1466.232,4625.664
06/02/2018 23:00:00,8518.368,780.654,760.259,176.995,326.223,2412.925,450.317,1287.482,1850.495,5586.021,1597.508,771.379,529.168,4963.059,3050.935,1456.707,4625.953
06/03/2018 00:00:00,8248.376,750.560,734.929,175.091,317.481,2366.168,445.493,1272.852,1842.444,5407.918,1571.928,758.582,501.618,4916.877,3044.216,1421.633,4512.213
06/03/2018 01:00:00,7834.181,711.222,709.188,163.824,302.920,2214.916,429.559,1203.943,1823.204,5124.224,1513.256,735.393,474.241,4825.399,3015.616,1364.618,4323.135
06/03/2018 02:00:00,7427.118,667.326,677.557,149.325,287.891,2050.590,406.129,1107.960,1749.078,4843.949,1421.220,697.666,452.655,4681.735,2946.050,1292.529,4048.762
