MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
01/01/2019 07:00:00,5161.258,559.662,555.488,106.102,252.168,1856.520,414.747,968.994,2096.645,3568.193,1346.731,643.601,301.067,3809.416,3982.277,1230.574,3399.186
01/01/2019 08:00:00,5154.593,561.423,551.666,104.858,251.045,1846.459,410.164,965.649,2086.766,3575.641,1329.143,633.254,294.375,3812.036,3961.432,1242.691,3460.117
01/01/2019 09:00:00,5137.531,565.561,554.533,103.562,249.538,1830.386,409.040,968.917,2090.775,3566.737,1316.060,630.023,291.899,3813.211,3955.980,1244.181,3402.416
01/01/2019 10:00:00,5143.118,570.700,560.155,103.899,249.843,1841.385,411.010,964.982,2092.570,3565.061,1318.250,636.811,292.152,3830.222,3937.786,1245.640,3112.447
01/01/2019 11:00:00,5199.224,588.370,565.062,106.243,253.110,1869.355,416.168,985.893,2101.092,3604.351,1330.384,629.789,297.934,3854.346,3936.497,1254.527,3047.678
01/01/2019 12:00:00,5328.740,610.643,572.919,108.167,257.600,1911.879,427.550,1013.840,2148.369,3660.471,1360.957,636.723,309.370,3885.767,3936.039,1271.332,3082.504
01/01/2019 13:00:00,5441.203,619.834,585.075,111.613,263.813,1955.124,433.909,1039.657,2195.093,3740.627,1353.684,645.629,322.255,3892.179,3928.495,1290.403,3388.277
01/01/2019 14:00:00,5540.319,638.192,588.019,114.536,266.260,1983.465,441.745,1060.583,2197.688,3800.088,1365.207,642.797,332.422,3933.005,3980.189,1317.908,3536.700
01/01/2019 15:00:00,5592.273,660.205,590.316,118.201,262.193,1992.785,444.485,1081.081,2183.964,3837.685,1368.104,641.914,337.094,3967.406,3996.812,1336.826,3567.300
01/01/2019 16:00:00,5646.267,686.463,598.190,123.683,266.284,2045.832,457.133,1107.821,2157.781,3939.337,1401.316,653.891,351.104,4018.476,4007.815,1365.047,3663.898
01/01/2019 17:00:00,5686.936,708.957,602.396,128.994,271.723,2101.118,469.741,1139.727,2179.053,4003.761,1447.225,651.350,364.389,4108.658,3983.204,1372.592,3737.571
01/01/2019 18:00:00,5622.842,716.716,605.643,132.212,276.799,2136.987,476.845,1163.955,2120.473,4036.539,1471.664,650.725,373.233,4124.823,3952.970,1373.305,3793.505
01/01/2019 19:00:00,5526.128,715.551,606.836,134.218,279.578,2148.048,475.582,1168.100,2081.910,4065.768,1475.872,648.616,375.379,4134.069,3944.313,1360.532,3781.407
01/01/2019 20:00:00,5403.325,705.391,602.510,135.024,280.849,2145.139,465.338,1166.292,2025.243,4067.236,1458.785,645.927,374.121,4091.832,3904.168,1336.866,3750.757
01/01/2019 21:00:00,5340.733,696.976,600.845,134.961,281.291,2145.083,458.172,1159.316,1976.091,4040.136,1444.451,635.753,375.088,4032.597,3877.320,1321.193,3722.260
01/01/2019 22:00:00,5338.939,694.901,600.742,136.288,279.640,2152.499,452.934,1166.199,1986.203,4045.267,1437.118,630.015,377.909,3984.747,3888.650,1326.195,3730.660
01/01/2019 23:00:00,5467.544,714.310,603.369,140.623,282.679,2206.337,459.305,1197.374,2038.825,4096.051,1468.655,631.947,389.901,3990.238,3981.299,1339.738,3816.884
01/02/2019 00:00:00,5803.804,759.261,622.468,148.298,294.359,2317.417,484.460,1255.547,2135.153,4279.301,1560.397,645.430,414.688,4045.643,4146.413,1363.392,4002.827
01/02/2019 01:00:00,5948.583,767.790,629.016,147.878,294.415,2286.335,485.369,1252.836,2183.379,4357.289,1566.406,659.118,413.008,4148.626,4200.756,1390.288,4038.134
01/02/2019 02:00:00,5918.498,755.697,624.106,143.530,300.276,2234.351,474.031,1234.643,2196.323,4314.944,1543.212,653.372,405.704,4143.185,4209.678,1384.037,3969.559
01/02/2019 03:00:00,5865.722,736.795,618.848,138.975,298.577,2171.960,462.774,1204.877,2156.789,4265.949,1513.942,643.829,395.401,4115.262,4181.733,1371.480,3904.407
01/02/2019 04:00:00,5744.884,708.122,609.506,132.497,292.627,2097.333,445.002,1156.217,2121.709,4168.928,1456.521,633.417,378.906,4086.653,4085.439,1343.059,3797.914
01/02/2019 05:00:00,5546.874,676.346,603.711,123.605,284.623,1991.075,420.739,1106.516,2042.373,4010.720,1379.254,616.060,358.518,4016.320,4008.166,1328.428,3639.793
01/02/2019 06:00:00,5323.651,644.952,667.021,116.077,279.266,1901.254,399.333,1064.922,2003.223,3868.818,1314.484,601.770,341.601,3909.274,3896.875,1288.745,3493.762
01/02/2019 07:00:00,5147.736,627.727,648.503,110.956,277.852,1849.230,384.780,1047.045,1954.868,3778.733,1272.583,594.376,331.915,3861.095,3825.269,1265.875,3417.464
01/02/2019 08:00:00,5020.021,626.315,667.285,108.302,274.459,1823.588,379.651,1032.922,1969.152,3725.528,1262.286,592.108,326.144,3824.718,3763.662,1256.296,3374.731
01/02/2019 09:00:00,4967.656,627.532,670.621,107.906,271.762,1821.359,380.749,1032.681,1988.878,3739.584,1252.272,579.663,324.617,3795.769,3743.608,1257.521,3368.295
01/02/2019 10:00:00,5076.658,620.129,678.938,108.880,274.575,1835.530,380.890,1046.328,1968.266,3759.620,1241.500,577.750,327.055,3791.976,3724.979,1260.928,3390.931
01/02/2019 11:00:00,5177.474,635.258,681.236,110.789,276.762,1880.205,390.259,1073.919,1986.911,3820.717,1271.180,593.461,337.079,3818.907,3740.416,1272.195,3460.974
01/02/2019 12:00:00,5456.999,677.158,704.519,115.330,292.518,2015.286,413.023,1133.807,2060.545,3972.845,1337.949,617.221,357.777,3879.792,3815.185,1285.415,3645.361
01/02/2019 13:00:00,5816.563,736.314,718.653,122.486,307.793,2168.951,448.191,1207.982,2216.050,4185.678,1431.682,641.261,387.483,3990.860,3959.759,1328.944,3902.080
01/02/2019 14:00:00,6106.616,780.193,739.534,128.852,326.368,2263.668,477.627,1273.315,2290.027,4318.715,1508.105,668.135,410.647,4112.219,4094.100,1351.279,4083.255
01/02/2019 15:00:00,6201.332,789.870,665.750,131.679,324.489,2256.039,480.791,1278.166,2269.371,4403.246,1505.142,671.993,419.350,4127.843,4081.405,1339.883,4115.326
01/02/2019 16:00:00,6313.567,801.421,664.864,133.633,323.482,2245.038,474.212,1286.040,2211.217,4470.984,1499.995,667.175,429.887,4118.068,4022.009,1346.631,4121.944
01/02/2019 17:00:00,6394.366,807.349,669.335,132.954,324.109,2213.893,469.433,1265.211,2218.353,4492.169,1502.145,662.519,438.824,4113.441,3948.087,1317.492,4093.835
01/02/2019 18:00:00,6441.251,807.158,670.361,123.417,316.959,2137.082,463.517,1224.373,2148.516,4500.515,1485.750,660.262,439.837,4078.160,3870.075,1340.090,4042.845
01/02/2019 19:00:00,6438.754,805.390,667.944,121.584,311.008,2094.098,453.119,1201.235,2076.044,4522.041,1459.016,657.484,441.882,4019.659,3777.506,1328.101,3996.839
01/02/2019 20:00:00,6443.931,794.044,670.486,123.003,307.670,2063.256,444.094,1174.429,2027.931,4515.487,1438.535,638.544,440.059,3973.127,3710.080,1315.925,3942.439
01/02/2019 21:00:00,6443.861,786.100,663.070,124.531,301.768,2044.109,429.827,1158.154,1978.271,4514.869,1412.315,639.359,436.178,3923.552,3668.958,1313.592,3886.102
01/02/2019 22:00:00,6436.039,775.618,651.710,125.814,299.457,2036.917,423.053,1160.416,1955.964,4493.370,1390.852,634.642,437.753,3888.774,3646.785,1312.912,3834.562
01/02/2019 23:00:00,6478.741,780.646,650.924,133.648,304.804,2130.889,429.683,1195.971,1976.023,4530.264,1409.950,627.074,442.878,3895.824,3697.191,1320.091,3868.360
01/03/2019 00:00:00,6667.569,803.228,659.146,143.500,316.885,2260.813,457.815,1272.541,2054.869,4584.478,1505.455,627.504,456.647,3953.937,3834.855,1361.559,4032.388
01/03/2019 01:00:00,6659.587,804.361,662.365,145.568,318.896,2286.266,466.525,1293.756,2131.499,4619.320,1539.983,656.009,451.194,4112.551,3908.779,1392.892,4147.354
01/03/2019 02:00:00,6509.730,791.033,654.283,142.740,317.165,2249.142,458.685,1269.933,2111.501,4571.320,1515.726,648.595,440.887,4118.378,3880.447,1375.953,4099.069
01/03/2019 03:00:00,6365.715,771.912,645.620,138.408,314.590,2183.519,449.853,1252.803,2099.474,4508.816,1485.195,649.546,426.916,4091.019,3832.840,1353.391,4017.986
01/03/2019 04:00:00,6145.175,744.511,631.608,130.674,306.948,2096.616,430.722,1210.626,2038.293,4372.600,1429.910,638.126,408.435,4051.657,3747.995,1333.069,3913.629
