MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
07/30/2021 06:00:00,6229.907,757.952,890.411,180.167,361.076,2775.614,507.271,1170.213,3406.848,4518.808,1729.453,846.779,490.955,4377.745,3309.754,1191.198,4620.069
07/30/2021 07:00:00,5846.033,705.100,866.046,167.906,346.374,2637.728,472.917,1092.152,3333.211,4243.406,1621.098,816.584,454.476,4281.213,3226.413,1126.775,4375.861
07/30/2021 08:00:00,5548.655,663.713,845.545,157.013,337.170,2507.922,447.712,1035.334,3259.968,4060.938,1538.050,787.358,424.326,4174.959,3152.733,1078.264,4168.307
07/30/2021 09:00:00,5374.596,632.575,829.467,152.874,327.675,2406.783,429.613,976.631,3200.189,3917.218,1482.370,766.149,404.278,4113.185,3102.679,1057.174,4006.510
07/30/2021 10:00:00,5271.386,619.338,822.994,148.081,322.748,2333.182,420.867,947.631,3182.356,3847.631,1467.116,753.540,398.365,4063.774,3129.108,1037.990,3907.108
07/30/2021 11:00:00,5340.401,619.758,832.349,145.478,328.956,2316.034,429.875,945.805,3208.516,3860.957,1498.011,750.392,405.400,4053.340,3227.357,1040.767,3950.233
07/30/2021 12:00:00,5459.732,622.578,793.680,143.142,335.695,2321.894,447.591,969.159,3263.368,3953.399,1546.259,760.280,412.982,4097.579,3410.664,1049.701,4142.225
07/30/2021 13:00:00,5679.669,625.513,809.379,146.091,343.984,2374.611,473.252,1038.186,3367.089,4099.199,1594.499,776.660,433.674,4120.208,3509.919,1071.096,4275.317
07/30/2021 14:00:00,6169.642,674.543,846.059,151.613,362.626,2537.980,509.390,1140.113,3429.946,4397.631,1642.990,819.367,464.303,4203.137,3551.612,1140.919,4616.577
07/30/2021 15:00:00,6844.203,740.900,897.680,172.303,383.187,2759.516,543.040,1261.922,3525.965,4827.222,1727.451,867.656,501.093,4368.294,3640.122,1230.257,5036.840
07/30/2021 16:00:00,7609.519,795.779,950.510,190.514,409.624,3010.577,579.659,1397.041,3605.192,5321.108,1857.927,920.289,540.828,4562.431,3754.946,1340.503,5457.710
07/30/2021 17:00:00,8298.771,850.012,992.423,207.499,432.893,3207.626,612.684,1512.821,3611.219,5745.454,1913.719,971.713,599.193,4760.184,3780.910,1449.197,5803.775
07/30/2021 18:00:00,8780.307,940.483,1030.356,220.041,441.927,3383.986,628.341,1592.873,3654.299,6091.407,2016.403,1010.064,650.301,4930.385,3793.795,1522.603,6089.733
07/30/2021 19:00:00,9141.985,995.969,1054.832,234.171,458.433,3526.206,638.816,1663.885,3673.156,6313.395,2133.766,1042.960,690.341,5089.278,3796.914,1576.559,6338.254
07/30/2021 20:00:00,9312.515,1012.167,1060.418,244.674,467.178,3613.353,650.269,1706.370,3599.076,6365.274,2236.195,1061.089,713.971,5189.841,3805.963,1617.026,6485.242
07/30/2021 21:00:00,9388.272,1024.856,1041.793,252.074,464.306,3641.284,666.494,1717.954,3574.546,6439.329,2309.798,1067.118,721.479,5237.537,3775.820,1633.416,6504.911
07/30/2021 22:00:00,9395.648,1040.178,998.183,251.193,461.190,3593.518,685.699,1705.168,3639.361,6477.993,2283.621,1068.984,717.566,5208.541,3782.551,1629.898,6491.370
07/30/2021 23:00:00,9271.954,1047.111,988.265,246.049,448.238,3507.180,678.819,1646.307,3666.421,6408.722,2293.196,1059.303,703.070,5148.000,3746.367,1580.002,6387.095
07/31/2021 00:00:00,9031.206,1008.227,990.689,229.922,434.218,3301.501,667.507,1581.523,3626.843,6231.763,2223.300,1046.127,683.473,5039.151,3729.069,1564.628,6232.248
07/31/2021 01:00:00,8652.592,961.637,965.918,217.809,421.472,3087.387,648.184,1494.541,3627.675,6063.591,2100.260,1026.394,654.321,4899.611,3677.943,1548.632,6036.082
07/31/2021 02:00:00,8213.061,920.337,937.416,205.833,402.993,2951.209,620.213,1410.326,3535.335,5816.608,1995.516,995.893,617.100,4797.376,3603.449,1508.625,5753.594
07/31/2021 03:00:00,7848.876,861.442,915.005,194.694,391.306,2853.919,579.339,1326.562,3445.235,5584.796,1886.115,965.837,577.366,4772.143,3516.087,1468.719,5538.271
07/31/2021 04:00:00,7326.977,812.521,896.217,180.425,369.022,2668.492,534.187,1220.730,3319.965,5275.021,1739.465,925.909,527.011,4614.293,3386.040,1388.505,5188.377
07/31/2021 05:00:00,6777.220,743.660,873.297,162.915,351.225,2484.978,486.362,1129.234,3151.602,4924.599,1599.094,879.468,477.691,4470.916,3240.373,1301.970,4848.797
