MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
12/13/2020 07:00:00,4767.659,525.953,669.531,97.700,232.977,1619.862,355.389,894.274,1831.692,3357.948,1246.525,565.897,317.063,3440.883,3686.720,1070.338,3028.159
12/13/2020 08:00:00,4704.150,518.050,711.215,94.876,230.687,1581.469,347.685,884.356,1820.728,3323.963,1227.923,564.576,308.879,3410.032,3658.815,1067.177,2970.697
12/13/2020 09:00:00,4682.739,512.809,755.411,93.023,223.999,1547.134,345.222,882.612,1805.488,3304.137,1218.823,578.180,305.780,3415.474,3588.043,1082.608,2959.539
12/13/2020 10:00:00,4676.074,514.554,756.118,92.139,223.900,1519.437,345.315,880.717,1802.308,3309.856,1210.583,568.739,301.902,3428.059,3536.156,1079.813,2961.682
12/13/2020 11:00:00,4715.916,523.067,759.001,93.084,223.864,1522.672,350.492,881.470,1778.464,3341.038,1207.967,549.517,307.137,3418.694,3567.322,1082.348,2998.259
12/13/2020 12:00:00,4836.665,539.580,771.968,95.499,230.577,1558.968,361.047,903.538,1863.469,3401.215,1218.835,560.726,315.973,3467.186,3617.022,1105.665,3062.242
12/13/2020 13:00:00,5004.993,557.033,778.322,99.580,234.527,1631.344,373.006,941.203,1938.209,3487.837,1242.966,571.090,326.939,3523.952,3700.483,1142.042,3143.417
12/13/2020 14:00:00,5212.097,587.184,752.562,102.871,232.487,1698.597,385.481,971.642,1976.676,3595.489,1268.661,578.163,334.680,3659.672,3764.484,1191.313,3228.566
12/13/2020 15:00:00,5454.102,607.596,761.916,106.636,233.831,1741.719,394.488,998.485,1994.095,3757.857,1295.405,595.064,344.976,3699.560,3824.700,1234.799,3313.776
12/13/2020 16:00:00,5639.589,627.986,778.036,110.808,242.368,1792.226,406.514,1024.382,1987.693,3893.513,1350.966,623.567,356.254,3743.872,3887.604,1272.878,3423.978
12/13/2020 17:00:00,5746.233,640.139,785.463,115.120,246.718,1827.758,412.089,1046.271,1940.729,3994.187,1380.645,617.876,364.964,3803.549,3915.828,1294.883,3481.480
12/13/2020 18:00:00,5834.157,652.412,784.484,117.322,247.789,1883.809,425.065,1066.773,1926.346,4035.949,1402.426,607.470,374.126,3803.057,3950.107,1295.476,3552.226
12/13/2020 19:00:00,5880.275,661.487,790.692,117.796,247.124,1846.536,429.445,1065.892,1912.472,4063.736,1397.025,606.289,380.760,3792.557,3973.453,1295.204,3527.287
12/13/2020 20:00:00,5872.868,661.677,767.915,114.949,245.448,1805.791,427.320,1046.677,1852.205,4089.974,1388.887,607.318,384.494,3770.489,3940.425,1282.496,3450.170
12/13/2020 21:00:00,5850.654,658.793,777.148,112.247,237.855,1772.395,426.014,1028.381,1793.558,4102.227,1385.312,590.824,383.230,3690.064,3892.939,1285.478,3385.276
12/13/2020 22:00:00,5865.661,674.071,784.346,111.525,241.703,1737.199,422.528,1041.995,1800.651,4137.963,1384.189,580.836,387.949,3621.563,3933.058,1291.604,3377.987
12/13/2020 23:00:00,5947.035,691.313,776.774,119.567,251.748,1847.326,428.028,1075.820,1854.623,4169.923,1419.658,611.691,402.558,3612.984,4004.160,1308.110,3456.771
12/14/2020 00:00:00,6190.163,714.470,753.813,132.967,271.444,2046.435,464.958,1175.293,1987.142,4277.334,1528.906,633.090,423.658,3695.216,4111.605,1356.775,3693.325
12/14/2020 01:00:00,6243.954,709.598,760.949,135.536,275.406,2015.040,466.403,1191.359,2014.485,4341.389,1532.362,648.768,417.417,3892.135,4185.450,1374.577,3772.956
12/14/2020 02:00:00,6201.117,701.362,753.489,133.717,270.319,1989.528,458.187,1181.973,2015.773,4296.789,1514.382,635.092,408.917,3928.532,4191.760,1365.530,3772.803
12/14/2020 03:00:00,6111.322,692.651,746.531,129.650,275.823,1994.147,447.014,1158.226,2016.748,4249.786,1482.868,632.090,400.407,3953.277,4128.893,1346.322,3736.077
12/14/2020 04:00:00,5961.150,676.996,736.829,123.657,271.981,1961.598,431.159,1123.300,1984.504,4169.054,1432.148,620.886,387.328,3944.868,4058.973,1313.059,3650.698
12/14/2020 05:00:00,5718.471,646.714,724.843,115.845,258.111,1847.278,404.413,1062.551,1885.027,3998.305,1358.509,599.074,370.434,3850.672,4013.045,1261.972,3508.864
12/14/2020 06:00:00,5486.390,620.966,710.135,109.488,254.389,1735.150,384.789,1014.520,1846.158,3830.230,1287.625,577.782,354.280,3754.133,3933.397,1219.729,3367.131
