MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
02/01/2017 07:00:00,3883.926,518.791,574.744,91.305,258.916,1553.150,332.071,862.651,1687.753,2797.818,1149.164,571.854,293.058,3220.999,2990.983,840.406,2902.804
02/01/2017 08:00:00,3789.102,517.299,573.130,89.353,249.696,1528.626,324.084,852.001,1684.535,2692.944,1128.357,559.701,287.149,3037.808,2933.171,845.810,2852.999
02/01/2017 09:00:00,3758.226,522.854,576.342,88.616,255.273,1530.177,322.512,847.829,1687.097,2691.457,1122.514,558.210,284.920,3051.277,2908.983,864.750,2833.461
02/01/2017 10:00:00,3787.272,532.746,582.158,89.161,253.807,1544.375,326.055,854.366,1689.495,2727.502,1126.141,550.290,286.789,3053.136,2972.555,883.180,2859.601
02/01/2017 11:00:00,3992.410,558.756,597.472,92.577,259.987,1599.813,339.139,885.865,1662.909,2830.592,1161.374,560.862,297.866,3092.096,3084.341,911.941,2939.827
02/01/2017 12:00:00,4384.388,610.483,623.391,101.108,273.601,1727.570,365.998,949.473,1813.549,3058.031,1246.319,594.816,321.428,3184.764,3194.961,967.766,3145.666
02/01/2017 13:00:00,4934.106,682.820,664.847,111.161,295.601,1928.358,412.973,1047.519,1953.646,3409.410,1375.572,634.162,359.292,3376.915,3490.208,1063.147,3512.992
02/01/2017 14:00:00,5135.082,712.645,682.795,115.847,306.397,2036.484,447.781,1087.978,2097.124,3516.602,1454.060,662.096,379.703,3534.213,3662.759,1086.201,3692.491
02/01/2017 15:00:00,5103.868,698.761,675.345,116.186,301.877,2001.659,446.717,1077.939,2071.018,3573.604,1436.549,657.089,381.067,3496.381,3692.499,1038.853,3697.211
02/01/2017 16:00:00,5021.932,672.652,666.059,118.395,308.115,2003.006,448.830,1069.930,2081.906,3577.312,1438.995,660.642,378.274,3453.932,3612.268,1002.378,3692.388
02/01/2017 17:00:00,4914.641,646.005,654.612,120.966,300.126,2001.186,453.486,1063.562,2090.714,3478.253,1447.445,667.555,375.990,3419.019,3570.952,967.576,3681.060
02/01/2017 18:00:00,4790.402,615.566,639.458,119.981,304.983,1975.046,452.097,1049.332,2080.794,3442.469,1447.642,666.243,369.254,3364.460,3446.041,933.072,3621.568
