MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/09/2020 06:00:00,5031.777,494.920,797.616,73.388,219.815,1281.848,272.070,719.908,1412.448,3209.158,993.695,563.218,369.588,3326.501,2719.214,858.013,2879.224
09/09/2020 07:00:00,4783.429,467.737,796.923,70.599,212.301,1234.557,262.307,693.498,1378.253,3055.405,968.830,548.278,345.042,3280.408,2666.710,834.326,2798.758
09/09/2020 08:00:00,4629.492,446.488,822.435,68.900,209.448,1210.063,257.829,671.901,1380.007,2963.443,956.889,542.832,329.411,3254.558,2647.183,810.992,2747.821
09/09/2020 09:00:00,4526.165,429.757,809.958,69.590,209.694,1202.654,258.138,675.389,1380.805,2892.189,954.559,542.828,322.149,3224.160,2660.714,807.233,2691.095
09/09/2020 10:00:00,4547.084,429.268,811.564,71.097,212.766,1224.976,262.923,690.000,1396.499,2908.023,973.321,550.495,321.805,3234.447,2691.114,822.575,2711.834
09/09/2020 11:00:00,4653.845,453.428,776.695,75.714,224.188,1291.121,280.902,717.794,1445.389,2983.497,1027.904,561.956,337.240,3222.304,2802.264,833.332,2808.302
09/09/2020 12:00:00,4953.002,500.403,754.476,82.184,247.049,1422.394,318.030,790.475,1559.352,3191.915,1128.868,597.553,363.511,3387.177,3052.832,874.478,3039.470
09/09/2020 13:00:00,5103.418,522.700,766.905,88.000,252.557,1519.977,352.078,831.053,1670.011,3311.674,1210.828,621.508,379.535,3527.155,3228.081,888.192,3217.127
09/09/2020 14:00:00,5293.338,546.177,737.393,91.260,249.049,1565.291,369.459,850.998,1724.877,3381.306,1242.130,623.129,405.848,3563.936,3232.121,882.756,3325.583
09/09/2020 15:00:00,5590.792,571.553,739.826,93.349,252.451,1595.303,376.625,871.799,1730.940,3525.356,1267.456,632.519,444.472,3605.776,3218.338,905.489,3392.533
09/09/2020 16:00:00,5935.465,609.834,753.980,95.651,262.641,1624.246,381.776,867.738,1737.444,3599.729,1285.028,637.978,486.792,3652.701,3209.061,925.312,3492.953
09/09/2020 17:00:00,6294.458,651.968,769.637,97.362,266.235,1644.447,387.546,878.180,1741.674,3755.472,1303.618,641.082,530.130,3681.587,3179.854,947.107,3531.342
09/09/2020 18:00:00,6596.827,692.728,787.624,98.568,263.825,1648.330,388.083,908.248,1714.926,3823.407,1306.982,640.124,561.540,3702.077,3164.580,953.960,3543.558
09/09/2020 19:00:00,6870.185,732.111,801.274,98.862,266.962,1635.483,382.918,898.327,1709.764,3872.826,1299.893,647.573,588.688,3694.882,3191.040,953.519,3540.269
09/09/2020 20:00:00,7024.538,765.804,804.985,98.026,256.276,1623.416,376.859,896.942,1687.309,3853.008,1290.006,642.757,604.695,3668.177,3190.823,945.884,3572.046
09/09/2020 21:00:00,7129.087,785.204,818.032,99.592,259.068,1619.049,373.572,887.446,1661.448,3827.287,1285.166,632.083,615.196,3652.013,3162.509,946.227,3553.830
09/09/2020 22:00:00,7103.122,788.839,820.310,101.278,263.502,1614.157,375.454,911.996,1674.945,3825.689,1285.108,637.226,622.027,3648.900,3158.704,955.778,3518.001
09/09/2020 23:00:00,6934.784,775.375,808.023,102.858,250.044,1622.344,377.472,912.442,1663.263,3748.969,1288.816,620.514,602.955,3606.918,3132.508,961.938,3497.433
09/10/2020 00:00:00,6716.335,739.392,787.895,103.094,252.985,1612.770,371.846,897.523,1646.089,3688.682,1280.391,607.385,577.296,3628.292,3114.399,960.516,3463.283
09/10/2020 01:00:00,6522.190,702.984,773.302,102.589,255.409,1644.014,368.334,897.053,1623.718,3649.842,1279.969,601.074,551.474,3626.260,3106.927,963.815,3493.468
09/10/2020 02:00:00,6358.030,678.932,767.520,100.163,256.686,1631.401,360.902,886.422,1637.308,3620.948,1277.867,598.589,532.162,3686.019,3141.584,973.696,3455.408
09/10/2020 03:00:00,6018.333,626.575,747.517,94.120,251.177,1558.111,343.513,839.868,1598.087,3498.876,1217.604,588.186,500.178,3638.768,3076.849,934.020,3309.448
09/10/2020 04:00:00,5597.921,566.147,766.224,85.662,241.921,1451.528,315.141,782.300,1520.878,3354.224,1137.632,566.374,461.276,3549.086,2907.263,886.100,3098.208
09/10/2020 05:00:00,5195.680,512.860,740.575,78.445,233.663,1360.934,291.192,750.657,1450.503,3143.146,1072.134,544.636,419.586,3469.050,2807.335,834.908,2939.071
