MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
03/28/2021 06:00:00,3816.276,379.534,618.246,79.073,204.660,1332.910,276.691,787.439,1456.552,2885.351,1062.588,527.857,251.721,3427.920,3469.482,836.194,2463.181
03/28/2021 07:00:00,3654.954,367.750,609.639,77.465,203.200,1318.207,274.329,776.578,1480.243,2793.422,1043.661,520.965,243.643,3386.510,3485.126,799.782,2415.650
03/28/2021 08:00:00,3564.551,365.718,607.076,77.199,200.951,1320.201,273.497,789.269,1490.684,2748.886,1031.310,522.463,238.744,3379.824,3476.161,788.072,2416.495
03/28/2021 09:00:00,3538.255,370.690,609.348,77.009,203.239,1322.052,275.518,786.945,1508.562,2739.150,1034.396,526.059,236.415,3404.463,3417.966,790.269,2437.708
03/28/2021 10:00:00,3494.542,381.370,610.950,78.801,205.877,1335.890,281.006,793.223,1525.547,2737.388,1049.757,529.744,239.595,3472.749,3392.406,799.060,2478.501
03/28/2021 11:00:00,3554.919,402.205,620.231,81.575,206.419,1371.123,291.023,824.745,1545.899,2798.505,1072.660,540.023,249.798,3526.158,3424.665,819.434,2555.183
03/28/2021 12:00:00,3686.533,430.290,631.354,85.584,213.317,1416.492,306.537,864.046,1604.877,2926.751,1106.237,559.217,262.462,3572.265,3486.886,854.759,2691.739
03/28/2021 13:00:00,3827.119,464.720,638.291,88.156,211.230,1430.398,319.948,888.950,1662.790,3030.421,1128.404,562.984,267.413,3642.426,3475.443,893.718,2777.153
03/28/2021 14:00:00,4019.089,480.448,647.276,89.162,214.673,1451.288,324.338,897.785,1650.328,3133.518,1145.778,556.174,277.050,3656.462,3516.984,922.723,2802.348
03/28/2021 15:00:00,4147.331,475.325,657.851,87.553,218.682,1453.456,323.793,881.421,1638.154,3162.930,1156.076,554.531,282.139,3640.856,3539.375,913.775,2841.494
03/28/2021 16:00:00,4166.163,459.285,655.219,85.284,215.702,1444.577,324.409,860.083,1593.305,3193.580,1158.304,551.596,282.632,3603.814,3530.914,887.494,2829.091
03/28/2021 17:00:00,4144.733,443.192,649.488,84.167,212.808,1437.186,321.527,835.973,1529.432,3161.415,1151.385,557.433,283.009,3571.366,3420.508,864.138,2807.378
03/28/2021 18:00:00,4133.044,432.140,649.101,84.085,212.144,1427.170,319.815,823.000,1495.031,3160.200,1140.906,562.217,283.108,3563.490,3326.626,851.084,2789.994
03/28/2021 19:00:00,4122.008,419.492,686.616,82.363,206.703,1403.697,313.033,800.356,1452.445,3146.713,1123.549,563.594,281.774,3552.239,3244.603,842.995,2752.090
03/28/2021 20:00:00,4126.455,411.802,702.521,81.399,201.049,1379.085,307.674,789.992,1420.424,3157.651,1107.018,569.515,279.167,3558.351,3202.545,833.841,2699.552
03/28/2021 21:00:00,4147.425,408.967,704.266,79.734,200.472,1385.560,305.736,786.056,1410.086,3141.624,1100.649,566.254,278.100,3558.084,3093.435,838.735,2680.610
03/28/2021 22:00:00,4225.509,418.631,704.025,82.622,200.518,1393.315,305.566,793.619,1336.597,3269.954,1110.798,561.044,281.897,3579.412,3026.458,851.890,2666.846
03/28/2021 23:00:00,4290.856,432.492,702.886,87.733,201.966,1422.693,312.370,791.000,1402.638,3254.819,1130.465,556.418,290.363,3581.859,2958.127,864.675,2710.524
03/29/2021 00:00:00,4334.712,444.462,700.240,92.757,203.159,1427.097,317.003,800.695,1436.834,3240.581,1138.763,547.559,295.992,3585.686,3046.391,882.833,2729.521
03/29/2021 01:00:00,4386.403,468.766,660.837,95.328,205.465,1445.138,318.911,836.570,1462.063,3292.577,1151.354,548.294,305.719,3589.960,3167.941,896.939,2775.816
03/29/2021 02:00:00,4562.662,501.499,670.158,98.838,217.478,1524.185,328.968,894.859,1524.752,3446.362,1190.990,577.930,317.219,3598.881,3350.094,950.664,2902.267
03/29/2021 03:00:00,4477.931,496.017,681.200,95.247,217.368,1491.321,319.406,889.187,1500.391,3401.315,1154.436,584.860,310.057,3643.904,3236.648,947.612,2872.698
03/29/2021 04:00:00,4252.767,474.630,653.571,88.663,213.191,1422.194,295.668,846.345,1415.997,3264.919,1090.446,570.880,294.130,3571.147,2952.561,911.483,2757.123
03/29/2021 05:00:00,4045.348,449.119,664.183,82.366,205.100,1371.393,272.911,806.510,1359.628,3080.547,1028.660,546.435,279.513,3472.900,2916.588,859.995,2625.045
