MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/05/2020 07:00:00,3895.665,404.159,633.471,74.325,216.109,1331.576,263.978,762.095,1510.149,2744.194,974.497,555.876,265.309,3042.298,2980.861,776.660,2699.973
11/05/2020 08:00:00,3818.997,397.216,673.674,71.647,208.873,1290.645,255.380,738.006,1485.240,2682.192,954.640,554.497,258.915,3003.340,2950.342,765.308,2654.726
11/05/2020 09:00:00,3769.787,394.139,674.430,70.280,206.814,1277.131,252.125,736.392,1508.146,2662.645,946.497,566.914,254.108,2981.817,2943.805,757.905,2648.661
11/05/2020 10:00:00,3795.119,395.941,670.890,71.768,206.863,1276.475,251.935,727.999,1507.143,2641.766,947.975,548.655,254.948,2952.758,2955.578,758.849,2638.599
11/05/2020 11:00:00,3909.612,410.131,675.877,73.843,209.466,1309.998,256.885,741.947,1524.919,2682.652,976.038,564.055,260.852,2984.150,3003.204,771.959,2694.437
11/05/2020 12:00:00,4139.699,445.136,640.038,79.005,221.490,1396.697,276.686,782.172,1577.912,2821.347,1039.960,588.321,277.976,3068.612,3145.697,810.468,2844.266
11/05/2020 13:00:00,4540.109,502.180,662.238,86.605,234.243,1533.460,317.651,859.536,1724.100,3081.996,1150.724,633.884,306.358,3219.002,3400.941,876.838,3134.733
11/05/2020 14:00:00,4713.777,522.088,672.993,88.981,242.446,1618.057,346.765,883.014,1809.479,3187.683,1212.384,664.744,320.101,3335.465,3559.657,887.035,3291.727
11/05/2020 15:00:00,4705.303,514.989,683.736,88.601,246.015,1642.256,356.971,890.613,1812.889,3194.681,1223.792,658.556,326.898,3379.834,3605.172,854.740,3323.554
11/05/2020 16:00:00,4663.692,506.215,690.840,87.838,248.884,1642.596,362.529,860.686,1830.675,3225.801,1234.148,641.995,333.914,3403.284,3574.219,837.224,3307.099
11/05/2020 17:00:00,4669.578,501.014,698.670,88.233,252.837,1661.169,366.943,860.658,1873.215,3262.750,1257.076,636.437,339.072,3422.212,3596.400,828.666,3338.513
11/05/2020 18:00:00,4697.646,501.658,697.851,89.762,256.377,1683.298,374.604,885.578,1849.528,3299.118,1282.426,636.907,346.191,3459.681,3606.241,832.135,3363.343
11/05/2020 19:00:00,4756.968,503.651,702.493,91.795,260.278,1702.678,378.833,886.795,1843.083,3349.885,1304.503,639.340,353.754,3501.565,3573.320,834.724,3380.654
11/05/2020 20:00:00,4826.392,509.898,703.026,94.591,259.623,1717.258,381.835,901.829,1844.910,3406.455,1316.160,645.768,359.920,3543.806,3574.687,836.707,3413.255
11/05/2020 21:00:00,4855.682,513.278,703.139,97.237,264.130,1723.945,381.257,906.646,1813.245,3443.550,1316.048,649.116,363.572,3595.811,3609.559,843.216,3427.077
11/05/2020 22:00:00,4857.221,517.897,700.375,101.535,259.635,1722.190,378.831,912.986,1815.545,3472.282,1314.491,650.064,364.618,3619.167,3577.452,844.470,3427.734
11/05/2020 23:00:00,4816.070,518.603,695.015,105.182,256.519,1714.237,378.515,931.183,1819.171,3450.895,1310.011,642.628,365.189,3627.689,3573.970,850.734,3408.054
11/06/2020 00:00:00,4820.570,532.599,690.228,110.627,257.838,1766.080,382.646,961.041,1845.768,3445.628,1335.534,640.807,373.909,3617.850,3659.931,864.951,3447.584
11/06/2020 01:00:00,4884.369,530.615,693.080,110.256,257.537,1762.650,382.284,970.647,1853.278,3479.072,1332.645,653.825,369.907,3601.112,3679.755,901.815,3476.670
11/06/2020 02:00:00,4778.316,514.779,681.651,105.240,257.610,1701.043,370.007,926.241,1813.456,3394.575,1294.228,635.976,356.931,3532.814,3581.328,888.596,3372.734
11/06/2020 03:00:00,4651.599,495.298,670.861,99.624,242.472,1628.880,352.057,886.475,1752.003,3305.288,1249.081,619.243,341.447,3438.734,3478.743,869.044,3232.248
11/06/2020 04:00:00,4443.852,467.919,659.114,93.233,230.860,1554.604,332.061,860.083,1642.050,3177.936,1191.199,602.381,323.310,3353.580,3332.670,844.532,3120.068
11/06/2020 05:00:00,4181.591,431.157,696.263,85.691,220.064,1465.731,305.716,813.040,1558.159,3021.747,1118.566,584.635,300.697,3258.669,3159.079,809.668,2993.913
11/06/2020 06:00:00,3949.650,402.695,727.461,79.108,209.774,1380.939,282.488,765.422,1491.454,2866.088,1052.401,567.795,279.777,3139.859,3059.775,773.892,2835.818
