MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
02/22/2021 07:00:00,4749.306,629.165,651.691,102.841,261.037,1601.598,361.592,1050.314,1786.060,3351.052,1220.918,536.399,340.774,3202.524,3678.227,1070.040,3308.870
02/22/2021 08:00:00,4774.495,635.854,641.009,101.816,258.169,1591.231,358.423,1049.435,1787.724,3343.066,1206.978,548.178,337.576,3210.324,3652.500,1083.981,3290.647
02/22/2021 09:00:00,4866.109,650.037,654.113,101.197,259.670,1582.402,359.351,1060.989,1803.514,3409.951,1204.016,553.260,338.007,3241.856,3659.831,1102.593,3291.435
02/22/2021 10:00:00,5007.246,671.364,663.628,102.718,261.740,1613.229,362.480,1074.040,1827.175,3456.401,1212.157,557.393,341.074,3263.478,3683.070,1138.328,3328.692
02/22/2021 11:00:00,5231.609,699.872,666.864,105.623,263.184,1683.333,373.272,1114.579,1850.276,3562.791,1250.967,553.469,352.978,3312.520,3726.146,1180.822,3422.721
02/22/2021 12:00:00,5629.470,748.635,689.470,112.321,274.188,1804.232,397.444,1179.591,1935.280,3739.292,1322.834,578.919,378.533,3418.961,3815.990,1239.355,3614.718
02/22/2021 13:00:00,6172.133,821.457,719.994,120.748,294.344,1982.630,434.365,1268.009,2060.224,4053.001,1429.323,618.725,410.287,3588.175,4024.347,1314.200,3926.570
02/22/2021 14:00:00,6391.324,832.849,733.829,122.338,300.534,2031.999,460.630,1301.419,2143.938,4176.961,1484.936,629.111,422.084,3666.606,4143.360,1318.859,4064.515
02/22/2021 15:00:00,6124.312,777.142,727.239,117.903,304.866,1972.293,454.604,1258.796,2083.715,4047.540,1487.366,643.717,412.276,3590.822,4116.721,1235.852,4007.397
02/22/2021 16:00:00,5753.129,721.626,721.118,112.569,292.296,1946.248,438.871,1196.742,1992.765,3910.400,1454.648,653.112,402.619,3498.193,4057.794,1138.481,3948.461
02/22/2021 17:00:00,5449.232,678.350,706.914,108.757,288.277,1890.569,427.227,1144.130,1912.248,3799.986,1439.904,638.941,393.484,3395.154,3997.557,1070.159,3887.896
02/22/2021 18:00:00,5212.864,640.492,696.201,105.658,277.991,1841.298,420.303,1094.120,1855.696,3672.778,1415.994,625.334,386.644,3282.729,3967.302,1013.570,3790.651
02/22/2021 19:00:00,5019.303,611.437,686.513,101.991,277.991,1740.889,412.084,1067.441,1816.986,3550.697,1392.527,604.155,380.715,3212.917,3932.177,960.023,3692.406
02/22/2021 20:00:00,4864.649,588.417,677.642,100.051,268.797,1665.949,404.749,1036.715,1803.538,3476.111,1369.223,598.034,369.398,3153.863,3865.612,931.179,3624.294
02/22/2021 21:00:00,4713.762,571.649,671.275,100.529,260.363,1619.704,394.562,1005.515,1756.549,3361.634,1348.398,607.467,359.125,3118.444,3866.898,899.824,3537.410
02/22/2021 22:00:00,4594.445,561.144,659.796,96.946,264.500,1584.035,387.889,991.877,1736.393,3272.835,1328.052,607.903,353.761,3096.306,3886.000,877.223,3467.833
02/22/2021 23:00:00,4548.729,565.277,646.250,99.572,262.409,1578.123,392.236,1013.060,1751.823,3217.335,1331.501,591.738,354.056,3101.786,3817.072,876.285,3452.620
02/23/2021 00:00:00,4592.213,588.053,644.218,107.561,259.307,1643.074,401.354,1052.973,1795.237,3260.695,1365.223,574.167,361.493,3105.526,3853.266,893.191,3498.803
02/23/2021 01:00:00,4881.266,636.864,657.445,115.544,272.484,1733.730,421.079,1109.156,1880.704,3403.005,1436.987,579.009,386.430,3169.298,3953.528,957.442,3647.682
02/23/2021 02:00:00,5094.001,654.151,665.010,115.822,276.234,1732.508,419.694,1121.370,1920.005,3520.212,1443.467,587.367,384.968,3296.518,3953.740,1009.970,3689.280
02/23/2021 03:00:00,5138.465,651.078,667.878,111.382,270.764,1686.963,407.092,1102.216,1892.299,3499.254,1417.549,580.878,377.670,3283.207,3910.498,1023.149,3620.527
02/23/2021 04:00:00,5090.828,637.024,662.637,104.871,266.008,1625.369,390.760,1065.856,1828.732,3440.719,1364.836,577.942,365.134,3264.976,3807.615,1020.222,3528.076
02/23/2021 05:00:00,4958.177,604.708,657.037,97.022,257.704,1524.761,363.301,1015.093,1769.059,3352.972,1283.263,565.405,345.348,3221.879,3709.450,1002.311,3361.593
02/23/2021 06:00:00,4815.773,575.505,647.579,91.297,253.176,1427.131,341.238,972.502,1709.436,3256.711,1213.986,559.751,329.597,3161.653,3615.841,981.950,3228.921
