MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
11/27/2020 07:00:00,3721.516,431.389,706.498,82.433,207.709,1373.208,294.704,754.245,1454.366,2634.678,1070.049,548.710,258.277,3238.937,3311.691,906.303,2834.884
11/27/2020 08:00:00,3654.833,428.672,705.136,80.776,207.140,1356.022,289.451,750.156,1449.327,2618.496,1056.549,544.660,254.282,3220.641,3297.122,907.831,2850.230
11/27/2020 09:00:00,3624.923,428.232,710.951,79.714,207.199,1356.990,290.432,748.061,1457.440,2611.093,1053.551,525.190,252.401,3224.325,3298.022,911.911,2827.678
11/27/2020 10:00:00,3628.614,434.255,717.665,79.815,208.469,1371.716,294.048,756.900,1471.455,2624.840,1061.187,527.290,252.713,3252.562,3303.099,919.307,2833.369
11/27/2020 11:00:00,3703.720,440.884,722.495,82.571,209.996,1410.843,303.324,775.715,1504.843,2704.857,1082.494,533.032,258.261,3282.381,3327.220,940.483,2875.379
11/27/2020 12:00:00,3823.441,463.909,685.978,86.764,218.704,1486.811,319.714,811.199,1566.795,2809.482,1127.567,551.260,272.745,3354.743,3389.872,969.411,2965.003
11/27/2020 13:00:00,3979.986,493.673,697.763,91.963,226.839,1578.558,338.178,856.806,1672.544,2925.267,1182.378,579.771,287.280,3451.497,3498.099,1001.986,3054.305
11/27/2020 14:00:00,4110.112,517.712,701.846,93.717,225.458,1611.812,352.215,891.370,1789.800,3013.178,1221.033,599.207,292.393,3559.101,3639.874,1032.159,3085.258
11/27/2020 15:00:00,4224.215,517.106,705.498,94.094,225.317,1621.609,358.089,899.124,1785.263,3101.917,1226.958,612.355,294.757,3590.332,3688.283,1050.500,3139.167
11/27/2020 16:00:00,4299.789,505.063,698.735,92.734,225.953,1613.631,352.811,888.674,1763.573,3109.676,1233.274,598.886,293.501,3599.696,3707.083,1041.591,3141.457
11/27/2020 17:00:00,4328.433,488.304,608.708,90.002,224.164,1594.458,350.022,872.545,1782.660,3080.819,1237.178,589.095,293.907,3591.294,3656.538,1013.724,3107.908
11/27/2020 18:00:00,4339.324,474.566,607.801,88.703,222.806,1573.205,345.851,850.310,1748.908,3055.315,1232.547,583.859,292.376,3560.138,3604.820,988.272,3068.243
11/27/2020 19:00:00,4302.794,459.987,604.397,86.968,219.070,1555.634,338.327,825.870,1688.893,3035.900,1204.281,577.755,288.762,3501.784,3540.850,950.788,3008.104
11/27/2020 20:00:00,4253.597,449.586,599.489,85.693,214.963,1530.057,329.590,805.383,1631.142,2989.401,1183.448,579.674,285.469,3464.668,3486.775,921.440,2962.168
11/27/2020 21:00:00,4209.167,446.142,597.175,86.232,214.380,1511.194,322.668,789.454,1613.698,2929.566,1163.397,576.327,283.816,3428.261,3440.105,901.965,2930.090
11/27/2020 22:00:00,4174.505,450.438,597.241,90.297,212.275,1512.656,318.810,791.155,1597.149,2918.339,1153.181,569.957,287.930,3402.686,3422.448,894.126,2909.399
11/27/2020 23:00:00,4220.294,470.132,594.925,98.084,215.876,1548.768,327.666,825.328,1615.734,2936.017,1183.158,564.879,299.626,3415.131,3478.539,906.072,2954.163
11/28/2020 00:00:00,4479.815,514.884,613.168,108.630,232.607,1690.306,355.099,911.946,1730.423,3123.451,1270.917,582.944,327.444,3506.795,3639.489,964.461,3154.219
11/28/2020 01:00:00,4577.203,532.855,630.218,110.022,237.297,1719.626,361.532,938.354,1789.296,3220.979,1286.180,605.011,330.954,3616.872,3683.483,1017.260,3237.269
11/28/2020 02:00:00,4539.766,538.132,676.600,108.557,237.189,1702.844,357.100,942.270,1763.686,3220.934,1277.566,607.165,328.184,3596.214,3697.309,1020.379,3238.093
11/28/2020 03:00:00,4489.657,543.077,670.494,106.729,236.511,1687.853,350.959,940.788,1775.227,3204.642,1263.945,606.003,322.876,3555.856,3630.729,1020.688,3222.390
11/28/2020 04:00:00,4410.435,542.803,666.077,104.455,234.359,1663.591,339.673,932.875,1740.943,3161.029,1235.184,601.848,315.638,3505.265,3506.482,1010.907,3182.354
11/28/2020 05:00:00,4298.049,532.233,661.643,98.989,228.928,1601.298,322.966,905.334,1684.809,3060.013,1183.726,595.106,305.387,3445.026,3383.079,993.436,3121.091
11/28/2020 06:00:00,4150.493,520.290,617.591,94.579,223.036,1543.312,308.084,875.260,1639.316,2970.516,1130.827,587.200,292.972,3397.826,3316.516,966.991,3021.883
