MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
06/01/2021 06:00:00,4000.858,411.590,742.212,76.230,201.518,1252.980,272.176,672.378,1242.536,2669.903,1034.983,467.309,260.724,2904.485,2297.263,789.524,2627.835
06/01/2021 07:00:00,3842.911,396.140,740.906,72.743,198.569,1210.100,257.124,662.658,1209.051,2585.634,986.128,465.720,251.642,2865.834,2331.565,764.444,2559.996
06/01/2021 08:00:00,3761.083,390.937,679.491,71.210,192.947,1183.664,249.045,664.965,1202.847,2550.174,957.177,469.486,247.600,2846.433,2307.010,753.930,2526.799
06/01/2021 09:00:00,3718.772,396.593,649.863,71.564,190.570,1175.923,245.113,662.943,1205.625,2523.356,943.601,468.175,246.292,2837.798,2296.996,750.012,2517.309
06/01/2021 10:00:00,3732.059,406.796,652.965,72.933,194.037,1193.599,248.456,670.328,1235.381,2549.290,956.391,476.335,250.848,2831.484,2342.715,750.924,2549.573
06/01/2021 11:00:00,3908.050,436.111,672.074,76.375,203.135,1277.210,264.542,705.948,1283.975,2681.702,1008.115,494.027,266.444,2861.628,2478.950,768.598,2681.038
06/01/2021 12:00:00,4187.438,479.487,685.321,81.030,214.522,1373.153,289.481,760.855,1370.680,2858.728,1095.588,520.202,287.518,2932.944,2606.279,808.526,2881.163
06/01/2021 13:00:00,4476.375,516.812,700.128,85.341,229.751,1475.649,323.797,814.948,1526.776,3096.481,1244.108,545.362,307.784,2991.433,2845.229,861.343,3080.838
06/01/2021 14:00:00,4726.791,543.560,709.298,90.245,240.397,1556.706,350.479,852.185,1607.216,3262.588,1325.528,570.755,323.389,3056.260,2949.084,876.223,3221.083
06/01/2021 15:00:00,4945.230,563.755,728.196,94.099,245.090,1604.420,369.097,871.886,1664.396,3369.490,1397.015,582.526,335.229,3090.817,3031.018,889.217,3298.300
06/01/2021 16:00:00,5044.453,578.299,736.337,97.496,248.316,1647.247,387.856,897.657,1734.990,3462.103,1461.871,589.758,346.029,3116.941,3126.759,890.510,3382.856
06/01/2021 17:00:00,5153.917,583.530,739.223,99.808,250.678,1705.524,399.543,899.973,1785.124,3543.547,1510.105,596.769,351.656,3180.226,3202.839,902.216,3445.180
06/01/2021 18:00:00,5251.066,589.541,743.046,100.516,255.435,1739.132,413.659,909.208,1794.483,3590.360,1553.501,607.265,354.866,3242.396,3249.124,912.579,3486.305
06/01/2021 19:00:00,5290.256,589.364,745.716,101.639,258.432,1758.549,422.440,924.361,1813.890,3597.481,1603.761,618.669,356.773,3308.885,3304.076,887.884,3525.838
06/01/2021 20:00:00,5364.684,580.085,737.748,102.423,255.738,1767.706,429.178,937.448,1816.867,3552.294,1656.116,621.147,351.324,3369.637,3329.365,909.057,3528.725
06/01/2021 21:00:00,5386.039,573.681,730.503,106.877,256.107,1776.669,430.010,943.542,1777.651,3579.406,1684.200,627.495,349.031,3404.817,3361.777,933.605,3520.250
06/01/2021 22:00:00,5396.624,573.454,726.562,111.821,256.038,1788.100,425.390,947.137,1835.337,3565.311,1687.660,624.487,345.763,3428.524,3366.365,943.883,3511.339
06/01/2021 23:00:00,5338.805,575.162,722.655,113.100,255.818,1805.448,425.332,956.177,1824.077,3519.571,1659.455,611.701,342.792,3461.749,3355.175,964.480,3481.697
06/02/2021 00:00:00,5295.812,571.342,718.728,112.459,252.814,1775.928,426.508,956.835,1802.800,3503.576,1606.739,599.479,338.048,3449.427,3332.210,969.096,3451.162
06/02/2021 01:00:00,5197.851,567.238,716.441,111.116,250.806,1746.079,415.109,936.721,1803.183,3474.026,1559.052,588.903,334.237,3384.055,3324.418,962.059,3383.125
06/02/2021 02:00:00,5137.056,569.450,723.601,108.059,247.343,1712.695,401.921,913.847,1754.393,3488.149,1520.708,583.305,336.472,3302.423,3245.731,966.487,3332.015
06/02/2021 03:00:00,5063.224,556.956,814.543,106.269,254.449,1711.695,389.846,895.220,1729.082,3480.106,1492.457,580.183,328.616,3286.388,3183.556,969.975,3309.571
06/02/2021 04:00:00,4794.314,518.009,803.145,96.364,237.482,1613.753,357.154,810.094,1650.083,3342.604,1394.612,570.143,308.932,3223.126,3024.840,957.773,3148.843
06/02/2021 05:00:00,4448.053,482.573,789.980,86.014,220.869,1503.446,319.756,727.669,1551.521,3147.697,1274.358,544.506,288.761,3105.705,2813.326,912.774,2925.838
