MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/01/2017 06:00:00,4210.884,407.318,494.430,82.798,201.238,1381.053,281.708,601.327,1342.072,2847.205,1023.232,476.697,268.090,2880.984,2425.885,819.306,2684.923
10/01/2017 07:00:00,4028.233,387.323,548.362,76.684,193.662,1312.841,266.648,565.863,1272.402,2723.472,983.616,413.695,252.206,2823.224,2364.959,805.061,2577.017
10/01/2017 08:00:00,3903.271,371.808,545.323,72.911,188.456,1265.880,256.680,541.673,1255.547,2658.725,957.359,451.634,242.854,2763.116,2354.066,795.425,2499.155
10/01/2017 09:00:00,3832.990,367.837,544.045,71.064,185.310,1244.254,250.392,532.973,1256.557,2603.249,935.586,484.519,237.646,2740.936,2331.775,778.252,2462.683
10/01/2017 10:00:00,3790.523,366.610,544.679,70.347,184.564,1237.890,248.447,521.282,1227.179,2579.855,930.897,486.523,236.003,2731.533,2330.437,775.127,2452.522
10/01/2017 11:00:00,3827.351,370.996,488.221,71.787,185.309,1258.908,250.799,529.127,1253.927,2571.948,936.932,487.618,238.586,2745.422,2355.069,774.213,2483.192
10/01/2017 12:00:00,3893.072,386.949,454.437,75.785,189.772,1299.771,259.938,558.640,1271.200,2631.128,959.832,494.092,245.436,2764.119,2389.044,782.273,2555.295
10/01/2017 13:00:00,3965.156,400.130,453.132,80.002,189.354,1331.351,273.260,578.337,1237.346,2655.190,984.969,497.541,247.603,2801.912,2449.405,802.430,2606.851
10/01/2017 14:00:00,4165.020,426.665,464.882,85.166,193.024,1374.941,285.356,611.992,1270.069,2766.002,1024.818,504.314,256.940,2836.868,2533.512,836.158,2707.517
10/01/2017 15:00:00,4435.307,449.712,486.351,89.488,199.632,1436.425,301.199,650.937,1402.804,2945.122,1070.493,522.979,272.047,2916.464,2580.694,864.367,2846.415
10/01/2017 16:00:00,4695.925,471.518,506.341,95.999,206.602,1497.856,319.395,685.856,1412.008,3117.227,1106.970,536.759,289.333,2974.488,2625.664,886.246,2962.712
10/01/2017 17:00:00,5000.947,491.887,518.254,102.031,210.337,1541.491,344.933,711.039,1438.625,3290.058,1146.527,545.368,307.676,3018.413,2664.175,922.583,3082.942
10/01/2017 18:00:00,5398.170,517.516,536.630,105.760,216.574,1587.206,369.801,731.849,1497.928,3464.508,1202.095,557.173,325.274,3050.205,2708.967,967.019,3213.520
10/01/2017 19:00:00,5797.927,544.238,552.920,109.616,221.320,1632.861,381.185,758.409,1496.553,3645.167,1247.677,567.504,344.206,3091.720,2706.499,1009.256,3329.517
10/01/2017 20:00:00,6144.628,574.719,567.287,114.738,226.345,1681.064,387.267,791.240,1520.197,3832.018,1293.213,575.338,362.841,3129.694,2707.217,1050.621,3444.057
10/01/2017 21:00:00,6365.875,599.036,576.858,119.471,231.615,1741.736,393.906,831.270,1515.527,3988.359,1328.069,587.785,378.972,3181.839,2726.637,1083.451,3545.067
10/01/2017 22:00:00,6523.922,613.253,582.614,124.897,237.102,1800.684,400.405,875.302,1569.762,4111.317,1344.009,594.688,395.595,3223.369,2747.523,1111.984,3622.936
10/01/2017 23:00:00,6515.498,614.621,583.674,127.382,235.952,1810.679,402.181,896.472,1577.829,4141.996,1359.447,601.496,400.294,3256.498,2776.722,1120.905,3658.358
10/02/2017 00:00:00,6311.935,603.176,572.258,125.164,233.655,1792.063,406.718,876.476,1589.465,4034.191,1373.477,593.898,394.289,3254.768,2799.641,1108.303,3614.645
10/02/2017 01:00:00,6185.541,608.172,570.649,126.853,247.613,1847.274,415.540,896.595,1620.815,3970.610,1405.209,585.932,402.820,3263.604,2854.864,1095.442,3633.171
10/02/2017 02:00:00,5986.913,593.101,562.124,122.215,255.079,1823.294,404.989,874.125,1588.622,3914.068,1379.638,589.413,397.236,3314.111,2834.472,1093.215,3578.269
10/02/2017 03:00:00,5647.270,558.422,542.732,111.800,248.151,1728.360,380.683,812.692,1527.585,3708.773,1304.671,568.983,375.885,3257.679,2732.866,1050.680,3392.296
10/02/2017 04:00:00,5290.755,510.765,525.572,99.560,233.659,1594.153,347.489,725.969,1453.285,3453.447,1204.229,542.336,349.865,3138.312,2626.786,984.508,3142.706
10/02/2017 05:00:00,4899.398,465.654,501.000,88.931,222.205,1457.612,316.159,649.127,1335.483,3181.850,1103.419,517.528,320.159,2991.215,2486.451,912.217,2902.795
10/02/2017 06:00:00,4610.019,434.997,564.735,81.555,214.529,1375.403,291.373,592.535,1304.859,2978.606,1035.988,496.659,296.611,2878.393,2408.525,869.168,2749.062
10/02/2017 07:00:00,4433.858,422.157,574.248,76.609,209.517,1334.028,278.226,568.019,1225.500,2874.054,1000.260,484.163,281.770,2809.700,2346.929,846.039,2647.224
10/02/2017 08:00:00,4346.723,412.626,569.226,74.894,205.976,1322.172,266.868,556.519,1265.675,2803.151,973.517,472.038,273.798,2770.690,2307.771,830.611,2602.862
10/02/2017 09:00:00,4256.290,411.178,574.758,76.767,205.929,1325.068,263.168,554.095,1250.420,2754.260,964.919,467.419,269.582,2762.669,2312.311,819.202,2595.399
10/02/2017 10:00:00,4289.759,417.136,581.918,80.770,210.865,1359.305,271.182,569.574,1288.645,2781.412,986.071,467.887,273.144,2776.875,2347.423,823.742,2646.906
10/02/2017 11:00:00,4500.357,455.280,599.224,88.103,216.337,1465.038,289.423,635.545,1354.476,2912.999,1050.100,484.190,291.408,2847.006,2455.370,847.420,2838.375
10/02/2017 12:00:00,4934.638,523.060,527.200,98.284,245.393,1658.073,332.136,771.387,1497.558,3197.043,1175.625,515.709,328.245,2994.345,2662.755,897.566,3183.702
10/02/2017 13:00:00,5136.265,555.909,541.728,103.992,256.371,1770.394,376.249,784.993,1628.569,3360.673,1281.385,551.161,351.431,3138.621,2819.378,917.773,3411.452
10/02/2017 14:00:00,5301.349,580.907,560.283,110.009,272.055,1825.659,384.521,820.035,1630.403,3471.582,1291.429,565.970,370.167,3144.609,2816.677,911.087,3536.785
10/02/2017 15:00:00,5595.645,618.765,585.055,117.935,284.274,1915.369,394.431,864.992,1643.159,3690.430,1319.853,585.170,393.554,3169.648,2815.037,937.055,3713.414
10/02/2017 16:00:00,5983.763,655.645,611.876,129.732,295.016,2041.572,406.622,936.478,1672.280,3954.954,1358.945,609.012,420.381,3229.849,2852.263,978.225,3926.512
10/02/2017 17:00:00,6332.212,693.745,637.909,142.197,307.489,2162.970,415.458,1007.722,1675.026,4160.144,1383.197,623.603,447.743,3313.046,2866.520,1023.336,4142.671
10/02/2017 18:00:00,6675.698,731.412,659.291,151.298,318.397,2268.998,432.321,1071.464,1686.689,4394.559,1388.674,636.625,474.981,3402.756,2885.664,1080.564,4361.003
10/02/2017 19:00:00,6977.652,760.736,675.380,160.007,328.425,2359.500,452.492,1126.412,1704.237,4619.265,1442.254,652.336,500.682,3520.522,2907.563,1124.435,4563.274
10/02/2017 20:00:00,7191.256,777.293,687.919,167.916,337.397,2450.284,460.433,1173.392,1643.100,4708.470,1501.569,663.204,519.866,3637.550,2880.577,1157.119,4681.686
10/02/2017 21:00:00,7320.463,793.263,691.592,174.908,340.998,2520.092,461.107,1205.887,1618.954,4795.349,1524.273,669.599,527.355,3710.494,2882.067,1178.715,4743.858
10/02/2017 22:00:00,7304.084,797.605,686.619,180.268,339.805,2549.352,473.261,1231.184,1678.762,4825.091,1560.544,676.912,530.568,3760.479,2902.390,1196.419,4713.864
10/02/2017 23:00:00,7105.339,781.660,673.626,181.694,334.962,2537.692,477.249,1233.144,1691.482,4758.100,1573.237,669.690,517.547,3763.920,2890.480,1205.513,4627.442
10/03/2017 00:00:00,6830.784,753.555,657.651,177.031,325.278,2455.280,483.365,1199.125,1705.902,4595.042,1576.920,658.366,489.083,3714.931,2901.690,1189.810,4509.227
10/03/2017 01:00:00,6740.531,742.035,648.766,173.644,326.707,2431.472,489.387,1180.745,1734.277,4550.687,1614.114,655.729,480.933,3655.909,2951.665,1179.982,4461.054
10/03/2017 02:00:00,6578.015,708.272,642.360,164.331,313.168,2331.878,481.391,1123.034,1717.161,4452.775,1590.628,651.968,459.843,3661.239,2953.030,1177.781,4324.761
10/03/2017 03:00:00,6211.307,654.691,621.942,150.404,304.000,2199.548,456.981,1047.874,1645.320,4229.464,1512.585,628.448,430.352,3548.696,2855.235,1134.665,4099.281
10/03/2017 04:00:00,5776.025,596.660,594.827,133.842,291.218,1997.021,413.664,944.411,1535.850,3969.255,1392.514,599.928,390.202,3376.968,2721.094,1063.687,3793.382
10/03/2017 05:00:00,5334.777,540.539,564.641,119.015,272.241,1834.672,372.605,853.047,1414.220,3684.423,1269.708,575.129,353.261,3189.596,2620.655,993.484,3500.505
10/03/2017 06:00:00,5017.062,496.703,552.204,106.897,258.724,1687.134,344.626,777.291,1391.428,3447.327,1187.593,554.605,325.909,3065.997,2555.811,940.219,3275.763
10/03/2017 07:00:00,4853.525,474.424,519.813,98.175,248.543,1585.289,328.415,729.300,1343.955,3298.083,1145.075,540.356,311.285,2989.315,2495.751,925.928,3126.880
10/03/2017 08:00:00,4734.267,463.021,519.613,93.595,242.611,1520.219,320.565,696.359,1332.742,3200.990,1121.728,530.055,301.275,2953.731,2461.241,908.855,3029.577
10/03/2017 09:00:00,4680.645,455.076,529.859,90.570,235.392,1482.182,316.344,673.227,1349.696,3114.185,1105.881,517.243,293.925,2924.354,2419.651,895.348,2961.908
10/03/2017 10:00:00,4722.010,464.255,570.094,90.933,240.507,1477.159,324.015,667.000,1336.647,3141.780,1114.281,505.744,296.321,2925.252,2437.079,900.618,2984.845
10/03/2017 11:00:00,4907.483,501.752,540.993,98.588,252.408,1562.026,340.872,708.906,1383.009,3286.818,1167.318,511.522,318.428,2986.907,2534.018,918.509,3144.446
10/03/2017 12:00:00,5340.613,571.788,564.795,107.580,274.089,1751.934,384.947,812.087,1495.325,3566.969,1295.732,546.625,359.520,3135.977,2772.289,970.118,3510.506
10/03/2017 13:00:00,5548.485,611.568,582.190,112.703,285.021,1872.880,426.250,863.387,1580.743,3742.386,1399.371,582.991,392.463,3274.793,2962.104,983.010,3734.358
10/03/2017 14:00:00,5599.110,621.952,592.483,118.814,285.724,1921.198,433.854,902.698,1598.325,3774.838,1405.725,588.130,399.113,3262.319,2978.532,969.195,3799.574
10/03/2017 15:00:00,5742.543,641.574,611.215,125.654,298.094,1999.310,434.374,934.078,1596.155,3896.214,1425.756,597.026,408.106,3272.142,3031.760,982.523,3909.771
10/03/2017 16:00:00,5879.072,668.129,623.095,137.619,309.323,2081.880,426.352,988.183,1603.123,4016.830,1408.521,604.088,424.166,3304.400,3034.961,1000.587,4030.242
