MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
08/01/2018 06:00:00,5135.049,491.580,743.829,104.829,291.511,1689.973,353.101,866.249,2002.349,3450.536,1271.268,654.015,328.389,4271.199,3021.190,925.460,3241.226
08/01/2018 07:00:00,4850.316,463.243,726.049,95.037,274.399,1578.278,326.337,816.523,1918.971,3283.523,1197.611,637.244,305.591,4136.039,2909.892,883.907,3063.969
08/01/2018 08:00:00,4629.183,444.550,759.761,88.760,264.251,1500.551,309.203,779.922,1878.390,3131.379,1150.375,620.589,293.828,4038.678,2830.160,860.156,2941.116
08/01/2018 09:00:00,4500.664,437.719,761.968,85.306,257.139,1462.488,301.707,755.590,1846.836,3067.621,1122.794,612.726,285.457,3974.035,2797.311,850.516,2884.427
08/01/2018 10:00:00,4470.373,433.865,760.832,84.830,254.921,1457.125,306.930,751.149,1844.782,3058.522,1124.072,610.942,287.126,3928.221,2789.832,845.235,2896.890
08/01/2018 11:00:00,4593.140,456.216,768.880,89.277,272.125,1531.176,324.741,782.293,1878.373,3135.803,1168.754,622.687,301.630,3949.551,2842.636,855.520,3019.823
08/01/2018 12:00:00,4784.818,496.652,781.278,95.156,274.462,1628.251,347.023,820.687,1944.045,3243.917,1227.996,648.212,317.090,4010.246,2964.644,876.488,3193.874
08/01/2018 13:00:00,4997.071,534.364,758.683,100.710,293.986,1747.482,377.669,870.796,2058.976,3397.569,1316.374,672.231,343.644,4091.773,3089.863,888.645,3396.307
08/01/2018 14:00:00,5339.065,575.662,774.665,110.466,305.642,1884.402,405.178,945.454,2157.558,3615.403,1412.370,696.439,374.779,4232.088,3184.639,907.721,3645.119
08/01/2018 15:00:00,5790.177,621.318,808.630,122.467,326.224,2042.974,433.760,1023.140,2275.285,3872.456,1506.630,722.422,404.074,4373.711,3247.961,948.795,3905.729
08/01/2018 16:00:00,6313.842,666.054,698.471,136.647,340.992,2220.762,468.828,1125.893,2416.387,4213.592,1612.825,753.872,438.340,4535.517,3309.309,1004.712,4195.083
08/01/2018 17:00:00,6775.000,718.073,729.198,150.402,357.260,2372.843,497.570,1223.613,2486.902,4524.660,1716.274,782.109,471.916,4711.271,3390.406,1052.875,4468.644
08/01/2018 18:00:00,7199.190,760.577,755.324,163.920,374.920,2511.316,525.568,1306.688,2594.854,4811.676,1818.203,810.495,504.702,4928.837,3457.459,1122.920,4716.056
08/01/2018 19:00:00,7619.613,798.069,780.299,178.989,386.262,2622.467,554.540,1387.880,2685.746,5077.810,1933.619,828.863,535.138,5136.059,3508.023,1183.387,4956.764
08/01/2018 20:00:00,7947.211,829.767,793.584,191.453,399.845,2728.080,579.917,1452.467,2709.289,5180.032,2031.267,857.154,560.791,5330.130,3539.973,1235.103,5153.630
08/01/2018 21:00:00,8157.730,851.788,804.846,200.721,408.565,2821.976,593.641,1509.278,2834.280,5345.956,2096.622,883.079,581.184,5482.030,3585.912,1281.670,5270.427
08/01/2018 22:00:00,8254.344,867.380,809.596,208.981,414.421,2822.442,614.259,1548.740,2832.242,5440.801,2145.038,897.624,590.425,5582.045,3598.967,1312.649,5336.083
08/01/2018 23:00:00,8163.751,871.778,800.290,213.992,410.682,2823.576,622.428,1566.119,2837.665,5421.828,2153.967,892.372,583.313,5600.337,3570.459,1336.211,5299.624
08/02/2018 00:00:00,7959.589,857.127,789.502,211.553,401.814,2806.877,616.985,1535.017,2863.621,5303.374,2124.219,890.705,566.854,5559.343,3561.867,1325.849,5207.301
08/02/2018 01:00:00,7604.909,818.543,764.848,201.252,386.053,2708.214,594.380,1465.044,2809.639,5153.176,2049.181,867.985,537.491,5391.321,3533.949,1285.603,4969.036
08/02/2018 02:00:00,7131.505,766.125,734.244,185.639,377.163,2575.378,566.950,1376.522,2756.222,4883.244,1931.876,830.056,512.879,5209.868,3454.316,1227.872,4688.299
08/02/2018 03:00:00,6761.648,720.913,728.738,171.660,364.154,2449.330,548.045,1294.170,2725.968,4651.544,1858.704,811.621,483.615,5097.524,3418.700,1195.015,4467.383
08/02/2018 04:00:00,6218.981,653.633,807.727,149.465,340.178,2232.530,498.261,1161.621,2585.538,4295.541,1696.729,774.847,439.229,4921.848,3287.518,1135.115,4079.165
08/02/2018 05:00:00,5664.999,580.926,791.305,128.727,321.593,2009.253,443.977,1033.599,2420.741,3938.432,1526.013,735.538,395.495,4702.955,3112.382,1042.076,3696.003
