datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,773.296,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3141.729,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2159.425,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,495.228,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,4700.882,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,AP,AP,3959.262,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2828.624,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,CE,CE,8478.654,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1351.426,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,2302.406,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9236.421,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1471.013,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1106.635,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,20.670,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1125.168,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,JC,JC,1746.987,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1194.515,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,ATSI,OE,4816.465,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,29.000,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,349.257,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PE,PE,3073.343,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2273.345,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,3093.699,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1349.907,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PS,PS,3556.569,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,114.269,False
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,295.390,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,80.978,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,58.948,True
5/24/2020 4:00:00 AM,5/24/2020 12:00:00 AM,RTO,RTO,RTO,RTO,65183.511,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,729.801,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,2980.559,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2090.084,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,467.146,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4454.501,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,AP,AP,3766.162,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2624.469,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,CE,CE,8078.012,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,DAY,DAY,1273.424,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,DEOK,DEOK,2178.544,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,8720.820,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1378.637,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,DUQ,DUQ,1055.590,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,DPL,EASTON,19.049,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,SERC,WEST,EKPC,EKPC,1045.387,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,JC,JC,1650.416,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,ME,ME,1121.530,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,ATSI,OE,4605.886,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,WEST,ATSI,PAPWR,335.737,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PE,PE,2937.779,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2153.530,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PL,PLCO,2949.886,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PN,PN,1302.175,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PS,PS,3406.917,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,RECO,RECO,108.500,False
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PEP,SMECO,269.784,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,PL,UGI,76.295,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RFC,MIDATL,AE,VMEU,56.712,True
5/24/2020 5:00:00 AM,5/24/2020 1:00:00 AM,RTO,RTO,RTO,RTO,61862.332,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,AE,AECO,702.126,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,AEP,AEPAPT,2878.172,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2096.504,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,AEP,AEPKPT,453.589,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,AEP,AEPOPT,4289.895,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,AP,AP,3641.770,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,BC,BC,2476.258,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,CE,CE,7711.650,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,DAY,DAY,1234.452,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,DEOK,DEOK,2074.572,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,8303.625,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1317.179,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,DUQ,DUQ,1017.870,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,DPL,EASTON,18.030,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,SERC,WEST,EKPC,EKPC,965.358,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,JC,JC,1589.744,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,ME,ME,1073.062,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,ATSI,OE,4464.804,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,OVEC,OVEC,27.000,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,WEST,ATSI,PAPWR,323.190,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PE,PE,2821.998,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2077.363,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PL,PLCO,2841.622,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PN,PN,1267.701,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PS,PS,3297.514,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,RECO,RECO,104.807,False
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PEP,SMECO,251.838,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,PL,UGI,72.643,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RFC,MIDATL,AE,VMEU,55.302,True
5/24/2020 6:00:00 AM,5/24/2020 2:00:00 AM,RTO,RTO,RTO,RTO,59449.638,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,AE,AECO,692.221,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,AEP,AEPAPT,2811.363,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2059.626,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,AEP,AEPKPT,441.929,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,AEP,AEPOPT,4185.099,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,AP,AP,3570.779,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,BC,BC,2375.524,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,CE,CE,7477.915,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,DAY,DAY,1202.469,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,DEOK,DEOK,2023.799,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,8057.387,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1273.420,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,DUQ,DUQ,991.370,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,DPL,EASTON,17.007,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,SERC,WEST,EKPC,EKPC,939.280,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,JC,JC,1563.729,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,ME,ME,1050.062,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,ATSI,OE,4363.663,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,WEST,ATSI,PAPWR,317.075,True
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,PE,PE,2775.138,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1975.521,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,PL,PLCO,2782.545,False
5/24/2020 7:00:00 AM,5/24/2020 3:00:00 AM,RFC,MIDATL,PN,PN,1241.643,True
