datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,815.395,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4149.828,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2713.673,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,616.116,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5380.670,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,AP,AP,4917.127,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2681.252,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,CE,CE,8710.661,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1633.000,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2349.216,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,9517.646,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1617.160,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1173.153,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,22.605,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1308.206,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1964.402,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1556.611,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,ATSI,OE,5781.441,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,33.000,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,456.338,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3489.263,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2082.872,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,4004.836,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1743.490,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PS,PS,3946.612,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,119.931,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,291.409,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,105.798,True
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,57.494,False
3/10/2021 5:00:00 AM,3/10/2021 12:00:00 AM,RTO,RTO,RTO,RTO,73239.205,False
3/10/2021 6:00:00 AM,3/10/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,795.600,False
