datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,845.193,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3637.233,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2777.916,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,572.449,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5854.388,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,AP,AP,4346.776,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2739.403,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,CE,CE,8726.013,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1847.000,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3038.424,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9597.335,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1582.905,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1373.257,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,19.603,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1264.195,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,JC,JC,1883.029,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1280.874,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6368.201,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,48.000,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,426.107,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PE,PE,3341.990,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2245.218,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,3231.749,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1487.787,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PS,PS,3969.600,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,123.279,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,286.168,True
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,79.533,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,64.387,False
9/13/2020 4:00:00 AM,9/13/2020 12:00:00 AM,RTO,RTO,RTO,RTO,73058.012,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,799.922,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3444.379,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2650.724,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,546.020,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5590.135,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,AP,AP,4157.851,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2593.639,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,CE,CE,8282.358,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,DAY,DAY,1733.000,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,DEOK,DEOK,2881.266,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,9125.690,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1511.472,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,DUQ,DUQ,1306.142,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,DPL,EASTON,19.021,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,SERC,WEST,EKPC,EKPC,1204.519,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,JC,JC,1779.781,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,ME,ME,1223.254,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,ATSI,OE,6070.644,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,OVEC,OVEC,42.000,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,WEST,ATSI,PAPWR,415.329,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PE,PE,3196.792,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2130.875,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PL,PLCO,3146.662,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PN,PN,1438.719,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PS,PS,3801.077,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,RECO,RECO,117.393,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PEP,SMECO,264.446,True
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,PL,UGI,75.640,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RFC,MIDATL,AE,VMEU,61.066,False
9/13/2020 5:00:00 AM,9/13/2020 1:00:00 AM,RTO,RTO,RTO,RTO,69609.816,False
