datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,813.390,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4242.359,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2814.172,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,586.403,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6010.789,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,AP,AP,5096.682,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2860.746,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,CE,CE,9163.797,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1809.000,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2684.153,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,10551.185,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1653.188,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1275.377,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,22.141,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1521.375,False
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1903.794,True
11/15/2021 5:00:00 AM,11/15/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1497.187,True
