datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,802.397,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3474.141,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2635.377,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,497.094,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5618.317,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,AP,AP,4433.676,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2817.543,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,CE,CE,9504.238,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1712.000,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2604.645,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,10224.701,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1554.154,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1368.929,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,20.137,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1164.891,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1936.804,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1417.810,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,ATSI,OE,6026.254,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,510.950,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3429.875,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2301.664,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,3489.114,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1679.872,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4128.572,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,123.680,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,277.247,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,84.245,True
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,68.308,False
10/8/2021 4:00:00 AM,10/8/2021 12:00:00 AM,RTO,RTO,RTO,RTO,73929.635,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,810.690,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3344.588,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2590.083,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,479.430,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5360.274,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,AP,AP,4273.200,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2662.094,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,CE,CE,9007.259,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,DAY,DAY,1629.000,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,DEOK,DEOK,2453.674,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,SERC,SOUTH,DOM,DOM,9781.162,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1485.289,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,DUQ,DUQ,1297.990,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,DPL,EASTON,18.995,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,SERC,WEST,EKPC,EKPC,1092.535,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,JC,JC,1822.231,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,ME,ME,1362.218,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,ATSI,OE,5827.997,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,OVEC,OVEC,22.000,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,WEST,ATSI,PAPWR,492.865,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PE,PE,3292.504,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2198.058,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PL,PLCO,3368.491,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PN,PN,1633.273,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PS,PS,3900.020,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,RECO,RECO,116.387,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PEP,SMECO,256.730,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,PL,UGI,80.222,True
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RFC,MIDATL,AE,VMEU,65.585,False
10/8/2021 5:00:00 AM,10/8/2021 1:00:00 AM,RTO,RTO,RTO,RTO,70724.844,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,AE,AECO,785.780,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3256.954,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2528.680,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,AEP,AEPKPT,466.230,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5264.475,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,AP,AP,4191.535,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2563.580,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,CE,CE,8646.371,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,DAY,DAY,1565.000,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,DEOK,DEOK,2397.290,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,SERC,SOUTH,DOM,DOM,9508.250,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1441.943,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,DUQ,DUQ,1271.765,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,DPL,EASTON,17.992,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,SERC,WEST,EKPC,EKPC,1080.357,False
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,JC,JC,1766.024,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,MIDATL,ME,ME,1336.141,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,ATSI,OE,5657.544,True
10/8/2021 6:00:00 AM,10/8/2021 2:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
