datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,848.349,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4327.257,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2751.347,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,655.088,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5782.176,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,AP,AP,5139.001,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2940.737,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,CE,CE,8707.741,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1665.000,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2512.974,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,10295.443,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1820.773,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1232.913,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,24.225,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1445.058,False
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1986.629,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1575.558,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,ATSI,OE,6086.939,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,40.000,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,513.961,True
4/23/2021 4:00:00 AM,4/23/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3575.010,False
