datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1508.853,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3864.995,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3158.841,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,573.994,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6336.409,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,AP,AP,5342.729,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3916.136,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,CE,CE,11292.606,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1996.462,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3138.451,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11977.500,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2438.424,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1639.560,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,30.871,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1248.797,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,JC,JC,3115.864,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1949.795,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6846.399,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,29.000,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,530.554,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,PE,PE,5288.634,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3041.975,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4657.954,False
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1910.527,True
7/24/2020 4:00:00 AM,7/24/2020 12:00:00 AM,RFC,MIDATL,PS,PS,6342.443,False
