datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1227.266,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3857.622,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2933.421,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,565.628,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6055.155,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,AP,AP,4977.309,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3576.714,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,CE,CE,11324.875,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1878.578,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3016.493,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11741.212,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2090.300,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1376.640,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,26.775,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1290.748,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2743.524,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1703.935,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6422.348,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,495.482,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PE,PE,4619.540,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2898.394,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4153.802,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1682.393,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PS,PS,5575.113,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,177.802,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,366.826,True
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,102.255,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,89.603,False
7/14/2020 4:00:00 AM,7/14/2020 12:00:00 AM,RTO,RTO,RTO,RTO,87003.753,False
7/14/2020 5:00:00 AM,7/14/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,1185.194,False
7/14/2020 5:00:00 AM,7/14/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3633.753,True
7/14/2020 5:00:00 AM,7/14/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2737.306,True
7/14/2020 5:00:00 AM,7/14/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,531.608,True
