datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,899.266,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3336.917,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2597.354,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,492.940,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5111.671,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,AP,AP,4202.713,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2663.072,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,CE,CE,9977.108,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1475.000,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2383.214,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,9727.867,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1539.077,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1136.227,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,19.610,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1128.606,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1954.076,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1340.400,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,ATSI,OE,5473.045,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,47.000,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,463.015,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3430.159,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2251.760,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,3377.391,False
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1502.273,True
9/11/2021 4:00:00 AM,9/11/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4071.058,True
