datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1337.740,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4037.045,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2881.618,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,572.938,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6019.789,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,AP,AP,4909.772,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3687.706,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,CE,CE,9856.250,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1968.648,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3086.828,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,13085.589,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2294.625,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1452.416,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,28.906,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1327.008,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2790.859,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1691.714,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6672.200,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,27.000,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,477.244,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PE,PE,4743.102,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3000.950,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4012.118,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1770.550,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PS,PS,5439.535,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,167.249,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,451.323,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,101.225,True
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,93.722,False
9/4/2020 4:00:00 AM,9/4/2020 12:00:00 AM,RTO,RTO,RTO,RTO,87985.669,False
9/4/2020 5:00:00 AM,9/4/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,1293.198,False
9/4/2020 5:00:00 AM,9/4/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3856.600,True
9/4/2020 5:00:00 AM,9/4/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2710.166,True
9/4/2020 5:00:00 AM,9/4/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,546.243,True
