datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,946.434,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3545.721,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2793.943,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,566.915,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6011.091,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,AP,AP,4529.483,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3072.341,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,CE,CE,11203.102,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1819.000,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,3014.184,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,10531.157,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1635.324,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1375.163,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,21.659,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1213.229,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2011.655,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1483.987,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,ATSI,OE,6349.755,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,37.000,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,474.481,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3687.759,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2527.422,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,3700.003,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1669.529,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4136.925,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,131.315,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,306.776,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,98.740,True
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,68.897,False
6/14/2021 4:00:00 AM,6/14/2021 12:00:00 AM,RTO,RTO,RTO,RTO,78962.990,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,888.956,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3396.519,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2652.197,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,535.830,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5609.059,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,AP,AP,4368.715,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2901.095,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,CE,CE,10463.068,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,DAY,DAY,1695.000,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,DEOK,DEOK,2794.245,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,SERC,SOUTH,DOM,DOM,9977.723,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1556.476,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,DUQ,DUQ,1288.684,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,DPL,EASTON,20.148,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,SERC,WEST,EKPC,EKPC,1104.604,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,JC,JC,1889.571,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,ME,ME,1439.681,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,ATSI,OE,6007.575,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,WEST,ATSI,PAPWR,442.334,True
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,PE,PE,3516.751,False
6/14/2021 5:00:00 AM,6/14/2021 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2360.452,False
