datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,868.567,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4477.021,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2650.062,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,629.407,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5482.575,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,AP,AP,5014.226,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3020.351,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,CE,CE,9197.944,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1618.000,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2516.795,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,11078.930,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1773.841,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1253.377,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,24.252,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1638.731,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1981.761,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1451.988,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,ATSI,OE,5788.240,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,28.000,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,457.546,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3534.826,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2299.150,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,3850.137,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1647.832,True
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,PS,PS,3902.090,False
11/14/2021 5:00:00 AM,11/14/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,119.597,False
