datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1332.524,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3690.208,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3083.229,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,554.292,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6362.657,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,AP,AP,5063.878,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3696.764,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,CE,CE,12265.690,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1884.586,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3093.726,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11241.249,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2203.844,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1660.257,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,26.772,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1318.133,False
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2928.625,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1717.714,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6594.421,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,29.000,True
7/3/2020 4:00:00 AM,7/3/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,461.429,True
