datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,941.926,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4890.768,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3019.647,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,745.079,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6341.385,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,AP,AP,5872.443,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3447.686,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,CE,CE,10495.044,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,DAY,DAY,2032.000,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3022.696,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,12328.659,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2093.844,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1357.057,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,29.383,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1892.210,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2240.878,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1783.844,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,ATSI,OE,6663.412,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,42.000,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,539.086,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PE,PE,4050.608,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2558.371,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4595.172,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1974.949,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PS,PS,4389.949,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,132.702,False
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,438.568,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,119.389,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,69.918,True
12/15/2020 5:00:00 AM,12/15/2020 12:00:00 AM,RTO,RTO,RTO,RTO,88108.673,False
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,908.247,False
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4858.616,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,3055.303,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,749.560,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6316.676,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,AP,AP,5839.257,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,MIDATL,BC,BC,3374.417,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,CE,CE,10082.875,True
12/15/2020 6:00:00 AM,12/15/2020 1:00:00 AM,RFC,WEST,DAY,DAY,2003.000,False
