datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1515.482,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3645.062,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2797.665,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,520.479,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5270.378,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,AP,AP,4887.089,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,BC,BC,4112.656,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,CE,CE,10075.586,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1705.579,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,2724.115,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,12584.913,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2497.149,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1409.639,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,31.650,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1214.103,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,JC,JC,3510.364,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1843.191,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,ATSI,OE,5872.740,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,32.000,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,416.551,True
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,PE,PE,5687.233,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3316.486,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4524.767,False
8/3/2020 4:00:00 AM,8/3/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1772.294,True
