datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,766.704,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3370.380,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2564.518,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,506.088,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5119.364,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,AP,AP,4355.165,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,BC,BC,2501.951,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,CE,CE,8704.446,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1528.000,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2227.698,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,8846.671,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1464.478,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1141.510,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,19.009,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1191.996,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,JC,JC,1768.270,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1399.599,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,ATSI,OE,5410.701,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,32.000,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,411.265,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PE,PE,3160.358,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,1994.567,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,3463.189,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1647.435,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PS,PS,3684.471,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,114.033,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,260.066,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,83.212,True
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,67.884,False
4/15/2021 4:00:00 AM,4/15/2021 12:00:00 AM,RTO,RTO,RTO,RTO,67805.028,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,742.701,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3291.663,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2542.876,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,494.080,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5047.185,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,AP,AP,4262.711,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,BC,BC,2405.041,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,CE,CE,8395.163,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,DAY,DAY,1504.000,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,DEOK,DEOK,2173.074,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,SERC,SOUTH,DOM,DOM,8581.118,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1413.209,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,DUQ,DUQ,1097.535,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,DPL,EASTON,18.980,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,SERC,WEST,EKPC,EKPC,1290.630,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,JC,JC,1712.396,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,ME,ME,1362.636,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,ATSI,OE,5335.010,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,OVEC,OVEC,26.000,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,WEST,ATSI,PAPWR,390.952,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PE,PE,3069.116,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1939.864,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PL,PLCO,3324.141,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PN,PN,1598.459,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PS,PS,3548.470,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,RECO,RECO,108.692,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PEP,SMECO,247.932,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,PL,UGI,79.228,True
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RFC,MIDATL,AE,VMEU,58.982,False
4/15/2021 5:00:00 AM,4/15/2021 1:00:00 AM,RTO,RTO,RTO,RTO,66061.844,False
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,MIDATL,AE,AECO,726.602,False
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3260.338,True
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2543.681,True
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,WEST,AEP,AEPKPT,498.031,True
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5014.795,True
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,WEST,AP,AP,4228.700,True
4/15/2021 6:00:00 AM,4/15/2021 2:00:00 AM,RFC,MIDATL,BC,BC,2355.879,False
