datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,769.947,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3446.892,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2691.087,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,493.331,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5237.165,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,AP,AP,4243.101,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,BC,BC,2446.856,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,CE,CE,9094.411,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1611.000,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,2353.563,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,8872.421,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1440.252,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1179.418,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,18.488,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,981.097,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,JC,JC,1806.927,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1395.974,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,ATSI,OE,5735.944,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,46.000,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,444.262,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PE,PE,3150.845,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2002.144,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,3540.065,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1648.672,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PS,PS,3817.392,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,115.641,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,255.865,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,87.606,True
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,63.849,False
10/29/2020 4:00:00 AM,10/29/2020 12:00:00 AM,RTO,RTO,RTO,RTO,68990.215,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,738.947,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3328.454,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2641.349,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,480.655,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5091.728,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,AP,AP,4184.196,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,BC,BC,2339.409,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,CE,CE,8735.165,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,DAY,DAY,1567.000,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,DEOK,DEOK,2267.282,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,8555.506,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1375.893,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,DUQ,DUQ,1145.422,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,DPL,EASTON,17.483,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,SERC,WEST,EKPC,EKPC,1021.077,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,JC,JC,1712.499,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,ME,ME,1353.384,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,ATSI,OE,5586.240,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,OVEC,OVEC,61.000,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,WEST,ATSI,PAPWR,431.025,True
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,PE,PE,3053.239,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1912.071,False
10/29/2020 5:00:00 AM,10/29/2020 1:00:00 AM,RFC,MIDATL,PL,PLCO,3361.090,False
