datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,928.916,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4875.979,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3066.014,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,779.413,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6101.909,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,AP,AP,5621.166,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3244.957,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,CE,CE,10198.138,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1887.000,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2702.068,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,11361.320,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2070.230,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1337.213,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,30.403,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1751.495,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2258.060,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1712.237,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,ATSI,OE,6495.033,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,496.733,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PE,PE,4048.022,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2471.003,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,4555.880,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1951.014,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4378.622,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,131.410,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,417.070,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,119.660,True
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,69.387,False
1/22/2021 5:00:00 AM,1/22/2021 12:00:00 AM,RTO,RTO,RTO,RTO,85095.352,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,900.579,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4848.224,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2973.421,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,771.904,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6039.608,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,AP,AP,5515.069,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,MIDATL,BC,BC,3193.913,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,CE,CE,9894.745,True
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,DAY,DAY,1852.000,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,WEST,DEOK,DEOK,2652.746,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,SERC,SOUTH,DOM,DOM,11321.169,False
1/22/2021 6:00:00 AM,1/22/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2039.611,False
