datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,963.082,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4972.811,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3087.143,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,768.272,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6463.056,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,AP,AP,5972.529,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3650.683,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,CE,CE,10125.983,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1986.000,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2972.951,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,12627.829,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2226.120,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1384.527,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,32.992,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1827.555,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2285.339,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1770.124,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,ATSI,OE,6649.840,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,43.000,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,537.598,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PE,PE,4282.018,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2729.559,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,4674.294,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1966.639,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4482.494,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,131.465,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,523.717,True
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,125.391,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,70.850,False
2/23/2021 5:00:00 AM,2/23/2021 12:00:00 AM,RTO,RTO,RTO,RTO,89333.861,False
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,941.701,False
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4990.849,True
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,3065.861,True
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,771.051,True
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6397.441,True
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,AP,AP,5821.929,True
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,MIDATL,BC,BC,3568.369,False
2/23/2021 6:00:00 AM,2/23/2021 1:00:00 AM,RFC,WEST,CE,CE,9782.734,True
