datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,AE,AECO,1210.954,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3953.348,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2928.547,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,AEP,AEPKPT,597.683,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6231.580,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,AP,AP,5212.622,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,BC,BC,3702.856,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,CE,CE,12344.736,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,DAY,DAY,1938.561,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,DEOK,DEOK,3192.583,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,12787.428,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2069.633,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,DUQ,DUQ,1590.882,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,DPL,EASTON,27.760,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,SERC,WEST,EKPC,EKPC,1366.878,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,JC,JC,2684.054,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,ME,ME,1643.091,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,ATSI,OE,7070.876,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,OVEC,OVEC,31.000,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,WEST,ATSI,PAPWR,504.006,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PE,PE,4321.207,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,3139.808,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PL,PLCO,4041.689,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PN,PN,1890.008,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PS,PS,5287.997,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,RECO,RECO,168.276,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PEP,SMECO,432.051,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,PL,UGI,105.362,True
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RFC,MIDATL,AE,VMEU,81.447,False
7/11/2020 4:00:00 AM,7/11/2020 12:00:00 AM,RTO,RTO,RTO,RTO,90556.923,False
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,MIDATL,AE,AECO,1130.308,False
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3726.811,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2755.760,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,AEP,AEPKPT,561.197,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5866.919,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,AP,AP,4942.375,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,MIDATL,BC,BC,3479.368,False
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,CE,CE,11458.807,True
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,DAY,DAY,1805.554,False
7/11/2020 5:00:00 AM,7/11/2020 1:00:00 AM,RFC,WEST,DEOK,DEOK,3021.178,False
